player_id,player,team,pos,season,week,snaps,snaps_pct,routes,routes_pct,rush_att,rush_att_pct,targets,targets_pct,catchable_tgts,catchable_tgts_pct,ez_tgts,ez_tgts_pct,inside5_rush,inside5_rush_pct,sdd_snaps,sdd_snaps_pct,ldd_snaps,ldd_snaps_pct,two_min_snaps,two_min_snaps_pct,tprr,team_sdd_snaps,team_ldd_snaps,team_ez_tgts,team_third_fourth_pass,team_inside5_rush,team_snaps,team_routes,team_targets,team_rush_att,team_two_min_snaps
a3c06d33-73fa-40d8-b2a5-c4c305119a81,T.J. Hockenson,MIN,TE,2025,1,40,81.6,21,84.0,0,0.0,4,22.2,3,75.0,0,0.0,0,0.0,5,100.0,8,100.0,1,100.0,19.0,5,8,1,6,0,49,25,18,24,1
8e20b566-e5af-42a6-aa8b-873d6011f865,Stefon Diggs,NE,WR,2025,1,40,58.8,37,69.8,0,0.0,7,16.3,6,85.7,0,0.0,0,0.0,6,66.7,6,66.7,6,54.5,18.9,9,9,3,10,1,68,53,43,15,11
103d3133-9fb5-4c59-ac23-dc931adca437,Zach Ertz,WAS,TE,2025,1,40,61.5,30,81.1,0,0.0,5,17.2,5,100.0,0,0.0,0,0.0,3,50.0,7,87.5,10,100.0,16.7,6,8,1,7,0,65,37,29,25,10
df82cd36-0e8b-44ad-91d1-f50d853f437b,James Conner,ARI,RB,2025,1,39,63.9,21,55.3,12,52.2,4,14.3,4,100.0,0,0.0,1,100.0,2,100.0,3,25.0,0,0.0,19.0,2,12,1,7,1,61,38,28,23,0
a1671032-26b1-4c2a-bc0b-fb44f8837493,Hunter Renfrow,CAR,WR,2025,1,39,63.9,33,82.5,0,0.0,5,16.7,2,40.0,0,0.0,0,0.0,5,45.5,12,100.0,17,100.0,15.2,11,12,0,9,0,61,40,30,20,17
603822d0-3e5d-4ea0-b33a-46dfc79ac4b9,Tee Higgins,CIN,WR,2025,1,39,79.6,25,86.2,0,0.0,4,18.2,4,100.0,0,0.0,0,0.0,6,75.0,7,87.5,2,100.0,16.0,8,8,2,8,2,49,29,22,20,2
d1bbd98f-9075-43e1-aa0d-944e1c282104,Xavier Hutchinson,HOU,WR,2025,1,39,68.4,23,67.6,1,4.3,2,7.7,2,100.0,0,0.0,0,0.0,2,66.7,1,11.1,8,100.0,8.7,3,9,0,5,0,57,34,26,23,8
8500bbe1-1d43-4268-9a95-f3f18c8145d2,Travis Hunter,JAC,WR,2025,1,39,61.9,27,81.8,0,0.0,8,28.6,7,87.5,0,0.0,0,0.0,2,40.0,8,80.0,5,100.0,29.6,5,10,1,7,0,63,33,28,28,5
6c64548f-c91e-43d0-9d30-9352c7c589bc,Travis Etienne Jr.,JAC,RB,2025,1,39,61.9,15,45.5,16,57.1,3,10.7,3,100.0,0,0.0,0,0.0,3,60.0,1,10.0,4,80.0,20.0,5,10,1,7,0,63,33,28,28,5
fd6821bf-31c8-4127-8eea-7f5318590a33,Michael Mayer,LV,TE,2025,1,39,63.9,16,40.0,0,0.0,4,12.1,4,100.0,0,0.0,0,0.0,4,57.1,6,60.0,0,0.0,25.0,7,10,1,10,1,61,40,33,21,7
12c8d08c-26ee-4e68-9656-d89328a08fcf,Mark Andrews,BAL,TE,2025,1,38,76.0,16,72.7,0,0.0,1,5.6,1,100.0,0,0.0,0,0.0,0,0.0,10,90.9,0,0.0,6.2,0,11,1,6,0,50,22,18,28,0
6920de01-7261-4903-94fa-a8a481c8f7eb,Keenan Allen,LAC,WR,2025,1,38,61.3,32,78.0,0,0.0,10,29.4,9,90.0,1,25.0,0,0.0,0,0.0,10,90.9,0,0.0,31.2,5,11,4,8,0,62,41,34,18,0
3e2752a5-6cfe-412f-a59d-7ddebb7349d3,Dont'e Thornton Jr.,LV,WR,2025,1,38,62.3,25,62.5,0,0.0,4,12.1,2,50.0,0,0.0,0,0.0,5,71.4,7,70.0,7,100.0,16.0,7,10,1,10,1,61,40,33,21,7
0b8b555a-379b-4b01-8923-c225f1181f2a,Jaxon Smith-Njigba,SEA,WR,2025,1,38,77.6,23,88.5,0,0.0,13,59.1,10,76.9,0,0.0,0,0.0,2,50.0,7,100.0,11,91.7,56.5,4,7,0,7,2,49,26,22,24,12
c6087e40-8804-4907-9aff-d3fc10c08e49,Ja'Tavion Sanders,CAR,TE,2025,1,37,60.7,26,65.0,0,0.0,3,10.0,3,100.0,0,0.0,0,0.0,6,54.5,10,83.3,13,76.5,11.5,11,12,0,9,0,61,40,30,20,17
d4f18944-8136-4c18-a64d-cd91ee9f4319,Jerome Ford,CLE,RB,2025,1,37,52.1,25,52.1,6,26.1,1,2.4,1,100.0,0,0.0,2,50.0,3,37.5,12,85.7,5,100.0,4.0,8,14,1,10,4,71,48,41,23,5
67d9c82c-38f0-4212-9126-c6c0c3a5c2f2,J.K. Dobbins,DEN,RB,2025,1,37,52.1,13,30.2,16,61.5,2,5.6,2,100.0,0,0.0,0,0.0,5,62.5,3,27.3,2,33.3,15.4,8,11,2,11,0,71,43,36,26,6
8f4bcbe9-f840-4894-88bd-f8c35d687d10,Rashod Bateman,BAL,WR,2025,1,36,72.0,19,86.4,0,0.0,3,16.7,2,66.7,0,0.0,0,0.0,0,0.0,10,90.9,0,0.0,15.8,0,11,1,6,0,50,22,18,28,0
e79513b6-48db-4786-b8ff-c02f072db551,Chase Brown,CIN,RB,2025,1,36,73.5,13,44.8,20,100.0,3,13.6,3,100.0,0,0.0,2,100.0,6,75.0,2,25.0,0,0.0,23.1,8,8,2,8,2,49,29,22,20,2
c2f48e37-77dd-4b9a-8920-ec3b6e8d2475,Marvin Mims Jr.,DEN,WR,2025,1,36,50.7,27,62.8,0,0.0,4,11.1,3,75.0,0,0.0,0,0.0,4,50.0,8,72.7,5,83.3,14.8,8,11,2,11,0,71,43,36,26,6
2735c8e9-1338-4cf8-88c1-cb0452687768,Puka Nacua,LA,WR,2025,1,36,63.2,22,68.8,1,4.3,11,40.7,10,90.9,0,0.0,0,0.0,3,60.0,7,70.0,0,0.0,50.0,5,10,1,7,3,57,32,27,23,0
f0ac0084-7bf6-4ada-9fd3-bd8771869643,Breece Hall,NYJ,RB,2025,1,36,58.1,8,32.0,19,51.4,2,11.1,2,100.0,0,0.0,1,33.3,4,50.0,3,30.0,4,66.7,25.0,8,10,0,5,3,62,25,18,37,6
b93fca13-6ff1-43b4-8e9c-9c5358534869,Grant Calcaterra,PHI,TE,2025,1,36,58.1,10,29.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,57.1,3,30.0,0,0.0,0.0,7,10,0,6,2,62,34,20,25,5
e4813e39-9e02-4fa1-a944-409c3a2d5c9c,Josh Downs,IND,WR,2025,1,35,50.0,17,51.5,0,0.0,3,10.3,2,66.7,0,0.0,0,0.0,6,54.5,7,77.8,0,0.0,17.6,11,9,2,9,5,70,33,29,37,0
f69e2d9c-8c94-463e-b965-ae5b34f18872,Will Dissly,LAC,TE,2025,1,35,56.5,21,51.2,0,0.0,1,2.9,1,100.0,0,0.0,0,0.0,2,40.0,4,36.4,0,0.0,4.8,5,11,4,8,0,62,41,34,18,0
003cd807-fc20-451d-a436-71c1f4a7655d,Mack Hollins,NE,WR,2025,1,35,51.5,21,39.6,0,0.0,2,4.7,1,50.0,0,0.0,0,0.0,6,66.7,2,22.2,7,63.6,9.5,9,9,3,10,1,68,53,43,15,11
aaf61fde-6940-42c8-9f49-51e1cc9240e7,Jonnu Smith,PIT,TE,2025,1,35,64.8,18,52.9,0,0.0,6,21.4,5,83.3,0,0.0,0,0.0,2,66.7,7,87.5,5,100.0,33.3,3,8,1,6,1,54,34,28,19,5
60849038-7306-4861-ad03-d64b3bf11f43,Sterling Shepard,TB,WR,2025,1,35,62.5,27,73.0,0,0.0,6,20.7,3,50.0,0,0.0,0,0.0,3,33.3,8,88.9,7,87.5,22.2,9,9,1,8,0,56,37,29,18,8
dceee638-01c3-409d-ac0d-cf4d091988f8,Colston Loveland,CHI,TE,2025,1,34,54.0,21,47.7,0,0.0,2,6.2,2,100.0,0,0.0,0,0.0,1,50.0,4,33.3,2,33.3,9.5,2,12,1,10,0,63,44,32,19,6
424755d3-3fc8-4c68-bc9b-fa5bfae6907d,Drew Sample,CIN,TE,2025,1,33,67.3,12,41.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,75.0,1,12.5,0,0.0,0.0,8,8,2,8,2,49,29,22,20,2
85a80da0-deb9-4bed-8678-aa7750bdfc2f,Andrei Iosivas,CIN,WR,2025,1,33,67.3,20,69.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,75.0,8,100.0,2,100.0,0.0,8,8,2,8,2,49,29,22,20,2
d7630875-9826-48c6-b896-c10bc6bb4b31,Romeo Doubs,GB,WR,2025,1,33,70.2,17,73.9,0,0.0,4,18.2,2,50.0,0,0.0,0,0.0,5,100.0,4,66.7,0,0.0,23.5,5,6,2,6,1,47,23,22,23,0
c5da02ca-761e-47b6-aa73-5b216e3b7d27,Cade Stover,HOU,TE,2025,1,33,57.9,12,35.3,0,0.0,4,15.4,4,100.0,0,0.0,0,0.0,3,100.0,2,22.2,0,0.0,33.3,3,9,0,5,0,57,34,26,23,8
5a0c8b1b-567c-4993-9f60-2af1ad861aee,Tyler Higbee,LA,TE,2025,1,33,57.9,21,65.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,60.0,10,100.0,0,0.0,0.0,5,10,1,7,3,57,32,27,23,0
dc6f41a1-f5d7-4add-aac4-ea650630799b,De'Von Achane,MIA,RB,2025,1,33,71.7,21,58.3,7,70.0,4,13.3,4,100.0,0,0.0,0,0.0,2,66.7,8,72.7,0,0.0,19.0,3,11,1,9,0,46,36,30,10,0
ca676e3f-0f0b-44e6-94f2-d55bdd34f804,John Bates,WAS,TE,2025,1,33,50.8,7,18.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,66.7,0,0.0,0,0.0,0.0,6,8,1,7,0,65,37,29,25,10
3662b33e-b74a-4f79-bb40-8a050b8618cc,Dylan Sampson,CLE,RB,2025,1,32,45.1,15,31.2,12,52.2,8,19.5,8,100.0,0,0.0,0,0.0,3,37.5,2,14.3,0,0.0,53.3,8,14,1,10,4,71,48,41,23,5
de621f53-33ca-407e-8646-93e05a2eb320,Justin Watson,HOU,WR,2025,1,32,56.1,18,52.9,0,0.0,2,7.7,2,100.0,0,0.0,0,0.0,2,66.7,0,0.0,4,50.0,11.1,3,9,0,5,0,57,34,26,23,8
0655b4ca-8e32-4021-a7db-37a88d47b60d,Mo Alie-Cox,IND,TE,2025,1,32,45.7,10,30.3,0,0.0,1,3.4,1,100.0,0,0.0,0,0.0,4,36.4,2,22.2,0,0.0,10.0,11,9,2,9,5,70,33,29,37,0
0d6df34c-94f5-4ce5-b8b1-91e2fb197877,Tyler Lockett,TEN,WR,2025,1,32,58.2,26,76.5,0,0.0,1,4.0,0,0.0,0,0.0,0,0.0,1,33.3,10,71.4,4,100.0,3.8,3,14,0,9,1,55,34,25,21,4
333c6365-cfac-4b93-9015-49cff018311e,Tyler Johnson,NYJ,WR,2025,1,32,51.6,14,56.0,0,0.0,2,11.1,2,100.0,0,0.0,0,0.0,5,62.5,9,90.0,6,100.0,14.3,8,10,0,5,3,62,25,18,37,6
0baeefd8-70de-4fe6-9f72-bdc3c70fbae7,Austin Ekeler,WAS,RB,2025,1,32,49.2,19,51.4,6,24.0,3,10.3,3,100.0,0,0.0,0,0.0,3,50.0,7,87.5,7,70.0,15.8,6,8,1,7,0,65,37,29,25,10
a8f31dde-5a1d-4b89-8811-18b8edefbed7,Brock Bowers,LV,TE,2025,1,31,50.8,26,65.0,0,0.0,8,24.2,6,75.0,0,0.0,0,0.0,1,14.3,6,60.0,7,100.0,30.8,7,10,1,10,1,61,40,33,21,7
4ecad50c-e06c-4a78-865e-7a34cc0f5a2a,Tip Reiman,ARI,TE,2025,1,30,49.2,14,36.8,0,0.0,1,3.6,1,100.0,0,0.0,0,0.0,1,50.0,1,8.3,0,0.0,7.1,2,12,1,7,1,61,38,28,23,0
9684e43f-e300-4390-ba3a-e18aa7728040,Dalton Schultz,HOU,TE,2025,1,30,52.6,21,61.8,0,0.0,4,15.4,4,100.0,0,0.0,0,0.0,1,33.3,7,77.8,8,100.0,19.0,3,9,0,5,0,57,34,26,23,8
f4818c06-8928-482c-b6e8-c5cfec1ee774,Noah Brown,WAS,WR,2025,1,30,46.2,21,56.8,0,0.0,3,10.3,2,66.7,1,100.0,0,0.0,5,83.3,3,37.5,4,40.0,14.3,6,8,1,7,0,65,37,29,25,10
6180f681-02a5-4c99-b54b-fbe9b5747e5f,Zay Jones,ARI,WR,2025,1,29,47.5,20,52.6,0,0.0,1,3.6,1,100.0,0,0.0,0,0.0,1,50.0,6,50.0,0,0.0,5.0,2,12,1,7,1,61,38,28,23,0
2435a2af-2fc6-400d-ae89-c0799e15f75e,Charlie Woerner,ATL,TE,2025,1,29,40.8,6,12.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,60.0,1,7.1,0,0.0,0.0,5,14,3,10,3,71,47,39,23,7
f516fce4-a946-4295-a314-b85429a93ea4,Jordan Whittington,LA,WR,2025,1,29,50.9,10,31.2,1,4.3,0,0.0,0,0.0,0,0.0,0,0.0,4,80.0,3,30.0,0,0.0,0.0,5,10,1,7,3,57,32,27,23,0
267c587c-b94c-459c-99ef-58a2be6b7e6b,Jaylen Waddle,MIA,WR,2025,1,29,63.0,21,58.3,0,0.0,5,16.7,4,80.0,0,0.0,0,0.0,3,100.0,7,63.6,0,0.0,23.8,3,11,1,9,0,46,36,30,10,0
bb1f47a9-dcae-4ec0-94a0-e892709f095a,Zach Charbonnet,SEA,RB,2025,1,29,59.2,11,42.3,11,45.8,0,0.0,0,0.0,0,0.0,2,100.0,3,75.0,5,71.4,10,83.3,0.0,4,7,0,7,2,49,26,22,24,12
5e85bccd-0962-4974-af90-62349bcb28aa,Derrick Henry,BAL,RB,2025,1,28,56.0,5,22.7,18,64.3,1,5.6,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20.0,0,11,1,6,0,50,22,18,28,0
85dbb5d3-9f1b-4003-8c71-5faf36546817,Charlie Kolar,BAL,TE,2025,1,28,56.0,9,40.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,27.3,0,0.0,0.0,0,11,1,6,0,50,22,18,28,0
6392da3f-c326-4ad1-9f38-d415c3142f1e,Tommy Tremble,CAR,TE,2025,1,28,45.9,13,32.5,0,0.0,1,3.3,1,100.0,0,0.0,0,0.0,4,36.4,1,8.3,4,23.5,7.7,11,12,0,9,0,61,40,30,20,17
85c654f2-1792-412a-b849-e8a99f15c37c,Olamide Zaccheaus,CHI,WR,2025,1,28,44.4,26,59.1,0,0.0,6,18.8,4,66.7,0,0.0,0,0.0,1,50.0,10,83.3,5,83.3,23.1,2,12,1,10,0,63,44,32,19,6
541c2896-40b2-43d1-aef3-cfa4db5d2798,Nick Chubb,HOU,RB,2025,1,28,49.1,9,26.5,13,56.5,1,3.8,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,11.1,3,9,0,5,0,57,34,26,23,8
acba4bcf-e673-4fa1-9935-ab22041bed1e,Johnny Mundt,JAC,TE,2025,1,28,44.4,8,24.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,40.0,1,10.0,0,0.0,0.0,5,10,1,7,0,63,33,28,28,5
debcba0e-e6cf-4e9e-88de-d964b8d7aa49,Isiah Pacheco,KC,RB,2025,1,28,48.3,21,44.7,5,50.0,3,8.6,3,100.0,0,0.0,0,0.0,0,0.0,1,8.3,9,69.2,14.3,5,12,1,12,0,58,47,35,10,13
fe155533-4fbf-417e-bffd-f0a91e337fed,Colby Parkinson,LA,TE,2025,1,28,49.1,9,28.1,0,0.0,2,7.4,2,100.0,0,0.0,0,0.0,2,40.0,1,10.0,0,0.0,22.2,5,10,1,7,3,57,32,27,23,0
d2d35213-1690-4f25-a82a-db685b7069dd,Malik Washington,MIA,WR,2025,1,28,60.9,26,72.2,1,10.0,5,16.7,3,60.0,0,0.0,0,0.0,1,33.3,10,90.9,0,0.0,19.2,3,11,1,9,0,46,36,30,10,0
2f8ab04e-0e8d-448b-9f43-e45b084bd6ef,Tyreek Hill,MIA,WR,2025,1,28,60.9,22,61.1,0,0.0,6,20.0,5,83.3,0,0.0,0,0.0,1,33.3,6,54.5,0,0.0,27.3,3,11,1,9,0,46,36,30,10,0
ae296013-3874-468d-9a92-dab21b7d904b,Jordan Mason,MIN,RB,2025,1,28,57.1,7,28.0,15,62.5,1,5.6,1,100.0,0,0.0,0,0.0,1,20.0,5,62.5,0,0.0,14.3,5,8,1,6,0,49,25,18,24,1
a13928ca-181a-456c-9565-49736fd1c5a8,Jeremy Ruckert,NYJ,TE,2025,1,28,45.2,6,24.0,0,0.0,2,11.1,2,100.0,0,0.0,0,0.0,3,37.5,2,20.0,0,0.0,33.3,8,10,0,5,3,62,25,18,37,6
14f86e27-f8fb-4038-8f55-c7f5f7370c9a,Jahan Dotson,PHI,WR,2025,1,28,45.2,23,67.6,0,0.0,3,15.0,3,100.0,0,0.0,0,0.0,2,28.6,7,70.0,5,100.0,13.0,7,10,0,6,2,62,34,20,25,5
2695261a-7154-4d11-b667-425791c63e2a,Adam Thielen,MIN,WR,2025,1,28,57.1,17,68.0,0,0.0,1,5.6,1,100.0,0,0.0,0,0.0,4,80.0,5,62.5,1,100.0,5.9,5,8,1,6,0,49,25,18,24,1
1946f4d7-7461-43b5-9997-f4cc9d1b6107,Jake Tonges,SF,TE,2025,1,28,38.9,16,41.0,0,0.0,3,9.1,3,100.0,1,33.3,0,0.0,5,45.5,4,44.4,0,0.0,18.8,11,9,3,9,0,72,39,33,31,0
6b3d7a7b-5061-4c98-aa72-1f5bc9a96b6d,Tanner Conner,MIA,TE,2025,1,27,58.7,21,58.3,0,0.0,4,13.3,2,50.0,1,100.0,0,0.0,2,66.7,8,72.7,0,0.0,19.0,3,11,1,9,0,46,36,30,10,0
9ef4c1f8-2cba-41b6-84b9-a09173a96dd4,Kenneth Gainwell,PIT,RB,2025,1,27,50.0,16,47.1,7,36.8,3,10.7,3,100.0,0,0.0,0,0.0,1,33.3,8,100.0,5,100.0,18.8,3,8,1,6,1,54,34,28,19,5
1ee74b8c-5cd0-4301-8794-10ecfb6c648a,Russell Gage,SF,WR,2025,1,27,37.5,19,48.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,27.3,9,100.0,0,0.0,0.0,11,9,3,9,0,72,39,33,31,0
7a47c1c1-6cca-428a-bb29-b4dcddf8ec9c,Noah Fant,CIN,TE,2025,1,26,53.1,14,48.3,0,0.0,5,22.7,5,100.0,1,50.0,0,0.0,3,37.5,4,50.0,1,50.0,35.7,8,8,2,8,2,49,29,22,20,2
987919a2-efe3-45a6-9c67-2b24a2d97252,KaVontae Turpin,DAL,WR,2025,1,26,46.4,17,48.6,2,9.5,2,6.2,2,100.0,0,0.0,0,0.0,2,40.0,5,71.4,5,38.5,11.8,5,7,3,10,2,56,35,32,21,13
9e9bafb0-5fef-4c4d-a004-f74092fd2c41,Andrew Ogletree,IND,TE,2025,1,26,37.1,5,15.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,36.4,2,22.2,0,0.0,0.0,11,9,2,9,5,70,33,29,37,0
891f828a-34a4-45b1-bca3-81956a75c51c,Tyler Conklin,LAC,TE,2025,1,26,41.9,12,29.3,1,5.6,2,5.9,2,100.0,0,0.0,0,0.0,5,100.0,6,54.5,0,0.0,16.7,5,11,4,8,0,62,41,34,18,0
f3b80456-8f50-491b-a2fa-57dec77471a9,Julian Hill,MIA,TE,2025,1,26,56.5,15,41.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,66.7,4,36.4,0,0.0,0.0,3,11,1,9,0,46,36,30,10,0
32abc43e-19b1-47a3-a9a9-3f1a15d7d593,Pat Freiermuth,PIT,TE,2025,1,26,48.1,18,52.9,0,0.0,3,10.7,3,100.0,0,0.0,0,0.0,1,33.3,7,87.5,3,60.0,16.7,3,8,1,6,1,54,34,28,19,5
797df14b-342b-46d2-8ae3-37cbb79249f1,Marquez Valdes-Scantling,SF,WR,2025,1,26,36.1,15,38.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,45.5,2,22.2,0,0.0,0.0,11,9,3,9,0,72,39,33,31,0
7126505c-4b3a-4401-ba0a-b23f85b0ba54,Darnell Washington,PIT,TE,2025,1,26,48.1,8,23.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,66.7,0,0.0,0,0.0,0.0,3,8,1,6,1,54,34,28,19,5
1d67bcea-533e-442c-a2e8-22b9ddc2389d,Tory Horton,SEA,WR,2025,1,26,53.1,17,65.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,6,85.7,12,100.0,0.0,4,7,0,7,2,49,26,22,24,12
7e7ffbde-37ad-459c-99b3-72e11eadddbb,Ty Johnson,BUF,RB,2025,1,25,32.1,18,34.0,1,4.5,1,2.3,1,100.0,1,20.0,0,0.0,3,25.0,8,80.0,2,25.0,5.6,12,10,5,9,6,78,53,43,22,8
0600e774-93c3-4fa9-8213-642bd02d0771,Jalen Tolbert,DAL,WR,2025,1,25,44.6,18,51.4,0,0.0,2,6.2,1,50.0,1,33.3,0,0.0,1,20.0,2,28.6,9,69.2,11.1,5,7,3,10,2,56,35,32,21,13
8f33c0ee-0e7b-40f8-b1a0-2e116301146d,David Montgomery,DET,RB,2025,1,25,38.5,14,32.6,11,52.4,4,11.1,4,100.0,0,0.0,0,0.0,3,42.9,7,53.8,0,0.0,28.6,7,13,1,15,0,65,43,36,21,0
2047e10e-17be-4341-900b-01c47eedccec,Jaylen Warren,PIT,RB,2025,1,25,46.3,9,26.5,11,57.9,2,7.1,2,100.0,0,0.0,1,100.0,2,66.7,0,0.0,0,0.0,22.2,3,8,1,6,1,54,34,28,19,5
9da77ee0-eae7-40ea-bd9a-d5ad8f231391,Trent Sherfield,DEN,WR,2025,1,24,33.8,16,37.2,0,0.0,1,2.8,1,100.0,0,0.0,0,0.0,3,37.5,5,45.5,0,0.0,6.2,8,11,2,11,0,71,43,36,26,6
1fca03ab-4c91-4de8-b8e4-9f290c31c63a,Brock Wright,DET,TE,2025,1,24,36.9,6,14.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,42.9,0,0.0,0,0.0,0.0,7,13,1,15,0,65,43,36,21,0
cb0376ff-77a1-4a10-9873-e684dc4da02c,Jayden Higgins,HOU,WR,2025,1,24,42.1,14,41.2,0,0.0,3,11.5,3,100.0,0,0.0,0,0.0,1,33.3,8,88.9,2,25.0,21.4,3,9,0,5,0,57,34,26,23,8
d33b79b9-79ab-4d1f-b448-93271850b27e,Justice Hill,BAL,RB,2025,1,23,46.0,13,59.1,2,7.1,2,11.1,2,100.0,0,0.0,0,0.0,0,0.0,11,100.0,0,0.0,15.4,0,11,1,6,0,50,22,18,28,0
68f77860-f7d1-42a3-a022-0ac87285695c,Noah Gray,KC,TE,2025,1,23,39.7,15,31.9,0,0.0,1,2.9,1,100.0,0,0.0,0,0.0,3,60.0,3,25.0,3,23.1,6.7,5,12,1,12,0,58,47,35,10,13
b4c567a0-2390-48f0-a58c-76ee757d5436,Tutu Atwell,LA,WR,2025,1,23,40.4,19,59.4,0,0.0,1,3.7,1,100.0,0,0.0,0,0.0,1,20.0,9,90.0,0,0.0,5.3,5,10,1,7,3,57,32,27,23,0
f7d5ed48-8166-4f36-9b7d-59721eec3d79,Josh Oliver,MIN,TE,2025,1,23,46.9,4,16.0,0,0.0,1,5.6,1,100.0,0,0.0,0,0.0,1,20.0,1,12.5,0,0.0,25.0,5,8,1,6,0,49,25,18,24,1
e5b3bc59-2f46-45d5-a41e-f32b6af28b1e,Aaron Jones,MIN,RB,2025,1,23,46.9,13,52.0,8,33.3,3,16.7,3,100.0,0,0.0,0,0.0,4,80.0,3,37.5,1,100.0,23.1,5,8,1,6,0,49,25,18,24,1
b6072304-87ca-48d3-8723-701c7bb4477c,TreVeyon Henderson,NE,RB,2025,1,23,33.8,18,34.0,5,33.3,6,14.0,6,100.0,0,0.0,0,0.0,3,33.3,3,33.3,3,27.3,33.3,9,9,3,10,1,68,53,43,15,11
afe63be8-23e2-4e7e-a3d5-62c8d39415f0,Rico Dowdle,CAR,RB,2025,1,22,36.1,13,32.5,3,15.0,3,10.0,2,66.7,0,0.0,0,0.0,3,27.3,10,83.3,5,29.4,23.1,11,12,0,9,0,61,40,30,20,17
63bee737-b9f3-4d45-b988-2b2cc9b844e7,RJ Harvey,DEN,RB,2025,1,22,31.0,14,32.6,6,23.1,1,2.8,1,100.0,0,0.0,0,0.0,2,25.0,3,27.3,0,0.0,7.1,8,11,2,11,0,71,43,36,26,6
84e2f637-e22a-451c-b144-3a45dda1145f,Lucas Krull,DEN,TE,2025,1,22,31.0,11,25.6,0,0.0,2,5.6,1,50.0,0,0.0,0,0.0,2,25.0,4,36.4,2,33.3,18.2,8,11,2,11,0,71,43,36,26,6
1db285a6-c443-45d9-bdd2-8d28824cfcb0,Matthew Golden,GB,WR,2025,1,22,46.8,13,56.5,0,0.0,2,9.1,2,100.0,0,0.0,0,0.0,1,20.0,5,83.3,0,0.0,15.4,5,6,2,6,1,47,23,22,23,0
db42abda-4d21-42f0-bb2c-5515b32f7567,Kareem Hunt,KC,RB,2025,1,22,37.9,17,36.2,4,40.0,3,8.6,3,100.0,0,0.0,0,0.0,4,80.0,10,83.3,4,30.8,17.6,5,12,1,12,0,58,47,35,10,13
80cccf1b-0ff3-4614-acfd-a11a5dd93690,Gunnar Helm,TEN,TE,2025,1,22,40.0,6,17.6,0,0.0,2,8.0,2,100.0,0,0.0,0,0.0,2,66.7,3,21.4,0,0.0,33.3,3,14,0,9,1,55,34,25,21,4
95b4bd21-47d4-4f86-991b-1bfb26bd95a0,Trey Benson,ARI,RB,2025,1,21,34.4,10,26.3,8,34.8,1,3.6,1,100.0,0,0.0,0,0.0,0,0.0,9,75.0,0,0.0,10.0,2,12,1,7,1,61,38,28,23,0
39744a7a-6075-4512-950b-b3d86c965eb8,Evan Engram,DEN,TE,2025,1,21,29.6,18,41.9,0,0.0,4,11.1,3,75.0,0,0.0,0,0.0,4,50.0,5,45.5,4,66.7,22.2,8,11,2,11,0,71,43,36,26,6
b8db7dce-1075-40fb-b159-eba83452ef7f,Dontayvion Wicks,GB,WR,2025,1,21,44.7,9,39.1,0,0.0,2,9.1,2,100.0,0,0.0,0,0.0,4,80.0,2,33.3,0,0.0,22.2,5,6,2,6,1,47,23,22,23,0
e1702d62-f90b-4ea6-9c2f-857e692e8b37,Davis Allen,LA,TE,2025,1,21,36.8,11,34.4,0,0.0,2,7.4,2,100.0,1,100.0,0,0.0,2,40.0,0,0.0,0,0.0,18.2,5,10,1,7,3,57,32,27,23,0
1fbde5fd-dc6e-4749-8a6b-3f13e3013612,Austin Hooper,NE,TE,2025,1,21,30.9,9,17.0,0,0.0,1,2.3,1,100.0,0,0.0,0,0.0,3,33.3,0,0.0,2,18.2,11.1,9,9,3,10,1,68,53,43,15,11
87eb888d-bca6-4c8e-88d4-df906836290b,Jamari Thrash,CLE,WR,2025,1,20,28.2,14,29.2,0,0.0,1,2.4,1,100.0,0,0.0,0,0.0,1,12.5,6,42.9,4,80.0,7.1,8,14,1,10,4,71,48,41,23,5
7c9f68c4-9f0f-419f-b44b-a70c9d36a7f3,Ian Thomas,LV,TE,2025,1,20,32.8,2,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,57.1,1,10.0,0,0.0,0.0,7,10,1,10,1,61,40,33,21,7
