player_id,player,team,pos,season,week,snaps,snaps_pct,rush_att,rush_att_pct,inside5_rush,inside5_rush_pct,routes,routes_pct,targets,targets_pct,rec,ez_tgts,ez_tgts_pct,adot,air_yards_total,team_snaps,team_rush_att,team_inside5_rush,team_targets,team_ez_tgts,team_routes
00-0036613,Jaylen Waddle,MIA,WR,2025,1,31,65.0,0,0.0,0,0.0,21,58.3,5,15.6,0,0,0.0,4.2,0.0,48,12,0,32,1,36
00-0037197,Isiah Pacheco,KC,RB,2025,1,31,51.0,5,29.4,0,0.0,21,44.7,3,7.7,0,0,0.0,-4.0,0.0,61,17,0,39,2,47
00-0033891,Zay Jones,ARI,WR,2025,1,31,47.0,0,0.0,0,0.0,20,52.6,1,3.4,0,0,0.0,2.0,0.0,66,27,1,29,1,38
00-0037112,Jake Tonges,SF,TE,2025,1,30,39.0,0,0.0,0,0.0,16,41.0,3,8.8,0,1,25.0,3.0,0.0,76,36,0,34,4,39
00-0039165,Zach Charbonnet,SEA,RB,2025,1,30,58.0,12,46.2,2,100.0,11,42.3,0,0.0,0,0,0.0,0.0,0.0,52,26,2,22,0,26
00-0035208,Olamide Zaccheaus,CHI,WR,2025,1,30,45.0,0,0.0,0,0.0,26,59.1,7,20.6,0,0,0.0,8.4,0.0,67,26,0,34,2,44
00-0033040,Tyreek Hill,MIA,WR,2025,1,30,62.0,0,0.0,0,0.0,22,61.1,6,18.8,0,0,0.0,14.3,0.0,48,12,0,32,1,36
00-0039751,Jordan Whittington,LA,WR,2025,1,30,50.0,1,4.0,0,0.0,10,31.2,0,0.0,0,0,0.0,0.0,0.0,60,25,3,28,1,32
00-0036919,Kenny Gainwell,PIT,RB,2025,1,30,54.0,7,35.0,0,0.0,16,47.1,4,13.8,0,0,0.0,-2.5,0.0,56,20,1,29,1,34
00-0037525,Jordan Mason,MIN,RB,2025,1,30,54.0,15,57.7,0,0.0,7,28.0,1,4.5,0,0,0.0,-5.0,0.0,56,26,0,22,1,25
00-0037741,Jahan Dotson,PHI,WR,2025,1,29,46.0,0,0.0,0,0.0,23,67.6,3,15.0,0,0,0.0,16.0,0.0,63,38,3,20,0,34
00-0032764,Derrick Henry,BAL,RB,2025,1,29,57.0,18,62.1,0,0.0,5,22.7,1,5.3,0,0,0.0,5.0,0.0,51,29,0,19,1,22
00-0037005,Tommy Tremble,CAR,TE,2025,1,29,45.0,0,0.0,0,0.0,13,32.5,1,2.9,0,0,0.0,0.0,0.0,64,25,0,34,1,40
00-0036244,Colby Parkinson,LA,TE,2025,1,29,48.0,0,0.0,0,0.0,9,28.1,2,7.1,0,0,0.0,0.0,0.0,60,25,3,28,1,32
00-0031588,Stefon Diggs,NE,WR,2025,1,29,41.0,0,0.0,0,0.0,37,69.8,7,15.6,0,0,0.0,8.7,0.0,71,18,1,45,3,53
00-0037805,Jeremy Ruckert,NYJ,TE,2025,1,29,45.0,0,0.0,0,0.0,6,24.0,2,9.1,0,0,0.0,7.0,0.0,64,40,4,22,0,25
00-0033293,Aaron Jones,MIN,RB,2025,1,28,50.0,8,30.8,0,0.0,13,52.0,3,13.6,0,0,0.0,7.0,0.0,56,26,0,22,1,25
00-0034411,Russell Gage,SF,WR,2025,1,28,37.0,0,0.0,0,0.0,19,48.7,0,0.0,0,0,0.0,0.0,0.0,76,36,0,34,4,39
00-0036894,Pat Freiermuth,PIT,TE,2025,1,28,50.0,0,0.0,0,0.0,18,52.9,3,10.3,0,0,0.0,6.7,0.0,56,20,1,29,1,34
00-0040648,Tory Horton,SEA,WR,2025,1,28,54.0,0,0.0,0,0.0,17,65.4,0,0.0,0,0,0.0,0.0,0.0,52,26,2,22,0,26
00-0037801,KaVontae Turpin,DAL,WR,2025,1,28,46.0,2,9.1,0,0.0,17,48.6,2,6.1,0,0,0.0,3.5,0.0,61,22,2,33,2,35
00-0038720,Julian Hill,MIA,TE,2025,1,28,58.0,0,0.0,0,0.0,15,41.7,1,3.1,0,0,0.0,0.0,0.0,48,12,0,32,1,36
00-0035537,Ty Johnson,BUF,RB,2025,1,28,33.0,2,6.5,0,0.0,18,34.0,2,4.2,0,0,0.0,4.5,0.0,85,31,7,48,4,53
00-0037348,Tanner Conner,MIA,TE,2025,1,28,58.0,0,0.0,0,0.0,21,58.3,4,12.5,0,1,100.0,6.8,0.0,48,12,0,32,1,36
00-0034270,Tyler Conklin,LAC,TE,2025,1,28,43.0,1,4.0,0,0.0,12,29.3,2,5.9,0,0,0.0,14.0,0.0,65,25,0,34,4,41
00-0039880,Malik Washington,MIA,WR,2025,1,28,58.0,1,8.3,0,0.0,26,72.2,5,15.6,0,0,0.0,10.2,0.0,48,12,0,32,1,36
00-0037292,Andrew Ogletree,IND,TE,2025,1,27,37.0,0,0.0,0,0.0,5,15.2,0,0.0,0,0,0.0,0.0,0.0,73,40,5,29,2,33
00-0035249,Josh Oliver,MIN,TE,2025,1,27,48.0,0,0.0,0,0.0,4,16.0,2,9.1,0,0,0.0,-1.5,0.0,56,26,0,22,1,25
00-0040130,Jayden Higgins,HOU,WR,2025,1,27,43.0,0,0.0,0,0.0,14,41.2,3,11.1,0,0,0.0,17.3,0.0,63,27,0,27,0,34
00-0037666,Jalen Tolbert,DAL,WR,2025,1,27,44.0,0,0.0,0,0.0,18,51.4,2,6.1,0,1,50.0,4.5,0.0,61,22,2,33,2,35
00-0034272,Marquez Valdes-Scantling,SF,WR,2025,1,27,36.0,0,0.0,0,0.0,15,38.5,0,0.0,0,0,0.0,0.0,0.0,76,36,0,34,4,39
00-0033881,Evan Engram,DEN,TE,2025,1,26,34.0,0,0.0,0,0.0,18,41.9,4,10.8,0,0,0.0,2.5,0.0,76,30,0,37,2,43
00-0034487,Trent Sherfield,DEN,WR,2025,1,26,34.0,0,0.0,0,0.0,16,37.2,1,2.7,0,0,0.0,-2.0,0.0,76,30,0,37,2,43
00-0038558,Darnell Washington,PIT,TE,2025,1,26,46.0,0,0.0,0,0.0,8,23.5,0,0.0,0,0,0.0,0.0,0.0,56,20,1,29,1,34
00-0035644,Noah Fant,CIN,TE,2025,1,26,50.0,0,0.0,0,0.0,14,48.3,5,21.7,0,1,50.0,0.4,0.0,52,23,2,23,2,29
00-0036849,Tutu Atwell,LA,WR,2025,1,25,42.0,0,0.0,0,0.0,19,59.4,1,3.6,0,0,0.0,4.0,0.0,60,25,3,28,1,32
00-0035685,David Montgomery,DET,RB,2025,1,25,37.0,11,50.0,0,0.0,14,32.6,4,10.5,0,0,0.0,1.0,0.0,67,22,0,38,2,43
00-0037228,Jaylen Warren,PIT,RB,2025,1,25,45.0,11,55.0,1,100.0,9,26.5,2,6.9,0,0,0.0,1.5,0.0,56,20,1,29,1,34
00-0040734,TreVeyon Henderson,NE,RB,2025,1,25,35.0,5,27.8,0,0.0,18,34.0,6,13.3,0,0,0.0,-3.2,0.0,71,18,1,45,3,53
00-0036637,Noah Gray,KC,TE,2025,1,25,41.0,0,0.0,0,0.0,15,31.9,2,5.1,0,0,0.0,1.5,0.0,61,17,0,39,2,47
00-0036754,Brock Wright,DET,TE,2025,1,24,36.0,0,0.0,0,0.0,6,14.0,0,0.0,0,0,0.0,0.0,0.0,67,22,0,38,2,43
00-0040584,Gunnar Helm,TEN,TE,2025,1,23,40.0,0,0.0,0,0.0,6,17.6,2,8.0,0,0,0.0,16.0,0.0,57,21,1,25,0,34
00-0033923,Kareem Hunt,KC,RB,2025,1,23,38.0,5,29.4,0,0.0,17,36.2,3,7.7,0,0,0.0,-0.7,0.0,61,17,0,39,2,47
00-0040242,Jacory Croskey-Merritt,WAS,RB,2025,1,23,33.0,10,31.2,0,0.0,7,18.9,1,3.4,0,0,0.0,-5.0,0.0,70,32,0,29,1,37
00-0040667,Matthew Golden,GB,WR,2025,1,23,48.0,0,0.0,0,0.0,13,56.5,2,9.1,0,0,0.0,5.0,0.0,48,25,1,22,3,23
00-0034975,Justice Hill,BAL,RB,2025,1,23,45.0,2,6.9,0,0.0,13,59.1,2,10.5,0,0,0.0,-1.0,0.0,51,29,0,19,1,22
00-0032392,Austin Hooper,NE,TE,2025,1,23,32.0,0,0.0,0,0.0,9,17.0,1,2.2,0,0,0.0,3.0,0.0,71,18,1,45,3,53
00-0039921,Trey Benson,ARI,RB,2025,1,22,33.0,8,29.6,0,0.0,10,26.3,1,3.4,0,0,0.0,-2.0,0.0,66,27,1,29,1,38
00-0038393,Dontayvion Wicks,GB,WR,2025,1,22,46.0,0,0.0,0,0.0,9,39.1,2,9.1,0,0,0.0,13.5,0.0,48,25,1,22,3,23
00-0036139,Rico Dowdle,CAR,RB,2025,1,22,34.0,3,12.0,0,0.0,13,32.5,3,8.8,0,0,0.0,-0.3,0.0,64,25,0,34,1,40
00-0040730,RJ Harvey,DEN,RB,2025,1,22,29.0,6,20.0,0,0.0,14,32.6,1,2.7,0,0,0.0,-2.0,0.0,76,30,0,37,2,43
00-0039074,Davis Allen,LA,TE,2025,1,22,37.0,0,0.0,0,0.0,11,34.4,2,7.1,0,1,100.0,17.5,0.0,60,25,3,28,1,32
00-0037539,Lucas Krull,DEN,TE,2025,1,22,29.0,0,0.0,0,0.0,11,25.6,2,5.4,0,0,0.0,4.5,0.0,76,30,0,37,2,43
00-0033288,George Kittle,SF,TE,2025,1,21,28.0,0,0.0,0,0.0,13,33.3,4,11.8,0,0,0.0,5.5,0.0,76,36,0,34,4,39
00-0040164,Jaylin Lane,WAS,WR,2025,1,21,30.0,0,0.0,0,0.0,12,32.4,2,6.9,0,0,0.0,10.0,0.0,70,32,0,29,1,37
00-0040782,Isaiah Bond,CLE,WR,2025,1,21,28.0,0,0.0,0,0.0,11,22.9,1,2.4,0,0,0.0,-4.0,0.0,76,24,4,42,1,48
00-0038134,Kenneth Walker III,SEA,RB,2025,1,21,40.0,10,38.5,0,0.0,9,34.6,3,13.6,0,0,0.0,-3.0,0.0,52,26,2,22,0,26
00-0039379,Jamari Thrash,CLE,WR,2025,1,21,28.0,0,0.0,0,0.0,14,29.2,1,2.4,0,0,0.0,6.0,0.0,76,24,4,42,1,48
00-0036182,Nick Westbrook-Ikhine,MIA,WR,2025,1,21,44.0,0,0.0,0,0.0,15,41.7,2,6.2,0,0,0.0,6.5,0.0,48,12,0,32,1,36
00-0039041,Elijah Higgins,ARI,TE,2025,1,20,30.0,0,0.0,0,0.0,7,18.4,2,6.9,0,0,0.0,2.5,0.0,66,27,1,29,1,38
00-0034365,Ian Thomas,LV,TE,2025,1,20,32.0,0,0.0,0,0.0,2,5.0,0,0.0,0,0,0.0,0.0,0.0,63,24,1,33,1,40
00-0039794,Braelon Allen,NYJ,RB,2025,1,20,31.0,7,17.5,1,25.0,3,12.0,0,0.0,0,0,0.0,0.0,0.0,64,40,4,22,0,25
00-0037263,Tyler Allgeier,ATL,RB,2025,1,19,25.0,10,35.7,1,20.0,6,12.8,0,0.0,0,0,0.0,0.0,0.0,76,28,5,42,3,47
00-0038840,Brycen Tremayne,CAR,WR,2025,1,19,30.0,0,0.0,0,0.0,10,25.0,0,0.0,0,0,0.0,0.0,0.0,64,25,0,34,1,40
00-0032398,Chris Moore,WAS,WR,2025,1,19,27.0,0,0.0,0,0.0,9,24.3,1,3.4,0,0,0.0,34.0,0.0,70,32,0,29,1,37
00-0040735,Luther Burden III,CHI,WR,2025,1,18,27.0,0,0.0,0,0.0,10,22.7,1,2.9,0,0,0.0,-5.0,0.0,67,26,0,34,2,44
00-0030564,DeAndre Hopkins,BAL,WR,2025,1,18,35.0,0,0.0,0,0.0,12,54.5,2,10.5,0,0,0.0,16.5,0.0,51,29,0,19,1,22
00-0031484,Chris Manhertz,NYG,TE,2025,1,18,26.0,0,0.0,0,0.0,3,6.7,0,0.0,0,0,0.0,0.0,0.0,68,23,1,32,2,45
00-0036741,Jack Stoll,NO,TE,2025,1,18,24.0,0,0.0,0,0.0,5,10.2,0,0.0,0,0,0.0,0.0,0.0,75,22,1,41,4,49
00-0040179,DJ Giddens,IND,RB,2025,1,18,25.0,12,30.0,1,20.0,1,3.0,0,0.0,0,0,0.0,0.0,0.0,73,40,5,29,2,33
00-0039146,Jayden Reed,GB,WR,2025,1,18,38.0,0,0.0,0,0.0,12,52.2,5,22.7,0,1,33.3,14.0,0.0,48,25,1,22,3,23
00-0037746,Brian Robinson,SF,RB,2025,1,18,24.0,9,25.0,0,0.0,7,17.9,2,5.9,0,0,0.0,0.0,0.0,76,36,0,34,4,39
00-0039424,Devaughn Vele,NO,WR,2025,1,17,23.0,0,0.0,0,0.0,9,18.4,2,4.9,0,1,25.0,8.0,0.0,75,22,1,41,4,49
00-0040138,Jaylin Noel,HOU,WR,2025,1,17,27.0,0,0.0,0,0.0,13,38.2,2,7.4,0,0,0.0,1.0,0.0,63,27,0,27,0,34
00-0033854,Dare Ogunbowale,HOU,RB,2025,1,17,27.0,2,7.4,0,0.0,8,23.5,2,7.4,0,0,0.0,2.5,0.0,63,27,0,27,0,34
00-0038606,Parker Washington,JAC,WR,2025,1,17,26.0,0,0.0,0,0.0,6,18.2,0,0.0,0,0,0.0,0.0,0.0,66,32,0,29,1,33
00-0036876,Kylen Granson,PHI,TE,2025,1,17,27.0,0,0.0,0,0.0,4,11.8,1,5.0,0,0,0.0,0.0,0.0,63,38,3,20,0,34
00-0038679,Tyrell Shavers,BUF,WR,2025,1,17,20.0,0,0.0,0,0.0,5,9.4,0,0.0,0,0,0.0,0.0,0.0,85,31,7,48,4,53
00-0039144,Luke Musgrave,GB,TE,2025,1,17,35.0,0,0.0,0,0.0,4,17.4,1,4.5,0,0,0.0,1.0,0.0,48,25,1,22,3,23
00-0040739,Elijah Arroyo,SEA,TE,2025,1,16,31.0,0,0.0,0,0.0,10,38.5,1,4.5,0,0,0.0,5.0,0.0,52,26,2,22,0,26
00-0040194,Jackson Hawes,BUF,TE,2025,1,16,19.0,0,0.0,0,0.0,2,3.8,1,2.1,0,0,0.0,26.0,0.0,85,31,7,48,4,53
00-0036630,Tylan Wallace,BAL,WR,2025,1,16,31.0,0,0.0,0,0.0,5,22.7,0,0.0,0,0,0.0,0.0,0.0,51,29,0,19,1,22
00-0034829,Mike Gesicki,CIN,TE,2025,1,16,31.0,0,0.0,0,0.0,11,37.9,3,13.0,0,1,50.0,8.7,0.0,52,23,2,23,2,29
00-0039050,Payne Durham,TB,TE,2025,1,15,26.0,0,0.0,0,0.0,5,13.5,0,0.0,0,0,0.0,0.0,0.0,58,23,0,30,1,37
00-0038115,Daniel Bellinger,NYG,TE,2025,1,15,22.0,0,0.0,0,0.0,8,17.8,1,3.1,0,0,0.0,14.0,0.0,68,23,1,32,2,45
00-0039890,Adonai Mitchell,IND,WR,2025,1,15,21.0,0,0.0,0,0.0,5,15.2,2,6.9,0,0,0.0,10.5,0.0,73,40,5,29,2,33
00-0038547,Luke Schoonmaker,DAL,TE,2025,1,15,25.0,0,0.0,0,0.0,4,11.4,1,3.0,0,0,0.0,22.0,0.0,61,22,2,33,2,35
00-0037306,John FitzPatrick,GB,TE,2025,1,15,31.0,0,0.0,0,0.0,4,17.4,1,4.5,0,0,0.0,2.0,0.0,48,25,1,22,3,23
00-0037340,Zaire Mitchell-Paden,BAL,TE,2025,1,15,29.0,0,0.0,0,0.0,1,4.5,0,0.0,0,0,0.0,0.0,0.0,51,29,0,19,1,22
00-0037256,Rachaad White,TB,RB,2025,1,14,24.0,2,8.7,0,0.0,8,21.6,1,3.3,0,0,0.0,-3.0,0.0,58,23,0,30,1,37
00-0038555,Tank Bigsby,JAC,RB,2025,1,14,21.0,5,15.6,0,0.0,7,21.2,0,0.0,0,0,0.0,0.0,0.0,66,32,0,29,1,33
00-0040184,KeAndre Lambert-Smith,LAC,WR,2025,1,14,22.0,0,0.0,0,0.0,7,17.1,1,2.9,0,1,25.0,30.0,0.0,65,25,0,34,4,41
00-0037085,Tyler Badie,DEN,RB,2025,1,14,18.0,0,0.0,0,0.0,11,25.6,6,16.2,0,1,50.0,3.0,0.0,76,30,0,37,2,43
00-0036620,Dee Eskridge,MIA,WR,2025,1,13,27.0,0,0.0,0,0.0,13,36.1,2,6.2,0,0,0.0,16.5,0.0,48,12,0,32,1,36
00-0033955,Jeremy McNichols,WAS,RB,2025,1,13,19.0,4,12.5,0,0.0,5,13.5,0,0.0,0,0,0.0,0.0,0.0,70,32,0,29,1,37
00-0036893,Najee Harris,LAC,RB,2025,1,12,18.0,1,4.0,0,0.0,6,14.6,1,2.9,0,0,0.0,5.0,0.0,65,25,0,34,4,41
00-0036980,Elijah Moore,BUF,WR,2025,1,12,14.0,1,3.2,0,0.0,7,13.2,1,2.1,0,0,0.0,3.0,0.0,85,31,7,48,4,53
00-0033589,David Moore,CAR,WR,2025,1,12,19.0,0,0.0,0,0.0,6,15.0,0,0.0,0,0,0.0,0.0,0.0,64,25,0,34,1,40
00-0040198,Ollie Gordon II,MIA,RB,2025,1,12,25.0,2,16.7,0,0.0,9,25.0,1,3.1,0,0,0.0,-5.0,0.0,48,12,0,32,1,36
00-0038551,Kendre Miller,NO,RB,2025,1,11,15.0,5,22.7,0,0.0,2,4.1,0,0.0,0,0,0.0,0.0,0.0,75,22,1,41,4,49
00-0035243,Miles Sanders,DAL,RB,2025,1,11,18.0,4,18.2,0,0.0,3,8.6,1,3.0,0,0,0.0,-5.0,0.0,61,22,2,33,2,35
00-0038465,Malik Heath,GB,WR,2025,1,11,23.0,0,0.0,0,0.0,4,17.4,0,0.0,0,0,0.0,0.0,0.0,48,25,1,22,3,23
00-0040509,Ben Yurosek,MIN,TE,2025,1,10,18.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0,0.0,0.0,0.0,56,26,0,22,1,25
00-0035250,Devin Singletary,NYG,RB,2025,1,10,15.0,3,13.0,0,0.0,6,13.3,0,0.0,0,0,0.0,0.0,0.0,68,23,1,32,2,45
00-0039739,Roman Wilson,PIT,WR,2025,1,10,18.0,0,0.0,0,0.0,7,20.6,0,0.0,0,0,0.0,0.0,0.0,56,20,1,29,1,34
00-0035021,Ashton Dulin,IND,WR,2025,1,10,14.0,1,2.5,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,73,40,5,29,2,33
00-0039530,Brevyn Spann-Ford,DAL,TE,2025,1,10,16.0,0,0.0,0,0.0,4,11.4,1,3.0,0,0,0.0,26.0,0.0,61,22,2,33,2,35
00-0039738,Blake Corum,LA,RB,2025,1,10,17.0,1,4.0,0,0.0,5,15.6,1,3.6,0,0,0.0,-2.0,0.0,60,25,3,28,1,32
00-0036862,Ben Skowronek,PIT,WR,2025,1,10,18.0,0,0.0,0,0.0,5,14.7,1,3.4,0,0,0.0,9.0,0.0,56,20,1,29,1,34
00-0040705,Chimere Dike,TEN,WR,2025,1,10,18.0,1,4.8,0,0.0,5,14.7,1,4.0,0,0,0.0,20.0,0.0,57,21,1,25,0,34
00-0035500,Greg Dortch,ARI,WR,2025,1,10,15.0,0,0.0,0,0.0,8,21.1,1,3.4,0,0,0.0,-2.0,0.0,66,27,1,29,1,38
00-0039875,Ray Davis,BUF,RB,2025,1,10,12.0,1,3.2,0,0.0,6,11.3,1,2.1,0,0,0.0,-7.0,0.0,85,31,7,48,4,53
00-0038685,Chris Brooks,GB,RB,2025,1,9,19.0,1,4.0,0,0.0,3,13.0,1,4.5,0,0,0.0,2.0,0.0,48,25,1,22,3,23
00-0040187,Mitchell Evans,CAR,TE,2025,1,9,14.0,0,0.0,0,0.0,3,7.5,0,0.0,0,0,0.0,0.0,0.0,64,25,0,34,1,40
00-0038824,Ryan Miller,TB,WR,2025,1,9,16.0,0,0.0,0,0.0,4,10.8,1,3.3,0,0,0.0,15.0,0.0,58,23,0,30,1,37
00-0040236,Kyle Monangai,CHI,RB,2025,1,9,13.0,0,0.0,0,0.0,7,15.9,1,2.9,0,0,0.0,5.0,0.0,67,26,0,34,2,44
00-0040238,LeQuint Allen Jr.,JAC,RB,2025,1,9,14.0,1,3.1,0,0.0,6,18.2,1,3.4,0,0,0.0,-4.0,0.0,66,32,0,29,1,33
00-0035298,Scott Miller,PIT,WR,2025,1,9,16.0,0,0.0,0,0.0,4,11.8,0,0.0,0,0,0.0,0.0,0.0,56,20,1,29,1,34
00-0038040,Zamir White,LV,RB,2025,1,9,14.0,3,12.5,0,0.0,5,12.5,0,0.0,0,0,0.0,0.0,0.0,63,24,1,33,1,40
00-0033576,Eric Saubert,SEA,TE,2025,1,9,17.0,0,0.0,0,0.0,1,3.8,0,0.0,0,0,0.0,0.0,0.0,52,26,2,22,0,26
00-0036265,AJ Dillon,PHI,RB,2025,1,8,13.0,3,7.9,0,0.0,2,5.9,0,0.0,0,0,0.0,0.0,0.0,63,38,3,20,0,34
00-0039912,Ben Sinnott,WAS,TE,2025,1,8,11.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,70,32,0,29,1,37
00-0038573,Derius Davis,LAC,WR,2025,1,8,12.0,1,4.0,0,0.0,3,7.3,0,0.0,0,0,0.0,0.0,0.0,65,25,0,34,4,41
00-0040715,Cam Skattebo,NYG,RB,2025,1,8,12.0,2,8.7,1,100.0,3,6.7,2,6.2,0,0,0.0,0.5,0.0,68,23,1,32,2,45
00-0034854,KhaDarel Hodge,ATL,WR,2025,1,8,11.0,0,0.0,0,0.0,8,17.0,1,2.4,0,1,33.3,26.0,0.0,76,28,5,42,3,47
00-0037311,Ko Kieft,TB,TE,2025,1,8,14.0,0,0.0,0,0.0,2,5.4,0,0.0,0,0,0.0,0.0,0.0,58,23,0,30,1,37
00-0040237,Tez Johnson,TB,WR,2025,1,8,14.0,0,0.0,0,0.0,5,13.5,1,3.3,0,0,0.0,5.0,0.0,58,23,0,30,1,37
00-0039798,Isaiah Davis,NYJ,RB,2025,1,8,12.0,2,5.0,0,0.0,4,16.0,0,0.0,0,0,0.0,0.0,0.0,64,40,4,22,0,25
00-0040078,Brashard Smith,KC,RB,2025,1,8,13.0,0,0.0,0,0.0,6,12.8,0,0.0,0,0,0.0,0.0,0.0,61,17,0,39,2,47
00-0040583,Woody Marks,HOU,RB,2025,1,7,11.0,3,11.1,0,0.0,3,8.8,0,0.0,0,0,0.0,0.0,0.0,63,27,0,27,0,34
00-0037258,Dameon Pierce,HOU,RB,2025,1,7,11.0,3,11.1,0,0.0,3,8.8,1,3.7,0,0,0.0,-4.0,0.0,63,27,0,27,0,34
00-0036415,Van Jefferson,TEN,WR,2025,1,7,12.0,0,0.0,0,0.0,3,8.8,0,0.0,0,0,0.0,0.0,0.0,57,21,1,25,0,34
00-0034798,Durham Smythe,CHI,TE,2025,1,7,10.0,0,0.0,0,0.0,1,2.3,0,0.0,0,0,0.0,0.0,0.0,67,26,0,34,2,44
00-0040202,Devin Neal,NO,RB,2025,1,7,9.0,2,9.1,0,0.0,3,6.1,0,0.0,0,0,0.0,0.0,0.0,75,22,1,41,4,49
00-0033375,Tim Patrick,JAC,WR,2025,1,7,11.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,66,32,0,29,1,33
00-0040131,Kyle Williams,NE,WR,2025,1,7,10.0,0,0.0,0,0.0,5,9.4,1,2.2,0,0,0.0,12.0,0.0,71,18,1,45,3,53
00-0038492,Jason Brownlee,KC,WR,2025,1,6,10.0,0,0.0,0,0.0,4,8.5,1,2.6,0,1,50.0,9.0,0.0,61,17,0,39,2,47
00-0040582,Arian Smith,NYJ,WR,2025,1,6,9.0,0,0.0,0,0.0,3,12.0,0,0.0,0,0,0.0,0.0,0.0,64,40,4,22,0,25
00-0037594,Julius Chestnut,TEN,RB,2025,1,6,11.0,2,9.5,1,100.0,2,5.9,0,0.0,0,0,0.0,0.0,0.0,57,21,1,25,0,34
00-0037004,Hunter Long,JAC,TE,2025,1,6,9.0,0,0.0,0,0.0,2,6.1,1,3.4,0,1,100.0,6.0,0.0,66,32,0,29,1,33
00-0040590,Konata Mumpfield,LA,WR,2025,1,6,10.0,0,0.0,0,0.0,3,9.4,0,0.0,0,0,0.0,0.0,0.0,60,25,3,28,1,32
00-0036534,Shane Zylstra,DET,TE,2025,1,6,9.0,0,0.0,0,0.0,1,2.3,0,0.0,0,0,0.0,0.0,0.0,67,22,0,38,2,43
00-0040727,Tre Harris,LAC,WR,2025,1,5,8.0,0,0.0,0,0.0,5,12.2,1,2.9,0,0,0.0,5.0,0.0,65,25,0,34,4,41
00-0039355,Luke McCaffrey,WAS,WR,2025,1,5,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,70,32,0,29,1,37
00-0036328,Antonio Gibson,NE,RB,2025,1,5,7.0,1,5.6,0,0.0,3,5.7,1,2.2,0,0,0.0,4.0,0.0,71,18,1,45,3,53
00-0038839,Mitchell Tinsley,CIN,WR,2025,1,5,10.0,0,0.0,0,0.0,2,6.9,0,0.0,0,0,0.0,0.0,0.0,52,23,2,23,2,29
00-0033757,Robert Tonyan,KC,TE,2025,1,5,8.0,0,0.0,0,0.0,1,2.1,0,0.0,0,0,0.0,0.0,0.0,61,17,0,39,2,47
00-0039746,Will Shipley,PHI,RB,2025,1,5,8.0,3,7.9,0,0.0,3,8.8,0,0.0,0,0,0.0,0.0,0.0,63,38,3,20,0,34
00-0039686,Colson Yankoff,WAS,TE,2025,1,4,6.0,0,0.0,0,0.0,1,2.7,0,0.0,0,0,0.0,0.0,0.0,70,32,0,29,1,37
00-0040719,Bhayshul Tuten,JAC,RB,2025,1,4,6.0,3,9.4,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,66,32,0,29,1,33
00-0040729,Jack Bech,LV,WR,2025,1,4,6.0,0,0.0,0,0.0,2,5.0,1,3.0,0,0,0.0,13.0,0.0,63,24,1,33,1,40
00-0040134,Pat Bryant,DEN,WR,2025,1,4,5.0,0,0.0,0,0.0,2,4.7,0,0.0,0,0,0.0,0.0,0.0,76,30,0,37,2,43
00-0038710,Blake Whiteheart,CLE,TE,2025,1,3,4.0,0,0.0,0,0.0,1,2.1,0,0.0,0,0,0.0,0.0,0.0,76,24,4,42,1,48
00-0040466,Raheim Sanders,CLE,RB,2025,1,3,4.0,3,12.5,2,50.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,76,24,4,42,1,48
00-0039894,Xavier Worthy,KC,WR,2025,1,3,5.0,1,5.9,0,0.0,1,2.1,1,2.6,0,0,0.0,4.0,0.0,61,17,0,39,2,47
00-0040009,Savion Williams,GB,WR,2025,1,3,6.0,0,0.0,0,0.0,1,4.3,1,4.5,0,0,0.0,-3.0,0.0,48,25,1,22,3,23
00-0039650,Bryce Oliver,TEN,WR,2025,1,3,5.0,0,0.0,0,0.0,3,8.8,1,4.0,0,0,0.0,6.0,0.0,57,21,1,25,0,34
00-0038456,Travis Vokolek,ARI,TE,2025,1,3,5.0,0,0.0,0,0.0,1,2.6,0,0.0,0,0,0.0,0.0,0.0,66,27,1,29,1,38
00-0040669,Isaac TeSlaa,DET,WR,2025,1,3,4.0,0,0.0,0,0.0,3,7.0,1,2.6,0,1,50.0,13.0,0.0,67,22,0,38,2,43
00-0038090,Skyy Moore,SF,WR,2025,1,3,4.0,0,0.0,0,0.0,1,2.6,0,0.0,0,0,0.0,0.0,0.0,76,36,0,34,4,39
00-0036497,Tim Jones,MIN,WR,2025,1,3,5.0,0,0.0,0,0.0,3,12.0,0,0.0,0,0,0.0,0.0,0.0,56,26,0,22,1,25
00-0035359,David Sills,ATL,WR,2025,1,2,3.0,0,0.0,0,0.0,1,2.1,0,0.0,0,0,0.0,0.0,0.0,76,28,5,42,3,47
00-0034115,Jeff Wilson,MIA,RB,2025,1,2,4.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0,0.0,0.0,0.0,48,12,0,32,1,36
