Rank,Pos Rank,Player,Team,Position,Bye,Tier,Rank Min,Rank Max,Rank Std
37,WR17,Garrett Wilson,NYJ,WR,13,5,38,38,0.00
38,WR18,Davante Adams,LAR,WR,11,5,39,39,0.00
39,RB19,Bucky Irving,TB,RB,10,5,40,40,0.00
40,WR19,Ladd McConkey,LAC,WR,7,6,41,41,0.00
41,WR20,Jaylen Waddle,DEN,WR,10,6,42,42,0.00
42,TE3,Colston Loveland,CHI,TE,10,6,43,43,0.00
43,WR21,Luther Burden III,CHI,WR,10,6,44,44,0.00
44,WR22,Jameson Williams,DET,WR,6,6,45,45,0.00
45,WR23,Emeka Egbuka,TB,WR,10,6,46,46,0.00
46,WR24,Tetairoa McMillan,CAR,WR,5,6,47,47,0.00
47,WR25,Terry McLaurin,WAS,WR,7,6,48,48,0.00
48,WR26,DJ Moore,BUF,WR,7,6,49,49,0.00
49,WR27,Rome Odunze,CHI,WR,10,6,50,50,0.00
50,RB20,Cam Skattebo,NYG,RB,8,6,51,51,0.00
51,RB21,David Montgomery,HOU,RB,8,6,53,53,0.00
52,WR28,Parker Washington,JAC,WR,7,6,54,54,0.00
53,RB22,Rhamondre Stevenson,NE,RB,11,6,55,55,0.00
54,RB23,Bhayshul Tuten,JAC,RB,7,6,56,56,0.00
55,WR29,Christian Watson,GB,WR,11,7,57,57,0.00
56,RB24,Quinshon Judkins,CLE,RB,11,7,60,60,0.00
57,TE4,Tyler Warren,IND,TE,13,7,61,61,0.00
58,WR30,Marvin Harrison Jr.,ARI,WR,14,7,62,62,0.00
59,RB25,Rico Dowdle,PIT,RB,9,7,63,63,0.00
60,WR31,Mike Evans,SF,WR,8,7,64,64,0.00
61,RB26,Jaylen Warren,PIT,RB,9,7,65,65,0.00
62,TE5,Sam LaPorta,DET,TE,6,7,68,68,0.00
63,RB27,Jadarian Price,SEA,RB,11,7,69,69,0.00
64,RB28,TreVeyon Henderson,NE,RB,11,7,70,70,0.00
65,RB29,Tony Pollard,TEN,RB,9,7,71,71,0.00
66,TE6,Tucker Kraft,GB,TE,11,8,76,76,0.00
67,WR32,Chris Godwin Jr.,TB,WR,10,8,77,77,0.00
68,WR33,DK Metcalf,PIT,WR,9,8,78,78,0.00
69,RB30,J.K. Dobbins,DEN,RB,10,8,79,79,0.00
70,RB31,Chuba Hubbard,CAR,RB,5,8,80,80,0.00
71,RB32,Jonathon Brooks,CAR,RB,5,8,81,81,0.00
72,WR34,Jayden Reed,GB,WR,11,8,82,82,0.00
73,RB33,Blake Corum,LAR,RB,11,8,83,83,0.00
74,WR35,Brian Thomas Jr.,JAC,WR,7,8,84,84,0.00
75,WR36,Stefon Diggs,WAS,WR,7,8,85,85,0.00
76,WR37,Josh Downs,IND,WR,13,8,86,86,0.00
77,RB34,MarShawn Lloyd,GB,RB,11,8,87,87,0.00
78,WR38,Quentin Johnston,LAC,WR,7,8,89,89,0.00
79,WR39,Carnell Tate,TEN,WR,9,8,90,90,0.00
80,WR40,Courtland Sutton,DEN,WR,10,8,91,91,0.00
81,RB35,Jordan Mason,MIN,RB,6,8,92,92,0.00
82,RB36,Kyle Monangai,CHI,RB,10,8,93,93,0.00
83,RB37,Jacory Croskey-Merritt,WAS,RB,7,8,95,95,0.00
84,RB38,Chris Rodriguez Jr.,JAC,RB,7,8,96,96,0.00
85,WR41,Michael Pittman Jr.,PIT,WR,9,8,97,97,0.00
86,WR42,Alec Pierce,IND,WR,13,8,98,98,0.00
87,WR43,Jordan Addison,MIN,WR,6,9,100,100,0.00
88,WR44,Matthew Golden,GB,WR,11,9,101,101,0.00
89,WR45,De'Zhaun Stribling,SF,WR,8,9,102,102,0.00
90,RB39,Kenny Gainwell,TB,RB,10,9,105,105,0.00
91,WR46,Michael Wilson,ARI,WR,14,9,108,108,0.00
92,TE7,Harold Fannin Jr.,CLE,TE,11,9,109,109,0.00
93,TE8,Kyle Pitts Sr.,ATL,TE,11,9,111,111,0.00
94,TE9,George Kittle,SF,TE,8,9,112,112,0.00
95,RB40,Rachaad White,WAS,RB,7,9,113,113,0.00
96,WR47,Xavier Worthy,KC,WR,5,9,114,114,0.00
97,WR48,Wan'Dale Robinson,TEN,WR,9,9,115,115,0.00
98,TE10,Travis Kelce,KC,TE,5,9,117,117,0.00
99,WR49,Romeo Doubs,NE,WR,11,9,118,118,0.00
100,WR50,Khalil Shakir,BUF,WR,7,9,119,119,0.00
101,RB41,RJ Harvey,DEN,RB,10,9,120,120,0.00
102,TE11,Dalton Kincaid,BUF,TE,7,9,121,121,0.00
103,WR51,Jalen Coker,CAR,WR,5,9,122,122,0.00
104,WR52,Jakobi Meyers,JAC,WR,7,9,124,124,0.00
105,RB42,Josh Jacobs,GB,RB,11,9,125,125,0.00
106,TE12,Dallas Goedert,PHI,TE,10,10,126,126,0.00
107,TE13,Mark Andrews,BAL,TE,13,10,127,127,0.00
108,WR53,Deebo Samuel Sr.,SF,WR,8,10,128,128,0.00
109,WR54,Makai Lemon,PHI,WR,10,10,129,129,0.00
110,TE14,Jake Ferguson,DAL,TE,14,10,130,130,0.00
111,WR55,Rashid Shaheed,SEA,WR,11,10,133,133,0.00
112,TE15,Isaiah Likely,NYG,TE,8,10,134,134,0.00
113,RB43,Aaron Jones Sr.,MIN,RB,6,10,135,135,0.00
114,WR56,KC Concepcion,CLE,WR,11,10,136,136,0.00
115,RB44,Keaton Mitchell,LAC,RB,7,10,137,137,0.00
116,RB45,Woody Marks,HOU,RB,8,10,138,138,0.00
117,RB46,Tank Bigsby,PHI,RB,10,10,139,139,0.00
118,TE16,Juwan Johnson,NO,TE,8,10,142,142,0.00
119,WR57,Jordyn Tyson,NO,WR,8,10,143,143,0.00
120,RB47,Tyler Allgeier,ARI,RB,14,10,144,144,0.00
121,TE17,Hunter Henry,NE,TE,11,10,145,145,0.00
122,RB48,Tyjae Spears,TEN,RB,9,10,146,146,0.00
123,RB49,Jonah Coleman,DEN,RB,10,10,147,147,0.00
124,WR58,Denzel Boston,CLE,WR,11,10,148,148,0.00
125,TE18,Dalton Schultz,HOU,TE,8,10,150,150,0.00
126,WR59,Tre Tucker,LV,WR,13,10,151,151,0.00
127,WR60,Ryan Flournoy,DAL,WR,14,10,152,152,0.00
128,TE19,Brenton Strange,JAC,TE,7,10,153,153,0.00
129,TE20,T.J. Hockenson,MIN,TE,6,10,154,154,0.00
130,TE21,Terrance Ferguson,LAR,TE,11,10,155,155,0.00
131,WR61,Keenan Allen,IND,WR,13,10,156,156,0.00
132,RB50,Mike Washington Jr.,LV,RB,13,11,157,157,0.00
133,WR62,Kayshon Boutte,HOU,WR,8,11,161,161,0.00
134,RB51,Brian Robinson Jr.,ATL,RB,11,11,162,162,0.00
135,RB52,Dylan Sampson,CLE,RB,11,11,163,163,0.00
136,WR63,Tre' Harris,LAC,WR,7,11,164,164,0.00
137,RB53,Malik Davis,DAL,RB,14,11,165,165,0.00
138,WR64,Jalen McMillan,TB,WR,10,11,166,166,0.00
139,TE22,Chig Okonkwo,WAS,TE,7,11,167,167,0.00
140,RB54,Emmett Johnson,KC,RB,5,11,168,168,0.00
141,WR65,Jalen Nailor,LV,WR,13,11,169,169,0.00
142,WR66,Ted Hurst III,TB,WR,10,11,175,175,0.00
143,WR67,Caleb Douglas,MIA,WR,6,11,176,176,0.00
144,WR68,Adonai Mitchell,NYJ,WR,13,11,177,177,0.00
145,WR69,Dontayvion Wicks,PHI,WR,10,11,180,180,0.00
146,WR70,Pat Bryant,DEN,WR,10,11,181,181,0.00
147,WR71,Jerry Jeudy,CLE,WR,11,11,182,182,0.00
148,WR72,Rashod Bateman,BAL,WR,13,11,183,183,0.00
149,RB55,Alvin Kamara,NO,RB,8,11,184,184,0.00
150,WR73,Isaac TeSlaa,DET,WR,6,11,185,185,0.00
151,TE23,Pat Freiermuth,PIT,TE,9,11,186,186,0.00
152,WR74,Ja'Kobi Lane,BAL,WR,13,11,187,187,0.00
153,WR75,Calvin Ridley,TEN,WR,9,11,188,188,0.00
154,TE24,AJ Barner,SEA,TE,11,11,190,190,0.00
155,RB56,Zach Charbonnet,SEA,RB,11,11,191,191,0.00
156,WR76,Germie Bernard,PIT,WR,9,11,192,192,0.00
157,WR77,Chris Bell,MIA,WR,6,11,193,193,0.00
158,RB57,Braelon Allen,NYJ,RB,13,12,194,194,0.00
159,WR78,Jauan Jennings,MIN,WR,6,12,197,197,0.00
160,RB58,Samaje Perine,CIN,RB,6,12,198,198,0.00
161,WR79,Malachi Fields,NYG,WR,8,12,199,199,0.00
162,RB59,Ray Davis,BUF,RB,7,12,200,200,0.00
163,RB60,Justice Hill,BAL,RB,13,12,205,205,0.00
164,RB61,Nicholas Singleton,TEN,RB,9,12,206,206,0.00
165,WR80,Cyrus Allen,KC,WR,5,12,207,207,0.00
166,TE25,Kenyon Sadiq,NYJ,TE,13,12,208,208,0.00
167,WR81,Devaughn Vele,NO,WR,8,12,209,209,0.00
168,RB62,George Holani,SEA,RB,11,12,210,210,0.00
169,RB63,Kaelon Black,SF,RB,8,12,211,211,0.00
170,WR82,Omar Cooper Jr.,NYJ,WR,13,12,213,213,0.00
171,TE26,Cade Otton,TB,TE,10,12,214,214,0.00
172,TE27,Charlie Kolar,LAC,TE,7,12,215,215,0.00
173,TE28,Michael Mayer,LV,TE,13,12,216,216,0.00
174,WR83,Jaylin Noel,HOU,WR,8,12,217,217,0.00
175,WR84,Antonio Williams,WAS,WR,7,12,218,218,0.00
176,RB64,Najee Harris,NYG,RB,8,12,219,219,0.00
177,RB65,Tyrone Tracy Jr.,NYG,RB,8,12,220,220,0.00
178,TE29,Colby Parkinson,LAR,TE,11,12,221,221,0.00
179,RB66,Kimani Vidal,LAC,RB,7,12,222,222,0.00
180,RB67,Chris Brooks,GB,RB,11,12,223,223,0.00
181,WR85,Malik Washington,MIA,WR,6,12,224,224,0.00
182,RB68,Seth McGowan,IND,RB,13,12,225,225,0.00
183,RB69,Kaleb Johnson,GB,RB,11,12,226,226,0.00
184,RB70,Kareem Hunt,FA,RB,,12,227,227,0.00
185,TE30,Greg Dulcich,MIA,TE,6,12,228,228,0.00
186,TE31,Oronde Gadsden II,LAC,TE,7,12,229,229,0.00
187,WR86,Zachariah Branch,ATL,WR,11,12,230,230,0.00
188,TE32,Gunnar Helm,TEN,TE,9,12,231,231,0.00
189,RB71,Sean Tucker,TB,RB,10,12,232,232,0.00
190,WR87,Tyquan Thornton,KC,WR,5,12,233,233,0.00
191,WR88,Travis Hunter,JAC,WR,7,12,234,234,0.00
192,TE33,Darren Waller,CAR,TE,5,12,235,235,0.00
193,WR89,Cooper Kupp,SEA,WR,11,13,238,238,0.00
194,WR90,Jahan Dotson,ATL,WR,11,13,239,239,0.00
195,WR91,Keon Coleman,BUF,WR,7,13,241,241,0.00
196,RB72,Jaylen Wright,MIA,RB,6,13,242,242,0.00
197,RB73,Kaytron Allen,WAS,RB,7,13,243,243,0.00
198,WR92,Darnell Mooney,NYG,WR,8,13,244,244,0.00
199,RB74,Emanuel Wilson,SEA,RB,11,13,246,246,0.00
200,RB75,Jordan James,SF,RB,8,13,247,247,0.00
201,TE34,Mike Gesicki,CIN,TE,6,13,249,249,0.00
202,WR93,DeMario Douglas,NE,WR,11,13,250,250,0.00
203,WR94,Andrei Iosivas,CIN,WR,6,13,251,251,0.00
204,TE35,Evan Engram,DEN,TE,10,13,253,253,0.00
205,TE36,David Njoku,LAC,TE,7,13,254,254,0.00
206,WR95,Tank Dell,HOU,WR,8,13,256,256,0.00
207,WR96,Joshua Palmer,BUF,WR,7,13,257,257,0.00
208,WR97,Xavier Legette,CAR,WR,5,13,258,258,0.00
209,WR98,Zavion Thomas,CHI,WR,10,13,259,259,0.00
210,TE37,Elijah Arroyo,SEA,TE,11,13,260,260,0.00
211,RB76,Isiah Pacheco,DET,RB,6,13,261,261,0.00
212,WR99,Kyle Williams,NE,WR,11,13,262,262,0.00
213,WR100,Mack Hollins,NE,WR,11,13,263,263,0.00
214,TE38,Darnell Washington,PIT,TE,9,13,264,264,0.00
215,WR101,Tory Horton,SEA,WR,11,13,266,266,0.00
216,WR102,Malik Benson,LV,WR,13,13,267,267,0.00
217,WR103,Kendrick Bourne,ARI,WR,14,13,269,269,0.00
218,WR104,Jack Bech,LV,WR,13,13,272,272,0.00
219,RB77,Demond Claiborne,MIN,RB,6,13,278,278,0.00
220,WR105,Kalif Raymond,CHI,WR,10,13,279,279,0.00
221,WR106,Xavier Hutchinson,HOU,WR,8,13,280,280,0.00
222,WR107,Skyler Bell,BUF,WR,7,13,281,281,0.00
223,TE39,Cole Kmet,CHI,TE,10,13,282,282,0.00
224,TE40,Eli Raridon,NE,TE,11,13,283,283,0.00
225,TE41,Mason Taylor,NYJ,TE,13,14,284,284,0.00
226,WR108,Troy Franklin,DEN,WR,10,14,286,286,0.00
227,RB78,Ty Johnson,BUF,RB,7,14,288,288,0.00
228,WR109,KaVontae Turpin,DAL,WR,14,14,289,289,0.00
229,WR110,Jalen Tolbert,MIA,WR,6,14,290,290,0.00
230,TE42,Theo Johnson,NYG,TE,8,14,293,293,0.00
231,WR111,Odell Beckham Jr.,NYG,WR,8,14,294,294,0.00
232,TE43,Matt Hibner,BAL,TE,13,14,299,299,0.00
233,RB79,Devin Singletary,NYG,RB,8,14,302,302,0.00
234,RB80,Roschon Johnson,CHI,RB,10,14,303,303,0.00
235,WR112,Chimere Dike,TEN,WR,9,14,304,304,0.00
236,WR113,Marvin Mims Jr.,DEN,WR,10,14,305,305,0.00
237,RB81,Brashard Smith,KC,RB,5,14,306,306,0.00
238,WR114,Bryce Lance,NO,WR,8,14,307,307,0.00
239,WR115,Treylon Burks,WAS,WR,7,14,308,308,0.00
240,TE44,Jonnu Smith,GB,TE,11,14,309,309,0.00
241,WR116,Hollywood Brown,PHI,WR,10,14,310,310,0.00
242,WR117,Roman Wilson,PIT,WR,9,14,311,311,0.00
243,TE45,Erick All Jr.,CIN,TE,6,14,312,312,0.00
244,TE46,Dawson Knox,BUF,TE,7,14,313,313,0.00
245,TE47,Oscar Delp,NO,TE,8,14,314,314,0.00
246,RB82,Isaiah Davis,NYJ,RB,13,14,315,315,0.00
247,RB83,Trevor Etienne,CAR,RB,5,14,316,316,0.00
248,TE48,Jake Tonges,SF,TE,8,14,317,317,0.00
249,WR118,Jahdae Walker,CHI,WR,10,14,319,319,0.00
250,WR119,Cedric Tillman,NO,WR,8,14,320,320,0.00
251,RB84,Kendre Miller,NO,RB,8,14,321,321,0.00
252,TE49,Noah Fant,NO,TE,8,14,323,323,0.00
253,TE50,Noah Gray,KC,TE,5,14,324,324,0.00
254,WR120,Colbie Young,CIN,WR,6,14,325,325,0.00
255,WR121,Darius Slayton,FA,WR,,14,326,326,0.00
256,RB85,Kyle Juszczyk,SF,RB,8,14,327,327,0.00
257,WR122,Elic Ayomanor,TEN,WR,9,14,328,328,0.00
258,WR123,Demarcus Robinson,SF,WR,8,14,329,329,0.00
259,RB86,Rasheen Ali,BAL,RB,13,14,330,330,0.00
260,WR124,Deion Burks,IND,WR,13,14,331,331,0.00
261,RB87,LeQuint Allen Jr.,JAC,RB,7,14,332,332,0.00
262,RB88,Ollie Gordon II,MIA,RB,6,14,334,334,0.00
263,RB89,Audric Estime,NO,RB,8,14,336,336,0.00
264,WR125,Brenen Thompson,LAC,WR,7,14,338,338,0.00
265,WR126,Isaiah Bond,CLE,WR,11,15,339,339,0.00
266,TE51,Daniel Bellinger,TEN,TE,9,15,340,340,0.00
267,RB90,James Conner,ARI,RB,14,15,342,342,0.00
268,TE52,Ben Sinnott,WAS,TE,7,15,343,343,0.00
269,WR127,CJ Daniels,LAR,WR,11,15,344,344,0.00
270,TE53,Marlin Klein,HOU,TE,8,15,345,345,0.00
271,TE54,Tyler Higbee,LAR,TE,11,15,347,347,0.00
272,WR128,Elijah Sarratt,BAL,WR,13,15,349,349,0.00
273,TE55,Austin Hooper,ATL,TE,11,15,350,350,0.00
274,RB91,Tahj Brooks,CIN,RB,6,15,351,351,0.00
275,TE56,Ja'Tavion Sanders,CAR,TE,5,15,352,352,0.00
276,TE57,Luke Schoonmaker,DAL,TE,14,15,353,353,0.00
277,WR129,Jalen Royals,KC,WR,5,15,354,354,0.00
278,TE58,Eli Stowers,PHI,TE,10,15,356,356,0.00
279,RB92,Will Shipley,PHI,RB,10,15,359,359,0.00
280,WR130,Olamide Zaccheaus,ATL,WR,11,15,360,360,0.00
281,WR131,Isaiah Williams,NYJ,WR,13,15,362,362,0.00
282,TE59,Nate Boerkircher,JAC,TE,7,15,364,364,0.00
283,WR132,Tez Johnson,TB,WR,10,15,365,365,0.00
284,WR133,Luke McCaffrey,WAS,WR,7,15,367,367,0.00
285,WR134,Tutu Atwell,LAR,WR,11,15,368,368,0.00
286,TE60,Elijah Higgins,ARI,TE,14,15,371,371,0.00
287,TE61,Max Klare,LAR,TE,11,15,372,372,0.00
288,TE62,Cade Stover,HOU,TE,8,15,373,373,0.00
289,RB93,DJ Giddens,IND,RB,13,15,374,374,0.00
290,TE63,John Bates,WAS,TE,7,15,376,376,0.00
291,TE64,Tyler Conklin,DET,TE,6,15,377,377,0.00
292,TE65,Tommy Tremble,CAR,TE,5,15,381,381,0.00
293,WR135,Jordan Whittington,LAR,WR,11,15,382,382,0.00
294,TE66,Mitchell Evans,CAR,TE,5,15,386,386,0.00
295,TE67,Justin Joly,MIA,TE,6,15,387,387,0.00
296,TE68,Josh Oliver,MIN,TE,6,15,390,390,0.00
297,TE69,Jackson Hawes,BUF,TE,7,15,392,392,0.00
298,RB94,Jacob Saylors,DET,RB,6,15,394,394,0.00
299,RB95,Sione Vaki,DET,RB,6,15,395,395,0.00
300,RB96,Adam Randall,BAL,RB,13,15,396,396,0.00
301,TE70,Tanner Hudson,CIN,TE,6,15,397,397,0.00
