Rank,Pos Rank,Player,Team,Position,Bye,Tier,Rank Min,Rank Max,Rank Std
57,RB25,Jaylen Warren,PIT,RB,9,7,64,64,0.00
58,WR29,DK Metcalf,PIT,WR,9,7,65,65,0.00
59,RB26,Blake Corum,LAR,RB,11,7,66,66,0.00
60,TE5,Tyler Warren,IND,TE,13,7,67,67,0.00
61,WR30,Brian Thomas Jr.,JAC,WR,7,7,69,69,0.00
62,WR31,Marvin Harrison Jr.,ARI,WR,14,7,70,70,0.00
63,RB27,Bhayshul Tuten,JAC,RB,7,7,71,71,0.00
64,RB28,Jadarian Price,SEA,RB,11,8,72,72,0.00
65,WR32,Parker Washington,JAC,WR,7,8,74,74,0.00
66,WR33,Alec Pierce,IND,WR,13,8,75,75,0.00
67,TE6,Kyle Pitts Sr.,ATL,TE,11,8,76,76,0.00
68,RB29,TreVeyon Henderson,NE,RB,11,8,77,77,0.00
69,RB30,Tony Pollard,TEN,RB,9,8,78,78,0.00
70,WR34,Mike Evans,SF,WR,8,8,80,80,0.00
71,WR35,Stefon Diggs,WAS,WR,7,8,81,81,0.00
72,RB31,Jonathon Brooks,CAR,RB,5,8,82,82,0.00
73,WR36,Courtland Sutton,DEN,WR,10,8,83,83,0.00
74,TE7,Harold Fannin Jr.,CLE,TE,11,8,84,84,0.00
75,RB32,Chuba Hubbard,CAR,RB,5,8,85,85,0.00
76,TE8,Sam LaPorta,DET,TE,6,8,86,86,0.00
77,RB33,MarShawn Lloyd,GB,RB,11,8,87,87,0.00
78,WR37,Carnell Tate,TEN,WR,9,8,88,88,0.00
79,WR38,Quentin Johnston,LAC,WR,7,8,89,89,0.00
80,WR39,Jayden Reed,GB,WR,11,8,91,91,0.00
81,RB34,Kyle Monangai,CHI,RB,10,8,92,92,0.00
82,WR40,Michael Pittman Jr.,PIT,WR,9,8,93,93,0.00
83,TE9,George Kittle,SF,TE,8,9,94,94,0.00
84,RB35,J.K. Dobbins,DEN,RB,10,9,95,95,0.00
85,TE10,Mark Andrews,BAL,TE,13,9,96,96,0.00
86,WR41,Romeo Doubs,NE,WR,11,9,98,98,0.00
87,RB36,Jordan Mason,MIN,RB,6,9,99,99,0.00
88,WR42,Chris Godwin Jr.,TB,WR,10,9,101,101,0.00
89,RB37,Rachaad White,WAS,RB,7,9,102,102,0.00
90,TE11,Travis Kelce,KC,TE,5,9,105,105,0.00
91,WR43,Deebo Samuel Sr.,SF,WR,8,9,106,106,0.00
92,RB38,Keaton Mitchell,LAC,RB,7,9,108,108,0.00
93,WR44,De'Zhaun Stribling,SF,WR,8,9,109,109,0.00
94,TE12,Jake Ferguson,DAL,TE,14,9,110,110,0.00
95,TE13,Dalton Kincaid,BUF,TE,7,9,111,111,0.00
96,RB39,RJ Harvey,DEN,RB,10,9,113,113,0.00
97,WR45,Josh Downs,IND,WR,13,9,114,114,0.00
98,WR46,Matthew Golden,GB,WR,11,9,115,115,0.00
99,WR47,Michael Wilson,ARI,WR,14,9,116,116,0.00
100,RB40,Aaron Jones Sr.,MIN,RB,6,9,117,117,0.00
101,RB41,Kenny Gainwell,TB,RB,10,9,119,119,0.00
102,WR48,Xavier Worthy,KC,WR,5,10,120,120,0.00
103,RB42,Jacory Croskey-Merritt,WAS,RB,7,10,121,121,0.00
104,WR49,Jakobi Meyers,JAC,WR,7,10,122,122,0.00
105,TE14,Dallas Goedert,PHI,TE,10,10,123,123,0.00
106,WR50,Jordan Addison,MIN,WR,6,10,125,125,0.00
107,RB43,Woody Marks,HOU,RB,8,10,126,126,0.00
108,RB44,Josh Jacobs,GB,RB,11,10,127,127,0.00
109,WR51,Wan'Dale Robinson,TEN,WR,9,10,129,129,0.00
110,TE15,Isaiah Likely,NYG,TE,8,10,130,130,0.00
111,RB45,Jonah Coleman,DEN,RB,10,10,131,131,0.00
112,WR52,Makai Lemon,PHI,WR,10,10,132,132,0.00
113,RB46,Chris Rodriguez Jr.,JAC,RB,7,10,134,134,0.00
114,WR53,Khalil Shakir,BUF,WR,7,10,135,135,0.00
115,TE16,Hunter Henry,NE,TE,11,10,137,137,0.00
116,WR54,KC Concepcion,CLE,WR,11,10,138,138,0.00
117,WR55,Jalen Coker,CAR,WR,5,10,139,139,0.00
118,RB47,Tyler Allgeier,ARI,RB,14,10,140,140,0.00
119,RB48,Mike Washington Jr.,LV,RB,13,10,141,141,0.00
120,WR56,Jordyn Tyson,NO,WR,8,10,142,142,0.00
121,RB49,Brian Robinson Jr.,ATL,RB,11,10,143,143,0.00
122,TE17,Juwan Johnson,NO,TE,8,10,144,144,0.00
123,RB50,Tyjae Spears,TEN,RB,9,10,145,145,0.00
124,WR57,Tre Tucker,LV,WR,13,10,147,147,0.00
125,RB51,Tank Bigsby,PHI,RB,10,10,148,148,0.00
126,WR58,Jalen McMillan,TB,WR,10,10,149,149,0.00
127,RB52,Nicholas Singleton,TEN,RB,9,11,151,151,0.00
128,WR59,Jalen Nailor,LV,WR,13,11,153,153,0.00
129,TE18,Dalton Schultz,HOU,TE,8,11,154,154,0.00
130,RB53,Zach Charbonnet,SEA,RB,11,11,155,155,0.00
131,RB54,Dylan Sampson,CLE,RB,11,11,156,156,0.00
132,TE19,Chig Okonkwo,WAS,TE,7,11,157,157,0.00
133,RB55,Tyrone Tracy Jr.,NYG,RB,8,11,159,159,0.00
134,RB56,Malik Davis,DAL,RB,14,11,161,161,0.00
135,WR60,Rashid Shaheed,SEA,WR,11,11,162,162,0.00
136,RB57,Braelon Allen,NYJ,RB,13,11,163,163,0.00
137,WR61,Kayshon Boutte,HOU,WR,8,11,164,164,0.00
138,WR62,Adonai Mitchell,NYJ,WR,13,11,165,165,0.00
139,RB58,Alvin Kamara,NO,RB,8,11,167,167,0.00
140,WR63,Ted Hurst III,TB,WR,10,11,168,168,0.00
141,WR64,Keenan Allen,IND,WR,13,11,169,169,0.00
142,TE20,Brenton Strange,JAC,TE,7,11,172,172,0.00
143,WR65,Travis Hunter,JAC,WR,7,11,173,173,0.00
144,RB59,George Holani,SEA,RB,11,11,174,174,0.00
145,WR66,Caleb Douglas,MIA,WR,6,11,175,175,0.00
146,RB60,Emmett Johnson,KC,RB,5,11,176,176,0.00
147,WR67,Denzel Boston,CLE,WR,11,11,177,177,0.00
148,WR68,Dontayvion Wicks,PHI,WR,10,11,179,179,0.00
149,TE21,Kenyon Sadiq,NYJ,TE,13,11,180,180,0.00
150,RB61,Kaleb Johnson,GB,RB,11,11,181,181,0.00
151,WR69,Cyrus Allen,KC,WR,5,11,183,183,0.00
152,RB62,Sean Tucker,TB,RB,10,12,188,188,0.00
153,WR70,Ja'Kobi Lane,BAL,WR,13,12,194,194,0.00
154,TE22,T.J. Hockenson,MIN,TE,6,12,195,195,0.00
155,RB63,Ray Davis,BUF,RB,7,12,196,196,0.00
156,WR71,Tre' Harris,LAC,WR,7,12,198,198,0.00
157,WR72,Calvin Ridley,TEN,WR,9,12,200,200,0.00
158,WR73,Isaac TeSlaa,DET,WR,6,12,201,201,0.00
159,TE23,Terrance Ferguson,LAR,TE,11,12,202,202,0.00
160,WR74,Jauan Jennings,MIN,WR,6,12,203,203,0.00
161,WR75,Antonio Williams,WAS,WR,7,12,204,204,0.00
162,RB64,Emanuel Wilson,SEA,RB,11,12,207,207,0.00
163,TE24,AJ Barner,SEA,TE,11,12,208,208,0.00
164,WR76,Omar Cooper Jr.,NYJ,WR,13,12,209,209,0.00
165,WR77,Jerry Jeudy,CLE,WR,11,12,215,215,0.00
166,WR78,Pat Bryant,DEN,WR,10,12,217,217,0.00
167,RB65,Chris Brooks,GB,RB,11,12,218,218,0.00
168,WR79,Ryan Flournoy,DAL,WR,14,12,220,220,0.00
169,RB66,Kaelon Black,SF,RB,8,12,221,221,0.00
170,WR80,Rashod Bateman,BAL,WR,13,12,222,222,0.00
171,WR81,Malik Washington,MIA,WR,6,12,223,223,0.00
172,TE25,Pat Freiermuth,PIT,TE,9,13,225,225,0.00
173,WR82,Chris Bell,MIA,WR,6,13,226,226,0.00
174,RB67,Kimani Vidal,LAC,RB,7,13,227,227,0.00
175,TE26,Cade Otton,TB,TE,10,13,228,228,0.00
176,WR83,Malachi Fields,NYG,WR,8,13,229,229,0.00
177,RB68,Kaytron Allen,WAS,RB,7,13,230,230,0.00
178,WR84,Zachariah Branch,ATL,WR,11,13,231,231,0.00
179,RB69,Justice Hill,BAL,RB,13,13,232,232,0.00
180,TE27,Michael Mayer,LV,TE,13,13,235,235,0.00
181,RB70,Isiah Pacheco,DET,RB,6,13,236,236,0.00
182,WR85,Darnell Mooney,NYG,WR,8,13,237,237,0.00
183,WR86,Jaylin Noel,HOU,WR,8,13,238,238,0.00
184,RB71,Najee Harris,NYG,RB,8,13,240,240,0.00
185,RB72,Demond Claiborne,MIN,RB,6,13,242,242,0.00
186,WR87,Keon Coleman,BUF,WR,7,13,243,243,0.00
187,WR88,Cooper Kupp,SEA,WR,11,13,244,244,0.00
188,TE28,Oronde Gadsden II,LAC,TE,7,13,245,245,0.00
189,WR89,Zavion Thomas,CHI,WR,10,13,246,246,0.00
190,RB73,Samaje Perine,CIN,RB,6,13,247,247,0.00
191,RB74,Kareem Hunt,FA,RB,,13,250,250,0.00
192,TE29,Darren Waller,CAR,TE,5,13,253,253,0.00
193,TE30,Greg Dulcich,MIA,TE,6,13,255,255,0.00
194,TE31,Gunnar Helm,TEN,TE,9,13,256,256,0.00
195,RB75,Jordan James,SF,RB,8,13,257,257,0.00
196,WR90,Tank Dell,HOU,WR,8,13,258,258,0.00
197,RB76,Seth McGowan,IND,RB,13,13,259,259,0.00
198,TE32,Mike Gesicki,CIN,TE,6,13,260,260,0.00
199,WR91,Germie Bernard,PIT,WR,9,13,261,261,0.00
200,RB77,Kendre Miller,NO,RB,8,13,262,262,0.00
201,WR92,Devaughn Vele,NO,WR,8,13,263,263,0.00
202,WR93,Jack Bech,LV,WR,13,13,264,264,0.00
203,RB78,Jaylen Wright,MIA,RB,6,13,265,265,0.00
204,WR94,Xavier Legette,CAR,WR,5,13,266,266,0.00
205,TE33,Eli Stowers,PHI,TE,10,13,267,267,0.00
206,WR95,Kyle Williams,NE,WR,11,13,268,268,0.00
207,WR96,Tory Horton,SEA,WR,11,13,269,269,0.00
208,RB79,James Conner,ARI,RB,14,13,270,270,0.00
209,WR97,Malik Benson,LV,WR,13,14,271,271,0.00
210,WR98,Jahan Dotson,ATL,WR,11,14,272,272,0.00
211,TE34,David Njoku,LAC,TE,7,14,273,273,0.00
212,RB80,Ollie Gordon II,MIA,RB,6,14,274,274,0.00
213,WR99,KaVontae Turpin,DAL,WR,14,14,276,276,0.00
214,RB81,Rasheen Ali,BAL,RB,13,14,277,277,0.00
215,TE35,Elijah Arroyo,SEA,TE,11,14,280,280,0.00
216,RB82,LeQuint Allen Jr.,JAC,RB,7,14,282,282,0.00
217,RB83,Corey Kiner,NE,RB,11,14,283,283,0.00
218,WR100,Skyler Bell,BUF,WR,7,14,285,285,0.00
219,RB84,Ty Johnson,BUF,RB,7,14,286,286,0.00
220,WR101,Troy Franklin,DEN,WR,10,14,287,287,0.00
221,WR102,Andrei Iosivas,CIN,WR,6,14,288,288,0.00
222,WR103,Odell Beckham Jr.,NYG,WR,8,14,289,289,0.00
223,TE36,Colby Parkinson,LAR,TE,11,14,290,290,0.00
224,RB85,Jacob Saylors,DET,RB,6,14,291,291,0.00
225,WR104,Tyquan Thornton,KC,WR,5,14,292,292,0.00
226,RB86,DJ Giddens,IND,RB,13,14,293,293,0.00
227,TE37,Evan Engram,DEN,TE,10,14,294,294,0.00
228,WR105,Jalen Tolbert,MIA,WR,6,14,295,295,0.00
229,RB87,Raheim Sanders,CLE,RB,11,14,296,296,0.00
230,WR106,Darius Slayton,FA,WR,,14,297,297,0.00
231,WR107,Elijah Sarratt,BAL,WR,13,14,298,298,0.00
232,TE38,Mason Taylor,NYJ,TE,13,14,299,299,0.00
233,RB88,Tahj Brooks,CIN,RB,6,14,300,300,0.00
234,WR108,Hollywood Brown,PHI,WR,10,14,301,301,0.00
235,WR109,Brenen Thompson,LAC,WR,7,14,302,302,0.00
236,RB89,Brashard Smith,KC,RB,5,14,303,303,0.00
237,WR110,Kendrick Bourne,ARI,WR,14,14,304,304,0.00
238,TE39,Charlie Kolar,LAC,TE,7,14,305,305,0.00
239,WR111,Roman Wilson,PIT,WR,9,14,306,306,0.00
240,TE40,Eli Raridon,NE,TE,11,14,308,308,0.00
241,RB90,Adam Randall,BAL,RB,13,14,309,309,0.00
242,RB91,Phil Mafah,FA,RB,,14,310,310,0.00
243,WR112,Elic Ayomanor,TEN,WR,9,14,311,311,0.00
244,RB92,AJ Dillon,CAR,RB,5,14,312,312,0.00
245,RB93,Trevor Etienne,CAR,RB,5,14,313,313,0.00
246,WR113,Colbie Young,CIN,WR,6,14,314,314,0.00
247,WR114,DeMario Douglas,NE,WR,11,14,315,315,0.00
248,RB94,Sione Vaki,DET,RB,6,14,316,316,0.00
249,RB95,Isaiah Davis,NYJ,RB,13,14,317,317,0.00
250,WR115,Marvin Mims Jr.,DEN,WR,10,14,318,318,0.00
251,TE41,Matt Hibner,BAL,TE,13,14,319,319,0.00
252,RB96,Dylan Laube,LV,RB,13,14,321,321,0.00
253,WR116,Chimere Dike,TEN,WR,9,14,322,322,0.00
254,TE42,Theo Johnson,NYG,TE,8,15,324,324,0.00
255,RB97,Miles Sanders,FA,RB,,15,325,325,0.00
256,RB98,Ameer Abdullah,JAC,RB,7,15,326,326,0.00
257,WR117,Bryce Lance,NO,WR,8,15,327,327,0.00
258,RB99,Will Shipley,PHI,RB,10,15,328,328,0.00
259,WR118,Jahdae Walker,CHI,WR,10,15,329,329,0.00
260,WR119,CJ Daniels,LAR,WR,11,15,331,331,0.00
261,TE43,Dawson Knox,BUF,TE,7,15,333,333,0.00
262,WR120,Isaiah Bond,CLE,WR,11,15,335,335,0.00
263,WR121,Jalen Royals,KC,WR,5,15,336,336,0.00
264,TE44,Oscar Delp,NO,TE,8,15,337,337,0.00
265,WR122,Xavier Hutchinson,HOU,WR,8,15,338,338,0.00
266,TE45,Darnell Washington,PIT,TE,9,15,339,339,0.00
267,WR123,Treylon Burks,WAS,WR,7,15,340,340,0.00
268,WR124,Deion Burks,IND,WR,13,15,341,341,0.00
269,TE46,Jake Tonges,SF,TE,8,15,343,343,0.00
270,WR125,Kaden Wetjen,PIT,WR,9,15,344,344,0.00
271,WR126,Isaiah Williams,NYJ,WR,13,15,345,345,0.00
272,TE47,Erick All Jr.,CIN,TE,6,15,346,346,0.00
273,TE48,Ben Sinnott,WAS,TE,7,15,347,347,0.00
274,TE49,Cole Kmet,CHI,TE,10,15,348,348,0.00
275,TE50,Jonnu Smith,GB,TE,11,15,350,350,0.00
276,TE51,Noah Gray,KC,TE,5,15,352,352,0.00
277,WR127,Mack Hollins,NE,WR,11,15,353,353,0.00
278,TE52,Ja'Tavion Sanders,CAR,TE,5,15,354,354,0.00
279,TE53,Zach Ertz,FA,TE,,15,355,355,0.00
280,WR128,Christian Kirk,SF,WR,8,15,357,357,0.00
281,WR129,Joshua Palmer,BUF,WR,7,15,358,358,0.00
282,TE54,Max Klare,LAR,TE,11,15,359,359,0.00
283,WR130,Tutu Atwell,LAR,WR,11,15,360,360,0.00
284,WR131,Olamide Zaccheaus,ATL,WR,11,15,361,361,0.00
285,TE55,Marlin Klein,HOU,TE,8,15,362,362,0.00
286,WR132,Konata Mumpfield,LAR,WR,11,15,363,363,0.00
287,TE56,Tyler Higbee,LAR,TE,11,15,364,364,0.00
288,WR133,Kalif Raymond,CHI,WR,10,15,365,365,0.00
289,WR134,Devontez Walker,BAL,WR,13,15,366,366,0.00
290,WR135,Luke McCaffrey,WAS,WR,7,15,367,367,0.00
291,TE57,Josh Oliver,MIN,TE,6,15,368,368,0.00
292,WR136,Dyami Brown,WAS,WR,7,15,369,369,0.00
293,WR137,Brandon Aiyuk,SF,WR,8,15,370,370,0.00
294,TE58,Tanner Koziol,JAC,TE,7,15,373,373,0.00
295,WR138,Jimmy Horn Jr.,CAR,WR,5,15,374,374,0.00
296,TE59,Daniel Bellinger,TEN,TE,9,15,375,375,0.00
297,TE60,Noah Fant,NO,TE,8,15,376,376,0.00
298,WR139,Kevin Coleman Jr.,MIA,WR,6,15,377,377,0.00
299,WR140,Tez Johnson,TB,WR,10,15,378,378,0.00
