Rank,Pos Rank,Player,Team,Position,Bye,Tier,Rank Min,Rank Max,Rank Std
37,RB37,Jordan Mason,MIN,RB,6,5,37,37,0.00
38,RB38,Mike Washington Jr.,LV,RB,13,5,38,38,0.00
39,RB39,Jonah Coleman,DEN,RB,10,6,39,39,0.00
40,RB40,RJ Harvey,DEN,RB,10,6,40,40,0.00
41,RB41,Kenny Gainwell,TB,RB,10,6,41,41,0.00
42,RB42,Woody Marks,HOU,RB,8,6,42,42,0.00
43,RB43,Rachaad White,WAS,RB,7,6,43,43,0.00
44,RB44,Aaron Jones Sr.,MIN,RB,6,6,44,44,0.00
45,RB45,Emmett Johnson,KC,RB,5,6,45,45,0.00
46,RB46,Tyjae Spears,TEN,RB,9,6,46,46,0.00
47,RB47,Tyler Allgeier,ARI,RB,14,6,47,47,0.00
48,RB48,Tank Bigsby,PHI,RB,10,6,48,48,0.00
49,RB49,Kyle Monangai,CHI,RB,10,6,49,49,0.00
50,RB50,Malik Davis,DAL,RB,14,6,50,50,0.00
51,RB51,Josh Jacobs,GB,RB,11,6,51,51,0.00
52,RB52,Kaelon Black,SF,RB,8,6,52,52,0.00
53,RB53,Keaton Mitchell,LAC,RB,7,6,53,53,0.00
54,RB54,Braelon Allen,NYJ,RB,13,7,54,54,0.00
55,RB55,Zach Charbonnet,SEA,RB,11,7,55,55,0.00
56,RB56,Brian Robinson Jr.,ATL,RB,11,7,56,56,0.00
57,RB57,Dylan Sampson,CLE,RB,11,7,57,57,0.00
58,RB58,Najee Harris,NYG,RB,8,7,58,58,0.00
59,RB59,Ray Davis,BUF,RB,7,7,59,59,0.00
60,RB60,Jordan James,SF,RB,8,7,60,60,0.00
61,RB61,Kimani Vidal,LAC,RB,7,7,61,61,0.00
62,RB62,Demond Claiborne,MIN,RB,6,7,62,62,0.00
63,RB63,Sean Tucker,TB,RB,10,7,63,63,0.00
64,RB64,Alvin Kamara,NO,RB,8,7,64,64,0.00
65,RB65,Samaje Perine,CIN,RB,6,7,65,65,0.00
66,RB66,Kendre Miller,NO,RB,8,7,66,66,0.00
67,RB67,Seth McGowan,IND,RB,13,7,67,67,0.00
68,RB68,Emanuel Wilson,SEA,RB,11,7,68,68,0.00
69,RB69,Kaytron Allen,WAS,RB,7,7,69,69,0.00
70,RB70,Nicholas Singleton,TEN,RB,9,7,70,70,0.00
71,RB71,Justice Hill,BAL,RB,13,7,71,71,0.00
72,RB72,Tyrone Tracy Jr.,NYG,RB,8,8,72,72,0.00
73,RB73,Kaleb Johnson,GB,RB,11,8,73,73,0.00
74,RB74,George Holani,SEA,RB,11,8,74,74,0.00
75,RB75,DJ Giddens,IND,RB,13,8,75,75,0.00
76,RB76,Ollie Gordon II,MIA,RB,6,8,76,76,0.00
77,RB77,Jaylen Wright,MIA,RB,6,8,77,77,0.00
78,RB78,James Conner,ARI,RB,14,8,78,78,0.00
79,RB79,Isaiah Davis,NYJ,RB,13,8,79,79,0.00
80,RB80,Emari Demercado,DAL,RB,14,8,80,80,0.00
81,RB81,Brashard Smith,KC,RB,5,8,81,81,0.00
82,RB82,LeQuint Allen Jr.,JAC,RB,7,8,82,82,0.00
83,RB83,Jarquez Hunter,FA,RB,,8,83,83,0.00
84,RB84,Devin Neal,FA,RB,,8,84,84,0.00
85,RB85,Adam Randall,BAL,RB,13,8,85,85,0.00
86,RB86,Chris Brooks,GB,RB,11,8,86,86,0.00
87,RB87,Sione Vaki,DET,RB,6,8,87,87,0.00
88,RB88,Ty Johnson,BUF,RB,7,8,88,88,0.00
89,RB89,Tahj Brooks,CIN,RB,6,8,89,89,0.00
90,RB90,Trey Benson,ARI,RB,14,8,90,90,0.00
91,RB91,Trevor Etienne,CAR,RB,5,8,91,91,0.00
92,RB92,Devin Singletary,NYG,RB,8,8,92,92,0.00
