Rank,Pos Rank,Player,Team,Position,Bye,Tier,Rank Min,Rank Max,Rank Std
36,WR36,Stefon Diggs,WAS,WR,7,5,36,36,0.00
37,WR37,Courtland Sutton,DEN,WR,10,5,37,37,0.00
38,WR38,Alec Pierce,IND,WR,13,5,38,38,0.00
39,WR39,Brian Thomas Jr.,JAC,WR,7,5,39,39,0.00
40,WR40,De'Zhaun Stribling,SF,WR,8,5,40,40,0.00
41,WR41,Josh Downs,IND,WR,13,6,41,41,0.00
42,WR42,Michael Wilson,ARI,WR,14,6,42,42,0.00
43,WR43,Chris Godwin Jr.,TB,WR,10,6,43,43,0.00
44,WR44,Jayden Reed,GB,WR,11,6,44,44,0.00
45,WR45,Romeo Doubs,NE,WR,11,6,45,45,0.00
46,WR46,Wan'Dale Robinson,TEN,WR,9,6,46,46,0.00
47,WR47,Jakobi Meyers,JAC,WR,7,6,47,47,0.00
48,WR48,Jordan Addison,MIN,WR,6,6,48,48,0.00
49,WR49,Makai Lemon,PHI,WR,10,6,49,49,0.00
50,WR50,Matthew Golden,GB,WR,11,6,50,50,0.00
51,WR51,Xavier Worthy,KC,WR,5,6,51,51,0.00
52,WR52,KC Concepcion,CLE,WR,11,6,52,52,0.00
53,WR53,Khalil Shakir,BUF,WR,7,6,53,53,0.00
54,WR54,Tre Tucker,LV,WR,13,6,54,54,0.00
55,WR55,Jalen Coker,CAR,WR,5,6,55,55,0.00
56,WR56,Deebo Samuel Sr.,SF,WR,8,6,56,56,0.00
57,WR57,Kayshon Boutte,HOU,WR,8,7,57,57,0.00
58,WR58,Rashid Shaheed,SEA,WR,11,7,58,58,0.00
59,WR59,Jalen McMillan,TB,WR,10,7,59,59,0.00
60,WR60,Adonai Mitchell,NYJ,WR,13,7,60,60,0.00
61,WR61,Denzel Boston,CLE,WR,11,7,61,61,0.00
62,WR62,Jalen Nailor,LV,WR,13,7,62,62,0.00
63,WR63,Dontayvion Wicks,PHI,WR,10,7,63,63,0.00
64,WR64,Jordyn Tyson,NO,WR,8,7,64,64,0.00
65,WR65,Keenan Allen,IND,WR,13,7,65,65,0.00
66,WR66,Tre' Harris,LAC,WR,7,7,66,66,0.00
67,WR67,Caleb Douglas,MIA,WR,6,7,67,67,0.00
68,WR68,Jerry Jeudy,CLE,WR,11,7,68,68,0.00
69,WR69,Ryan Flournoy,DAL,WR,14,7,69,69,0.00
70,WR70,Malachi Fields,NYG,WR,8,7,70,70,0.00
71,WR71,Jauan Jennings,MIN,WR,6,7,71,71,0.00
72,WR72,Ja'Kobi Lane,BAL,WR,13,7,72,72,0.00
73,WR73,Omar Cooper Jr.,NYJ,WR,13,7,73,73,0.00
74,WR74,Pat Bryant,DEN,WR,10,7,74,74,0.00
75,WR75,Calvin Ridley,TEN,WR,9,7,75,75,0.00
76,WR76,Chris Bell,MIA,WR,6,8,76,76,0.00
77,WR77,Malik Washington,MIA,WR,6,8,77,77,0.00
78,WR78,Ted Hurst III,TB,WR,10,8,78,78,0.00
79,WR79,Jaylin Noel,HOU,WR,8,8,79,79,0.00
80,WR80,Cyrus Allen,KC,WR,5,8,80,80,0.00
81,WR81,Isaac TeSlaa,DET,WR,6,8,81,81,0.00
82,WR82,Darnell Mooney,NYG,WR,8,8,82,82,0.00
83,WR83,Cooper Kupp,SEA,WR,11,8,83,83,0.00
84,WR84,Antonio Williams,WAS,WR,7,8,84,84,0.00
85,WR85,Rashod Bateman,BAL,WR,13,8,85,85,0.00
86,WR86,Zachariah Branch,ATL,WR,11,8,86,86,0.00
87,WR87,Devaughn Vele,NO,WR,8,8,87,87,0.00
88,WR88,Xavier Legette,CAR,WR,5,8,88,88,0.00
89,WR89,Travis Hunter,JAC,WR,7,8,89,89,0.00
90,WR90,Germie Bernard,PIT,WR,9,8,90,90,0.00
91,WR91,Keon Coleman,BUF,WR,7,8,91,91,0.00
92,WR92,Jack Bech,LV,WR,13,8,92,92,0.00
93,WR93,Andrei Iosivas,CIN,WR,6,8,93,93,0.00
94,WR94,Tyquan Thornton,KC,WR,5,8,94,94,0.00
95,WR95,Jahan Dotson,ATL,WR,11,8,95,95,0.00
96,WR96,Troy Franklin,DEN,WR,10,8,96,96,0.00
97,WR97,Tory Horton,SEA,WR,11,8,97,97,0.00
98,WR98,Kyle Williams,NE,WR,11,8,98,98,0.00
99,WR99,Skyler Bell,BUF,WR,7,9,99,99,0.00
100,WR100,Zavion Thomas,CHI,WR,10,9,100,100,0.00
101,WR101,KaVontae Turpin,DAL,WR,14,9,101,101,0.00
102,WR102,Tank Dell,HOU,WR,8,9,102,102,0.00
103,WR103,Marvin Mims Jr.,DEN,WR,10,9,103,103,0.00
104,WR104,DeMario Douglas,NE,WR,11,9,104,104,0.00
105,WR105,Bryce Lance,NO,WR,8,9,105,105,0.00
106,WR106,Kendrick Bourne,ARI,WR,14,9,106,106,0.00
107,WR107,Roman Wilson,PIT,WR,9,9,107,107,0.00
108,WR108,Xavier Hutchinson,HOU,WR,8,9,108,108,0.00
109,WR109,Malik Benson,LV,WR,13,9,109,109,0.00
110,WR110,Elijah Sarratt,BAL,WR,13,9,110,110,0.00
111,WR111,Jalen Tolbert,MIA,WR,6,9,111,111,0.00
112,WR112,Hollywood Brown,PHI,WR,10,9,112,112,0.00
113,WR113,Elic Ayomanor,TEN,WR,9,9,113,113,0.00
114,WR114,Mack Hollins,NE,WR,11,9,114,114,0.00
115,WR115,Chimere Dike,TEN,WR,9,9,115,115,0.00
116,WR116,Odell Beckham Jr.,NYG,WR,8,9,116,116,0.00
117,WR117,Brenen Thompson,LAC,WR,7,9,117,117,0.00
118,WR118,Isaiah Bond,CLE,WR,11,9,118,118,0.00
119,WR119,Olamide Zaccheaus,ATL,WR,11,9,119,119,0.00
120,WR120,Kalif Raymond,CHI,WR,10,9,120,120,0.00
121,WR121,Jalen Royals,KC,WR,5,9,121,121,0.00
122,WR122,Colbie Young,CIN,WR,6,9,122,122,0.00
123,WR123,Christian Kirk,SF,WR,8,9,123,123,0.00
124,WR124,Treylon Burks,WAS,WR,7,9,124,124,0.00
125,WR125,Joshua Palmer,BUF,WR,7,9,125,125,0.00
126,WR126,CJ Daniels,LAR,WR,11,10,126,126,0.00
127,WR127,Luke McCaffrey,WAS,WR,7,10,127,127,0.00
128,WR128,Tez Johnson,TB,WR,10,10,128,128,0.00
129,WR129,Deion Burks,IND,WR,13,10,129,129,0.00
130,WR130,Tutu Atwell,LAR,WR,11,10,130,130,0.00
131,WR131,Jahdae Walker,CHI,WR,10,10,131,131,0.00
132,WR132,Kevin Coleman Jr.,MIA,WR,6,10,132,132,0.00
133,WR133,Dont'e Thornton Jr.,LV,WR,13,10,133,133,0.00
134,WR134,Demarcus Robinson,SF,WR,8,10,134,134,0.00
135,WR135,Savion Williams,GB,WR,11,10,135,135,0.00
136,WR136,Devontez Walker,BAL,WR,13,10,136,136,0.00
137,WR137,John Metchie III,CAR,WR,5,10,137,137,0.00
138,WR138,Dyami Brown,WAS,WR,7,10,138,138,0.00
139,WR139,Kaden Wetjen,PIT,WR,9,10,139,139,0.00
140,WR140,Jaylin Lane,WAS,WR,7,10,140,140,0.00
141,WR141,Barion Brown,NO,WR,8,10,141,141,0.00
142,WR142,Ashton Dulin,IND,WR,13,10,142,142,0.00
143,WR143,Jordan Whittington,LAR,WR,11,10,143,143,0.00
144,WR144,Tai Felton,MIN,WR,6,10,144,144,0.00
145,WR145,Jimmy Horn Jr.,CAR,WR,5,10,145,145,0.00
146,WR146,Cedric Tillman,NO,WR,8,10,146,146,0.00
147,WR147,Reggie Virgil,ARI,WR,14,10,147,147,0.00
148,WR148,KeAndre Lambert-Smith,LAC,WR,7,10,148,148,0.00
149,WR149,Dohnte Meyers,CIN,WR,6,10,149,149,0.00
150,WR150,Efton Chism III,NE,WR,11,10,150,150,0.00
151,WR151,Jalen Brooks,ARI,WR,14,10,151,151,0.00
152,WR152,Xavier Smith,LAR,WR,11,10,152,152,0.00
153,WR153,Lil'Jordan Humphrey,DEN,WR,10,10,153,153,0.00
154,WR154,Devin Duvernay,ARI,WR,14,10,154,154,0.00
155,WR155,LaJohntay Wester,BAL,WR,13,10,155,155,0.00
