"","Rank","Player","Overall Tier","Pos. Tier","Pos","Team","Bye","ADP","Floor","Consensus","DS Proj","Ceiling","3D Proj","3d Value","Market $","Auction $"
"","56","David Montgomery","5.0","5.0","RB","HOU","8","8.07","154.4","166.0","181.6","252.4","196.0","26.4","$12","$13"
"","57","Caleb Williams","5.0","2.0","QB","CHI","10","12.01","282.4","299.0","324.6","418.7","342.6","26.3","$9","$13"
"Injured","58","Quinshon Judkins","5.0","5.0","RB","CLE","11","7.03","161.3","178.0","177.3","255.3","195.7","26.3","$17","$13"
"","59","Emeka Egbuka","5.0","5.0","WR","TB","10","6.05","129.5","137.0","148.8","197.9","158.7","26.2","$14","$13"
"Value","60","Trevor Lawrence","5.0","2.0","QB","JAC","7","14.05","278.3","303.0","327.4","412.5","341.7","25.7","$11","$13"
"","61","Luther Burden III","5.0","5.0","WR","CHI","10","9.02","127.1","133.0","147.8","198.1","157.8","25.5","$10","$13"
"","62","Justin Herbert","5.0","2.0","QB","LAC","7","15.04","279.1","305.0","324.5","415.4","341.0","25.2","$11","$13"
"","63","Ladd McConkey","5.0","5.0","WR","LAC","7","7.04","129.1","141.0","146.7","196.6","157.1","24.9","$12","$13"
"Value","64","Mike Evans","5.0","5.0","WR","SF","8","9.06","126.3","137.0","146.9","196.8","156.8","24.6","$14","$13"
"Injured","65","Bucky Irving","6.0","6.0","RB","TB","10","7.01","152.9","172.0","171.8","247.4","189.0","23.6","$13","$12"
"","66","Brock Purdy","6.0","2.0","QB","SF","8","12.05","278.2","297.0","323.5","407.6","338.2","23.4","$7","$12"
"","67","TreVeyon Henderson","6.0","6.0","RB","NE","11","7.06","148.0","162.0","164.4","263.0","188.3","23.3","$8","$12"
"","68","Rome Odunze","6.0","5.0","WR","CHI","10","9.01","125.2","134.0","142.3","200.6","155.1","23.2","$11","$12"
"","69","Dak Prescott","6.0","2.0","QB","DAL","14","11.06","281.1","307.0","323.1","403.9","337.5","23.0","$11","$12"
"","70","Jaxson Dart","6.0","2.0","QB","NYG","8","8.08","278.2","302.0","316.1","417.3","336.8","22.5","$8","$11"
"","71","Harold Fannin Jr.","6.0","3.0","TE","CLE","11","8.03","111.3","115.0","123.7","155.9","130.2","22.5","$9","$11"
"","72","Jadarian Price","6.0","6.0","RB","SEA","11","8.01","130.7","159.0","155.6","275.4","183.8","21.5","$10","$11"
"","73","Bhayshul Tuten","6.0","6.0","RB","JAC","7","9.04","135.2","163.0","155.4","262.6","181.0","20.3","$8","$10"
"Value","74","D.K. Metcalf","6.0","6.0","WR","PIT","9","10.03","122.4","132.0","145.7","179.2","150.6","19.5","$7","$10"
"Injured","75","Bo Nix","6.0","2.0","QB","DEN","10","15.03","279.2","290.0","310.2","409.5","331.7","19.2","$8","$10"
"Injured","76","Patrick Mahomes","6.0","2.0","QB","KC","5","14.03","276.2","306.0","306.9","417.4","331.5","19.0","$7","$10"
"Value","77","Kyler Murray","6.0","2.0","QB","MIN","6","20.01","271.3","290.0","308.3","416.2","331.0","18.7","$6","$10"
"","78","Tony Pollard","6.0","6.0","RB","TEN","9","10.08","139.2","155.0","158.2","238.9","176.8","18.7","$5","$10"
"","79","J.K. Dobbins","6.0","6.0","RB","DEN","10","13.02","132.7","151.0","156.1","246.6","176.5","18.5","$4","$9"
"Injured","80","Alec Pierce","6.0","6.0","WR","IND","13","10.06","119.9","135.0","139.4","186.8","148.8","18.0","$10","$9"
"","81","Parker Washington","6.0","6.0","WR","JAC","7","12.08","118.9","116.0","141.5","181.1","148.2","17.5","$7","$9"
"","82","D.J. Moore","6.0","6.0","WR","BUF","7","8.02","119.1","125.0","136.9","187.6","147.5","16.9","$6","$9"
"","83","Marvin Harrison Jr.","6.0","6.0","WR","ARI","14","9.05","119.2","129.0","135.4","189.6","147.2","16.7","$6","$9"
"Injured","84","George Kittle","6.0","4.0","TE","SF","8","9.07","70.4","113.0","117.3","174.8","124.5","16.7","$8","$9"
"","85","Chuba Hubbard","7.0","7.0","RB","CAR","5","10.01","128.8","145.0","151.5","240.9","171.8","16.6","$4","$8"
"","86","Rhamondre Stevenson","7.0","7.0","RB","NE","11","14.01","135.1","147.0","155.3","226.7","171.1","16.4","$3","$8"
"","87","Jared Goff","7.0","3.0","QB","DET","6","19.04","278.2","289.0","302.4","402.2","325.2","14.9","$4","$8"
"","88","Brian Thomas Jr.","7.0","6.0","WR","JAC","7","12.04","114.0","117.0","129.6","194.4","144.4","14.4","$8","$7"
"","89","Courtland Sutton","7.0","6.0","WR","DEN","10","10.05","117.7","119.0","136.9","176.6","144.2","14.2","$4","$7"
"","90","Kyle Pitts","7.0","4.0","TE","ATL","11","8.04","105.2","110.0","114.3","148.6","122.0","14.2","$6","$7"
"","91","Quentin Johnston","7.0","6.0","WR","LAC","7","17.04","109.1","113.0","131.4","189.2","143.1","13.3","$4","$7"
"","92","Jaylen Warren","7.0","7.0","RB","PIT","9","11.03","131.7","147.0","154.9","201.4","163.4","13.3","$3","$7"
"Value","93","Jayden Reed","7.0","6.0","WR","GB","11","18.01","114.4","111.0","134.6","179.0","143.0","13.2","$4","$7"
"","94","Jordan Love","7.0","3.0","QB","GB","11","21.05","279.6","276.0","294.3","406.1","322.1","12.9","$3","$7"
"","95","Blake Corum","7.0","7.0","RB","LAR","11","15.08","122.3","128.0","128.7","254.8","161.9","12.7","$4","$6"
"","96","Carnell Tate","7.0","6.0","WR","TEN","9","7.07","110.4","124.0","131.4","185.3","142.3","12.6","$6","$6"
"","97","Rico Dowdle","7.0","7.0","RB","PIT","9","12.02","125.0","145.0","142.0","225.8","161.8","12.6","$3","$6"
"","98","Brandon Aubrey","7.0","1.0","K","DAL","14","9.08","157.4","147.0","176.8","190.9","177.1","12.5","$5","$6"
"","99","Jordan Mason","7.0","7.0","RB","MIN","6","19.03","118.5","119.0","141.1","231.4","161.6","12.5","$3","$6"
"","100","Matthew Stafford","7.0","3.0","QB","LAR","11","11.05","276.1","286.0","296.9","400.8","321.5","12.5","$2","$6"
"","101","Jordyn Tyson","7.0","6.0","WR","NO","8","10.07","108.6","112.0","130.9","184.6","141.5","12.0","$4","$6"
"Sleeper","102","Tyler Shough","7.0","3.0","QB","NO","8","19.08","269.0","269.0","295.6","405.0","320.6","11.9","$3","$6"
"","103","Jordan Addison","7.0","6.0","WR","MIN","6","16.06","113.1","110.0","133.1","177.0","141.4","11.9","$3","$6"
"","104","Kyle Monangai","8.0","8.0","RB","CHI","10","14.06","121.3","130.0","133.3","233.3","158.4","11.2","$3","$6"
"","105","Jacory Croskey-Merritt","8.0","8.0","RB","WAS","7","17.01","106.8","122.0","121.4","254.9","155.2","10.0","$4","$5"
"","106","Baker Mayfield","8.0","3.0","QB","TB","10","20.05","274.8","277.0","289.3","402.1","317.4","9.9","$3","$5"
"","107","Ricky Pearsall","8.0","7.0","WR","SF","8","15.02","105.2","105.0","129.9","179.3","138.9","9.8","$3","$5"
"","108","Xavier Worthy","8.0","7.0","WR","KC","5","16.05","105.0","112.0","126.5","186.0","138.8","9.8","$2","$5"
"Sleeper","109","Jonathon Brooks","8.0","8.0","RB","CAR","5","16.03","104.4","100.0","124.3","244.9","153.6","9.3","$3","$5"
"","110","Mark Andrews","8.0","4.0","TE","BAL","13","17.07","100.2","101.0","108.9","144.8","117.1","9.2","$10","$5"
"","111","Cameron Dicker","8.0","1.0","K","LAC","7","13.06","151.3","139.0","170.0","181.9","169.9","9.0","$4","$5"
"","112","Seattle Seahawks","8.0","1.0","DEF","SEA","11","11.08","119.0","77.0","119.0","119.0","119.0","6.8","$1","$3"
"","113","Travis Kelce","8.0","4.0","TE","KC","5","11.02","95.8","111.0","111.4","133.7","114.7","6.8","$2","$3"
"","114","Denver Broncos","8.0","1.0","DEF","DEN","10","11.01","118.6","82.0","118.6","118.6","118.6","6.6","$1","$3"
"Injured","115","RJ Harvey","9.0","9.0","RB","DEN","10","14.04","106.0","119.0","126.2","209.5","145.3","6.0","$1","$3"
"","116","Houston Texans","9.0","1.0","DEF","HOU","8","10.02","116.9","82.0","116.9","116.9","116.9","5.9","$1","$3"
"","117","Ka'imi Fairbairn","9.0","2.0","K","HOU","8","15.07","148.6","140.0","159.8","177.4","162.6","5.4","$3","$3"
"","118","Malik Willis","9.0","3.0","QB","MIA","6","24.01","266.7","266.0","274.9","409.6","310.2","5.2","$1","$3"
"Value","119","Jakobi Meyers","9.0","7.0","WR","JAC","7","13.01","110.1","106.0","126.5","160.7","132.9","4.9","$1","$2"
"Injured","120","Chris Rodriguez","9.0","9.0","RB","JAC","7","22.04","96.0","102.0","104.4","248.5","142.2","4.7","$2","$2"
"Sleeper","121","Dalton Kincaid","9.0","5.0","TE","BUF","7","19.05","96.7","103.0","104.0","140.4","112.6","4.7","$3","$2"
"","122","New England Patriots","9.0","1.0","DEF","NE","11","16.01","112.7","71.0","112.7","112.7","112.7","4.3","$1","$2"
"","123","Rachaad White","9.0","9.0","RB","WAS","7","13.05","92.3","118.0","123.0","205.4","139.9","3.8","$1","$2"
"","124","Makai Lemon","9.0","7.0","WR","PHI","10","13.07","98.0","101.0","115.3","184.5","131.0","3.3","$1","$2"
"","125","C.J. Stroud","9.0","3.0","QB","HOU","8","23.05","269.9","265.0","278.2","389.5","307.1","3.1","$1","$2"
"Value","126","Michael Pittman Jr.","9.0","7.0","WR","PIT","9","10.04","108.3","114.0","124.5","158.1","130.7","3.1","$1","$2"
"","127","Minnesota Vikings","9.0","1.0","DEF","MIN","6","19.07","109.1","78.0","109.1","109.1","109.1","2.6","$1","$1"
"","128","Tyler Loop","9.0","2.0","K","BAL","13","21.02","143.6","129.0","152.8","178.8","158.2","2.6","$1","$1"
"","129","Romeo Doubs","9.0","7.0","WR","NE","11","18.03","100.8","110.0","120.0","169.2","129.9","2.4","$1","$1"
"","130","Green Bay Packers","9.0","2.0","DEF","GB","11","24.08","108.6","65.0","108.6","108.6","108.6","2.2","$1","$1"
"","131","Baltimore Ravens","9.0","2.0","DEF","BAL","13","17.06","108.6","70.0","108.6","108.6","108.6","2.2","$1","$1"
"","132","Cam Little","9.0","2.0","K","JAC","7","17.03","145.2","125.0","151.3","178.5","157.6","2.0","$1","$1"
"","133","Isiah Pacheco","9.0","9.0","RB","DET","6","18.04","95.1","86.0","106.8","218.9","135.3","1.9","$1","$1"
"Injured","134","Daniel Jones","9.0","3.0","QB","IND","13","23.02","259.1","255.0","275.6","394.1","304.9","1.7","$1","$1"
"","135","Matthew Golden","10.0","8.0","WR","GB","11","14.07","99.3","98.0","109.1","186.6","128.5","1.2","$1","$1"
"","136","Kenneth Gainwell","10.0","10.0","RB","TB","10","13.03","100.9","109.0","116.0","190.2","133.5","1.2","$1","$1"
"","137","Pittsburgh Steelers","10.0","2.0","DEF","PIT","9","15.06","107.1","77.0","107.1","107.1","107.1","1.1","$1","$1"
"","138","KC Concepcion","10.0","8.0","WR","CLE","11","16.02","94.0","95.0","117.5","170.4","127.7","0.6","$1","$1"
"","139","Cairo Santos","10.0","2.0","K","CHI","10","22.06","142.5","128.0","151.6","174.3","156.1","0.4","$1","$1"
"","140","Jake Bates","10.0","2.0","K","DET","6","19.01","146.6","130.0","149.6","175.0","156.0","0.3","$1","$1"
"","141","Eddy Pineiro","10.0","2.0","K","SF","8","18.06","143.7","130.0","151.3","172.5","155.7","0.0","$1","$1"
"","142","Harrison Mevis","10.0","2.0","K","LAR","11","17.05","145.1","133.0","149.6","175.0","155.7","0.0","$1","$1"
"Sleeper","143","Jayden Higgins","10.0","8.0","WR","HOU","8","20.07","98.1","102.0","111.5","177.3","127.0","0.0","$1","$1"
"","144","Los Angeles Rams","10.0","2.0","DEF","LAR","11","12.03","105.7","78.0","105.7","105.7","105.7","0.0","$1","$1"
"","145","Kansas City Chiefs","10.0","2.0","DEF","KC","5","23.01","105.5","66.0","105.5","105.5","105.5","0.0","$1","$1"
"Injured","146","Zach Charbonnet","10.0","10.0","RB","SEA","11","17.08","79.7","128.0","99.6","224.1","129.9","0.0","$1","$1"
"","147","Aaron Jones","10.0","10.0","RB","MIN","6","11.07","91.4","123.0","114.3","184.0","129.2","0.0","$1","$1"
"","148","Trey Smack","10.0","2.0","K","GB","11","28.03","143.3","134.0","149.3","174.7","155.1","0.0","$1","$1"
"","149","Dallas Goedert","10.0","5.0","TE","PHI","10","12.06","91.6","99.0","100.7","130.9","107.3","0.0","$2","$1"
"","150","Michael Wilson","10.0","8.0","WR","ARI","14","15.01","94.4","118.0","115.1","169.2","126.1","0.0","$1","$1"
"","151","Jacksonville Jaguars","10.0","2.0","DEF","JAC","7","20.03","104.5","69.0","104.5","104.5","104.5","0.0","$1","$1"
"","152","Hunter Henry","10.0","5.0","TE","NE","11","21.01","93.2","97.0","100.2","130.3","107.1","0.0","$4","$1"
"","153","Josh Downs","10.0","8.0","WR","IND","13","16.07","96.3","105.0","114.6","165.0","125.0","0.0","$1","$1"
"","154","New York Giants","10.0","2.0","DEF","NYG","8","29.01","103.6","64.0","103.6","103.6","103.6","0.0","$1","$1"
"","155","Wil Lutz","10.0","2.0","K","DEN","10","123.03","144.9","121.0","147.9","171.6","153.8","0.0","$1","$1"
"","156","Chris Godwin","10.0","8.0","WR","TB","10","12.07","95.7","112.0","113.9","165.2","124.6","0.0","$1","$1"
"","157","Harrison Butker","10.0","2.0","K","KC","5","19.06","145.0","124.0","148.0","170.2","153.5","0.0","$1","$1"
"","158","Philadelphia Eagles","10.0","2.0","DEF","PHI","10","16.08","102.7","68.0","102.7","102.7","102.7","0.0","$2","$1"
"","159","Tyrone Tracy Jr.","10.0","10.0","RB","NYG","8","24.05","84.6","90.0","93.0","213.9","124.5","0.0","$1","$1"
"","160","Charlie Smyth","10.0","2.0","K","NO","8","125.07","143.5","119.0","147.9","170.1","153.2","0.0","$1","$1"
"","161","Woody Marks","10.0","10.0","RB","HOU","8","18.02","90.6","92.0","100.7","193.3","124.1","0.0","$1","$1"
"Sleeper","162","Jalen McMillan","10.0","8.0","WR","TB","10","21.07","90.4","80.0","106.3","180.7","123.7","0.0","$2","$1"
"","163","Los Angeles Chargers","10.0","2.0","DEF","LAC","7","21.06","102.2","66.0","102.2","102.2","102.2","0.0","$1","$1"
"","164","Brenton Strange","10.0","5.0","TE","JAC","7","23.04","88.9","93.0","99.9","126.9","105.3","0.0","$2","$1"
"","165","Buffalo Bills","10.0","2.0","DEF","BUF","7","122.05","102.0","71.0","102.0","102.0","102.0","0.0","$1","$1"
"Sleeper","166","Isaiah Likely","10.0","5.0","TE","NYG","8","16.04","90.8","98.0","97.6","128.8","104.9","0.0","$4","$1"
"","167","Stefon Diggs","10.0","8.0","WR","UNS","18","21.08","83.2","102.0","117.2","161.7","123.2","0.0","$1","$1"
"","168","Rashid Shaheed","10.0","8.0","WR","SEA","11","20.08","94.2","93.0","109.5","169.7","123.1","0.0","$2","$1"
"","169","Chicago Bears","10.0","2.0","DEF","CHI","10","27.06","101.5","68.0","101.5","101.5","101.5","0.0","$1","$1"
"","170","Tyjae Spears","11.0","11.0","RB","TEN","9","18.05","89.9","97.0","107.0","172.3","121.7","0.0","$1","$1"
"","171","Kaytron Allen","11.0","11.0","RB","WAS","7","116.01","75.0","32.0","81.5","232.3","121.5","0.0","$1","$1"
"","172","Chris Boswell","11.0","2.0","K","PIT","9","21.04","142.9","122.0","145.8","170.6","152.0","0.0","$1","$1"
"","173","Tampa Bay Buccaneers","11.0","2.0","DEF","TB","10","30.02","100.0","63.0","100.0","100.0","100.0","0.0","$1","$1"
"","174","Andres Borregales","11.0","2.0","K","NE","11","124.03","141.8","120.0","146.2","168.1","151.4","0.0","$1","$1"
"","175","Detroit Lions","11.0","2.0","DEF","DET","6","20.04","99.4","70.0","99.4","99.4","99.4","0.0","$1","$1"
"","176","Deebo Samuel","11.0","8.0","WR","UNS","18","35.08","78.5","85.0","112.1","165.9","120.7","0.0","$3","$1"
"","177","San Francisco 49ers","11.0","2.0","DEF","SF","8","25.07","98.8","63.0","98.8","98.8","98.8","0.0","$1","$1"
"Injured","178","Kenyon Sadiq","11.0","6.0","TE","NYJ","13","18.07","84.2","83.0","93.6","132.9","102.6","0.0","$2","$1"
"","179","Sam Darnold","11.0","4.0","QB","SEA","11","22.03","256.3","260.0","258.9","388.4","293.8","0.0","$1","$1"
"Sleeper","180","Cameron 'Cam' Ward","11.0","4.0","QB","TEN","9","24.06","252.8","239.0","258.0","392.2","293.7","0.0","$1","$1"
"","181","Jason Myers","11.0","3.0","K","SEA","11","15.05","142.1","143.0","145.0","166.8","150.4","0.0","$1","$1"
"","182","Calvin Ridley","11.0","8.0","WR","TEN","9","22.05","91.7","74.0","106.6","166.3","120.2","0.0","$2","$1"
"","183","Aaron Rodgers","11.0","4.0","QB","PIT","9","120.08","254.1","228.0","259.3","386.4","293.0","0.0","$1","$1"
"","184","Chase McLaughlin","11.0","3.0","K","TB","10","24.04","140.2","128.0","144.5","167.6","150.0","0.0","$1","$1"
"","185","Jake Ferguson","11.0","6.0","TE","DAL","14","13.08","92.0","97.0","96.8","117.1","101.5","0.0","$1","$1"
"","186","Brian Robinson Jr.","11.0","11.0","RB","ATL","11","24.02","75.4","86.0","91.9","183.8","114.0","0.0","$1","$1"
"","187","Tyler Allgeier","11.0","11.0","RB","ARI","14","22.07","75.9","76.0","92.5","182.2","114.0","0.0","$1","$1"
"","188","Will Reichard","11.0","3.0","K","MIN","6","22.01","139.9","123.0","142.8","168.5","149.3","0.0","$1","$1"
"","189","Omar Cooper Jr.","11.0","9.0","WR","NYJ","13","21.03","89.6","84.0","98.5","177.3","118.4","0.0","$2","$1"
"","190","Cleveland Browns","11.0","3.0","DEF","CLE","11","20.06","95.6","65.0","95.6","95.6","95.6","0.0","$1","$1"
"","191","Alvin Kamara","12.0","12.0","RB","NO","8","18.08","75.6","77.0","84.0","189.0","111.1","0.0","$1","$1"
"","192","Dylan Sampson","12.0","12.0","RB","CLE","11","127.04","80.4","68.0","92.4","166.3","110.4","0.0","$1","$1"
"","193","Tyler Bass","12.0","3.0","K","BUF","7","124.04","138.5","121.0","142.8","164.2","147.9","0.0","$1","$1"
"","194","Jake Moody","12.0","3.0","K","WAS","7","119.01","138.3","115.0","141.1","167.9","147.9","0.0","$1","$1"
"","195","Juwan Johnson","12.0","6.0","TE","NO","8","22.02","85.8","90.0","94.3","119.8","99.7","0.0","$2","$1"
"","196","Tre Tucker","12.0","9.0","WR","LVR","13","25.04","87.9","86.0","102.2","164.5","116.6","0.0","$2","$1"
"","197","Jake Elliott","12.0","3.0","K","PHI","10","26.08","138.5","116.0","142.8","162.8","147.5","0.0","$1","$1"
"","198","Wan'Dale Robinson","12.0","9.0","WR","TEN","9","14.02","93.4","99.0","104.9","153.2","116.0","0.0","$1","$1"
"","199","Denzel Boston","12.0","9.0","WR","CLE","11","23.06","83.3","84.0","96.9","174.4","115.6","0.0","$2","$1"
"","200","Tennessee Titans","12.0","3.0","DEF","TEN","9","118.02","92.6","62.0","92.6","92.6","92.6","0.0","$1","$1"
"","201","Oronde Gadsden II","12.0","6.0","TE","LAC","7","24.07","81.9","81.0","85.3","134.8","98.2","0.0","$1","$1"
"","202","Keaton Mitchell","12.0","12.0","RB","LAC","7","125.04","75.2","66.0","83.5","167.8","105.0","0.0","$1","$1"
"","203","Arizona Cardinals","12.0","3.0","DEF","ARI","14","30.01","91.7","59.0","91.7","91.7","91.7","0.0","$1","$1"
"","204","Dallas Cowboys","12.0","3.0","DEF","DAL","14","23.07","91.5","65.0","91.5","91.5","91.5","0.0","$1","$1"
"","205","Indianapolis Colts","12.0","3.0","DEF","IND","13","127.07","91.0","61.0","91.0","91.0","91.0","0.0","$1","$1"
"","206","New Orleans Saints","12.0","3.0","DEF","NO","8","126.08","91.0","66.0","91.0","91.0","91.0","0.0","$1","$1"
"","207","New York Jets","12.0","3.0","DEF","NYJ","13","121.05","90.7","58.0","90.7","90.7","90.7","0.0","$1","$1"
"","208","Khalil Shakir","12.0","9.0","WR","BUF","7","17.02","92.0","98.0","104.6","144.3","113.1","0.0","$1","$1"
"","209","Jonah Coleman","12.0","12.0","RB","DEN","10","112.03","59.0","37.0","65.5","203.1","101.9","0.0","$1","$1"
"","210","MarShawn Lloyd","12.0","12.0","RB","GB","11","123.04","51.8","40.0","66.4","205.8","101.8","0.0","$1","$1"
"","211","Bryce Young","12.0","4.0","QB","CAR","5","25.05","242.3","244.0","244.7","391.5","284.3","0.0","$1","$1"
