"","Rank","Player","Overall Tier","Pos. Tier","Pos","Team","Bye","ADP","Floor","Consensus","DS Proj","Ceiling","3D Proj","3d Value","Market $","Auction $"
"","126","Michael Wilson","8.0","8.0","WR","ARI","14","8.12","121.0","150.0","147.6","217.0","161.7","13.6","$4","$8"
"","127","Tua Tagovailoa","8.0","5.0","QB","ATL","11","13.01","201.7","238.0","207.9","390.9","256.7","13.5","$8","$8"
"","128","Rico Dowdle","8.0","7.0","RB","PIT","9","9.09","139.8","163.0","158.9","252.7","181.0","13.4","$4","$8"
"Injured","129","Michael Penix Jr.","8.0","5.0","QB","ATL","11","13.06","205.7","186.0","209.9","379.9","255.5","13.2","$8","$8"
"","130","Wan'Dale Robinson","8.0","8.0","WR","TEN","9","11.05","126.1","136.0","141.7","206.9","156.7","11.9","$4","$7"
"Sleeper","131","Jalen McMillan","8.0","8.0","WR","TB","10","16.10","113.0","103.0","132.9","225.9","154.7","11.2","$14","$7"
"","132","Rashid Shaheed","8.0","8.0","WR","SEA","11","16.06","117.8","116.0","137.0","212.4","154.1","11.0","$11","$7"
"","133","Khalil Shakir","8.0","8.0","WR","BUF","7","12.07","125.1","133.0","142.2","196.2","153.8","10.9","$3","$7"
"Sleeper","134","Jonathon Brooks","8.0","8.0","RB","CAR","5","17.01","117.9","112.0","140.3","276.4","173.4","10.8","$4","$7"
"","135","Shedeur Sanders","8.0","5.0","QB","CLE","11","14.06","185.5","223.0","195.3","390.6","246.8","10.8","$7","$7"
"","136","Cameron Dicker","8.0","1.0","K","LAC","7","61.01","151.3","139.0","170.0","181.9","169.9","10.7","$6","$7"
"","137","Calvin Ridley","8.0","8.0","WR","TEN","9","17.12","116.8","94.0","135.8","211.8","153.1","10.6","$9","$6"
"","138","Carson Beck","8.0","5.0","QB","ARI","14","22.11","185.9","162.0","191.7","393.0","245.6","10.5","$6","$6"
"Injured","139","RJ Harvey","8.0","8.0","RB","DEN","10","6.08","125.8","141.0","149.8","248.7","172.4","10.5","$3","$6"
"","140","Mark Andrews","8.0","4.0","TE","BAL","13","10.08","127.1","129.0","138.1","183.7","148.5","10.5","$12","$6"
"","141","Deebo Samuel","8.0","8.0","WR","UNS","18","15.05","98.8","108.0","141.2","209.0","152.0","10.3","$15","$6"
"","142","Kyle Monangai","8.0","8.0","RB","CHI","10","9.04","131.2","142.0","144.2","252.4","171.4","10.2","$3","$6"
"","143","Omar Cooper Jr.","8.0","8.0","WR","NYJ","13","15.06","114.6","107.0","125.9","226.6","151.3","10.0","$12","$6"
"","144","Blake Corum","8.0","8.0","RB","LAR","11","9.12","128.6","134.0","135.4","268.1","170.4","9.8","$4","$6"
"","145","Jordan Mason","8.0","8.0","RB","MIN","6","13.11","124.8","127.0","148.6","243.7","170.2","9.8","$3","$6"
"Sleeper","146","Dalton Kincaid","8.0","4.0","TE","BUF","7","9.06","126.2","133.0","135.7","183.2","146.9","9.6","$9","$6"
"","147","Kirk Cousins","8.0","5.0","QB","LVR","13","20.08","186.2","187.0","190.0","380.0","241.1","9.3","$6","$6"
"","148","Denzel Boston","9.0","9.0","WR","CLE","11","15.09","106.8","109.0","124.2","223.6","148.2","9.0","$10","$5"
"","149","Seattle Seahawks","9.0","1.0","DEF","SEA","11","23.04","119.0","77.0","119.0","119.0","119.0","8.9","$2","$5"
"","150","Denver Broncos","9.0","1.0","DEF","DEN","10","24.10","118.6","82.0","118.6","118.6","118.6","8.8","$1","$5"
"","151","Tre Tucker","9.0","9.0","WR","LVR","13","18.09","110.8","109.0","128.8","207.4","147.0","8.5","$10","$5"
"","152","Rachaad White","9.0","8.0","RB","WAS","7","15.01","109.4","138.0","145.8","243.5","165.8","8.3","$2","$5"
"","153","Houston Texans","9.0","1.0","DEF","HOU","8","24.07","116.9","82.0","116.9","116.9","116.9","8.0","$1","$5"
"","154","Jalen Coker","9.0","9.0","WR","CAR","5","13.09","111.2","127.0","123.5","206.2","143.8","7.4","$5","$5"
"","155","Dallas Goedert","9.0","5.0","TE","PHI","10","10.06","122.0","132.0","134.1","174.3","142.9","7.3","$7","$4"
"","156","Jacory Croskey-Merritt","9.0","8.0","RB","WAS","7","12.06","111.9","129.0","127.2","267.1","162.6","7.2","$3","$4"
"","157","Adonai Mitchell","9.0","9.0","WR","NYJ","13","16.07","105.5","88.0","114.7","223.7","142.8","7.1","$4","$4"
"","158","Ka'imi Fairbairn","9.0","2.0","K","HOU","8","303.02","148.6","140.0","159.8","177.4","162.6","6.9","$4","$4"
"Injured","159","Tyreek Hill","9.0","9.0","WR","UNS","18","15.03","67.5","108.0","122.8","230.9","142.2","6.9","$4","$4"
"","160","Jauan Jennings","9.0","9.0","WR","MIN","6","12.09","100.1","112.0","113.8","221.9","140.8","6.4","$4","$4"
"","161","New England Patriots","9.0","1.0","DEF","NE","11","23.10","112.7","71.0","112.7","112.7","112.7","6.2","$2","$4"
"","162","Brandon Aiyuk","9.0","9.0","WR","UNS","18","17.07","70.7","89.0","117.9","229.9","139.9","6.1","$4","$4"
"","163","Germie Bernard","9.0","9.0","WR","PIT","9","19.11","102.0","91.0","115.9","210.9","139.3","5.9","$4","$4"
"","164","Jerry Jeudy","9.0","9.0","WR","CLE","11","16.03","100.3","100.0","116.6","209.9","139.1","5.8","$4","$4"
"","165","Jake Ferguson","9.0","5.0","TE","DAL","14","10.09","126.9","133.0","133.6","161.7","140.1","5.8","$3","$4"
"","166","Keenan Allen","9.0","9.0","WR","UNS","18","21.02","89.7","75.0","126.4","195.9","138.7","5.7","$3","$3"
"","167","Brenton Strange","9.0","5.0","TE","JAC","7","11.04","117.8","124.0","132.4","168.1","139.5","5.4","$6","$3"
"","168","Kenneth Gainwell","9.0","9.0","RB","TB","10","11.11","118.5","133.0","136.2","223.4","156.8","5.2","$1","$3"
"","169","Hunter Henry","9.0","5.0","TE","NE","11","10.05","120.3","125.0","129.4","168.2","138.3","4.7","$12","$3"
"","170","Tyler Loop","9.0","2.0","K","BAL","13","443.03","143.6","129.0","152.8","178.8","158.2","4.6","$2","$3"
"","171","Minnesota Vikings","9.0","1.0","DEF","MIN","6","23.11","109.1","78.0","109.1","109.1","109.1","4.6","$1","$3"
"","172","Green Bay Packers","9.0","2.0","DEF","GB","11","24.08","108.6","65.0","108.6","108.6","108.6","4.4","$1","$3"
"","173","Baltimore Ravens","9.0","2.0","DEF","BAL","13","25.05","108.6","70.0","108.6","108.6","108.6","4.4","$1","$3"
"","174","Cam Little","9.0","2.0","K","JAC","7","491.11","145.2","125.0","151.3","178.5","157.6","4.3","$2","$3"
"Sleeper","175","Isaiah Likely","9.0","5.0","TE","NYG","8","11.12","118.9","128.0","127.9","168.8","137.4","4.2","$12","$3"
"","176","Jalen Nailor","10.0","10.0","WR","LVR","13","20.04","99.3","103.0","110.3","206.3","134.5","4.2","$3","$3"
"","177","Antonio Williams","10.0","10.0","WR","WAS","7","15.10","93.7","101.0","101.9","222.1","133.2","3.8","$2","$2"
"Injured","178","Kenyon Sadiq","10.0","5.0","TE","NYJ","13","11.08","112.1","113.0","124.5","176.8","136.5","3.7","$4","$2"
"","179","Pittsburgh Steelers","10.0","2.0","DEF","PIT","9","23.05","107.1","77.0","107.1","107.1","107.1","3.7","$1","$2"
"","180","Aaron Jones","10.0","9.0","RB","MIN","6","11.10","107.6","144.0","134.5","216.5","152.0","3.6","$1","$2"
"","181","Cairo Santos","10.0","2.0","K","CHI","10","346.09","142.5","128.0","151.6","174.3","156.1","3.3","$2","$2"
"","182","Jake Bates","10.0","2.0","K","DET","6","498.03","146.6","130.0","149.6","175.0","156.0","3.2","$2","$2"
"","183","Tre Harris","10.0","10.0","WR","LAC","7","17.11","89.9","78.0","99.9","219.8","130.8","2.9","$2","$2"
"","184","Eddy Pineiro","10.0","2.0","K","SF","8","227.02","143.7","130.0","151.3","172.5","155.7","2.8","$1","$2"
"","185","Harrison Mevis","10.0","2.0","K","LAR","11","478.12","145.1","133.0","149.6","175.0","155.7","2.8","$1","$2"
"","186","Los Angeles Rams","10.0","2.0","DEF","LAR","11","24.02","105.7","78.0","105.7","105.7","105.7","2.6","$1","$2"
"","187","Darius Slayton","10.0","10.0","WR","NYG","8","175.11","92.9","78.0","103.2","206.4","129.5","2.5","$2","$2"
"","188","Tyjae Spears","10.0","9.0","RB","TEN","9","14.12","109.7","119.0","130.6","210.3","148.5","2.4","$1","$1"
"","189","Kansas City Chiefs","10.0","2.0","DEF","KC","5","24.04","105.5","66.0","105.5","105.5","105.5","2.4","$1","$1"
"Injured","190","Chris Rodriguez","10.0","9.0","RB","JAC","7","16.12","99.8","107.0","108.5","258.2","147.8","2.2","$1","$1"
"","191","Trey Smack","10.0","2.0","K","GB","11","392.10","143.3","134.0","149.3","174.7","155.1","2.1","$1","$1"
"Injured","192","Zach Charbonnet","10.0","9.0","RB","SEA","11","12.12","90.5","143.0","113.1","254.5","147.6","2.1","$1","$1"
"","193","Cooper Kupp","10.0","10.0","WR","SEA","11","21.04","90.3","82.0","102.6","205.2","128.4","2.1","$6","$1"
"","194","Isiah Pacheco","10.0","9.0","RB","DET","6","17.08","103.2","95.0","116.0","237.8","146.9","1.9","$1","$1"
"","195","Juwan Johnson","10.0","5.0","TE","NO","8","11.03","114.7","121.0","126.0","160.0","133.2","1.9","$2","$1"
"","196","Jacksonville Jaguars","10.0","2.0","DEF","JAC","7","24.05","104.5","69.0","104.5","104.5","104.5","1.5","$1","$1"
"","197","Ryan Flournoy","10.0","10.0","WR","DAL","14","20.06","86.6","85.0","98.4","206.6","125.8","1.2","$1","$1"
"","198","Jaylin Noel","10.0","10.0","WR","HOU","8","19.05","95.0","75.0","106.7","181.4","125.0","0.9","$1","$1"
"","199","New York Giants","10.0","2.0","DEF","NYG","8","23.08","103.6","64.0","103.6","103.6","103.6","0.8","$1","$1"
"","200","Wil Lutz","10.0","2.0","K","DEN","10","292.03","144.9","121.0","147.9","171.6","153.8","0.7","$1","$1"
"","201","Rashod Bateman","11.0","11.0","WR","BAL","13","21.01","85.6","95.0","97.3","204.3","124.4","0.7","$1","$1"
"","202","Travis Hunter","11.0","11.0","WR","JAC","7","15.11","75.2","82.0","81.7","241.8","124.2","0.7","$3","$1"
"","203","Woody Marks","11.0","10.0","RB","HOU","8","13.04","104.2","104.0","115.8","222.3","142.7","0.5","$1","$1"
"","204","Harrison Butker","11.0","2.0","K","KC","5","276.03","145.0","124.0","148.0","170.2","153.5","0.3","$1","$1"
"","205","Darnell Mooney","11.0","11.0","WR","NYG","8","19.12","85.9","75.0","93.4","205.5","122.6","0.1","$1","$1"
"","206","Charlie Smyth","11.0","2.0","K","NO","8","493.01","143.5","119.0","147.9","170.1","153.2","0.0","$1","$1"
"","207","Philadelphia Eagles","11.0","2.0","DEF","PHI","10","23.06","102.7","68.0","102.7","102.7","102.7","0.0","$2","$1"
"","208","Kayshon Boutte","11.0","11.0","WR","NE","11","16.08","81.6","65.0","93.8","206.4","122.3","0.0","$1","$1"
"","209","Los Angeles Chargers","11.0","2.0","DEF","LAC","7","24.03","102.2","66.0","102.2","102.2","102.2","0.0","$1","$1"
"","210","Jack Bech","11.0","11.0","WR","LVR","13","21.07","82.4","70.0","93.6","201.2","120.9","0.0","$1","$1"
"","211","Oronde Gadsden II","11.0","6.0","TE","LAC","7","9.10","107.4","107.0","111.9","176.8","128.8","0.0","$1","$1"
"","212","Buffalo Bills","11.0","2.0","DEF","BUF","7","25.04","102.0","71.0","102.0","102.0","102.0","0.0","$1","$1"
"","213","De'Zhaun Stribling","11.0","11.0","WR","SF","8","22.04","79.4","74.0","89.2","209.6","120.3","0.0","$1","$1"
"","214","Pat Bryant","11.0","11.0","WR","DEN","10","17.03","82.4","67.0","92.6","199.1","119.8","0.0","$1","$1"
"","215","Chigoziem 'Chig' Okonkwo","11.0","6.0","TE","WAS","7","14.05","110.8","108.0","115.4","165.0","128.1","0.0","$1","$1"
"","216","Chicago Bears","11.0","2.0","DEF","CHI","10","25.02","101.5","68.0","101.5","101.5","101.5","0.0","$1","$1"
"","217","Dalton Schultz","11.0","6.0","TE","HOU","8","10.10","113.1","112.0","121.6","150.8","128.0","0.0","$1","$1"
"","218","Tyrone Tracy Jr.","11.0","10.0","RB","NYG","8","13.10","93.8","101.0","103.1","237.1","138.0","0.0","$1","$1"
"","219","T.J. Hockenson","11.0","6.0","TE","MIN","6","13.03","109.5","112.0","120.3","155.2","127.9","0.0","$1","$1"
"","220","Tyquan Thornton","11.0","11.0","WR","KC","5","66.03","77.0","79.0","89.5","205.9","119.0","0.0","$1","$1"
"","221","Chris Boswell","11.0","2.0","K","PIT","9","348.01","142.9","122.0","145.8","170.6","152.0","0.0","$1","$1"
"","222","Andres Borregales","11.0","2.0","K","NE","11","443.02","141.8","120.0","146.2","168.1","151.4","0.0","$1","$1"
"","223","Dontayvion Wicks","11.0","11.0","WR","PHI","10","27.12","76.8","62.0","87.3","200.8","116.4","0.0","$1","$1"
"","224","Dylan Sampson","11.0","10.0","RB","CLE","11","15.07","98.2","85.0","112.9","203.2","134.9","0.0","$1","$1"
"","225","Tampa Bay Buccaneers","11.0","2.0","DEF","TB","10","23.02","100.0","63.0","100.0","100.0","100.0","0.0","$1","$1"
"","226","Devaughn Vele","11.0","11.0","WR","NO","8","21.08","83.4","76.0","97.0","174.6","115.7","0.0","$1","$1"
"","227","Keon Coleman","11.0","11.0","WR","BUF","7","21.03","72.3","42.0","85.1","204.2","115.3","0.0","$5","$1"
"","228","Alvin Kamara","11.0","10.0","RB","NO","8","14.10","90.8","91.0","100.9","227.0","133.5","0.0","$1","$1"
"","229","Troy Franklin","11.0","11.0","WR","DEN","10","17.02","76.3","80.0","84.8","199.3","114.5","0.0","$1","$1"
"","230","Detroit Lions","11.0","2.0","DEF","DET","6","24.09","99.4","70.0","99.4","99.4","99.4","0.0","$1","$1"
"","231","Zachariah Branch","12.0","12.0","WR","ATL","11","18.07","83.2","75.0","96.7","167.3","113.5","0.0","$1","$1"
"","232","Jason Myers","12.0","3.0","K","SEA","11","326.09","142.1","143.0","145.0","166.8","150.4","0.0","$1","$1"
"","233","San Francisco 49ers","12.0","2.0","DEF","SF","8","23.03","98.8","63.0","98.8","98.8","98.8","0.0","$1","$1"
"","234","Isaac TeSlaa","12.0","12.0","WR","DET","6","18.03","73.7","87.0","83.7","196.7","112.7","0.0","$1","$1"
"","235","Chase McLaughlin","12.0","3.0","K","TB","10","146.10","140.2","128.0","144.5","167.6","150.0","0.0","$1","$1"
"","236","Ja'Kobi Lane","12.0","12.0","WR","BAL","13","18.02","71.6","68.0","81.4","199.4","111.8","0.0","$1","$1"
"Injured","237","Nathaniel 'Tank' Dell","12.0","12.0","WR","HOU","8","18.08","53.4","76.0","76.3","221.3","111.7","0.0","$1","$1"
"","238","Kaytron Allen","12.0","11.0","RB","WAS","7","18.01","80.3","34.0","87.3","248.8","130.1","0.0","$1","$1"
"","239","Chris Brazzell II","12.0","12.0","WR","CAR","5","20.10","68.9","60.0","78.3","203.6","110.8","0.0","$1","$1"
"","240","Kendrick Bourne","12.0","12.0","WR","ARI","14","265.02","73.6","67.0","86.6","181.9","110.2","0.0","$1","$1"
"","241","Will Reichard","12.0","3.0","K","MIN","6","491.09","139.9","123.0","142.8","168.5","149.3","0.0","$1","$1"
"","242","Elijah Sarratt","12.0","12.0","WR","BAL","13","20.09","69.2","59.0","76.9","199.9","109.1","0.0","$1","$1"
"Injured","243","AJ Barner","12.0","6.0","TE","SEA","11","12.10","102.6","95.0","106.9","159.3","120.4","0.0","$1","$1"
"","244","Joshua 'Josh' Palmer","12.0","12.0","WR","BUF","7","93.11","71.4","42.0","77.6","186.2","106.1","0.0","$2","$1"
"","245","Cade Otton","12.0","6.0","TE","TB","10","15.04","106.1","94.0","110.5","147.0","119.7","0.0","$1","$1"
"","246","Tyler Bass","12.0","3.0","K","BUF","7","129.05","138.5","121.0","142.8","164.2","147.9","0.0","$1","$1"
"","247","Jake Moody","12.0","3.0","K","WAS","7","534.03","138.3","115.0","141.1","167.9","147.9","0.0","$1","$1"
"","248","Cleveland Browns","12.0","3.0","DEF","CLE","11","24.12","95.6","65.0","95.6","95.6","95.6","0.0","$1","$1"
"","249","Tyler Allgeier","12.0","11.0","RB","ARI","14","12.02","81.8","84.0","99.8","196.6","122.9","0.0","$1","$1"
"","250","Brian Robinson Jr.","12.0","11.0","RB","ATL","11","11.02","81.2","92.0","99.0","198.0","122.8","0.0","$1","$1"
"","251","Jake Elliott","12.0","3.0","K","PHI","10","277.08","138.5","116.0","142.8","162.8","147.5","0.0","$1","$1"
"","252","Chris Bell","13.0","13.0","WR","MIA","6","20.12","56.4","88.0","66.4","209.2","103.5","0.0","$1","$1"
"","253","Andrei Iosivas","13.0","13.0","WR","CIN","6","537.07","70.3","77.0","78.1","175.7","103.3","0.0","$1","$1"
"","254","Jahan Dotson","13.0","13.0","WR","ATL","11","69.11","69.2","67.0","80.5","169.1","102.6","0.0","$1","$1"
"","255","Pat Freiermuth","13.0","7.0","TE","PIT","9","95.11","97.3","106.0","105.8","154.5","117.5","0.0","$1","$1"
"","256","Christian Kirk","13.0","13.0","WR","SF","8","21.10","65.6","69.0","74.5","178.8","101.3","0.0","$3","$1"
"","257","Gunnar Helm","13.0","7.0","TE","TEN","9","15.08","97.8","96.0","105.2","152.5","116.8","0.0","$1","$1"
"","258","Keaton Mitchell","13.0","12.0","RB","LAC","7","17.06","85.0","73.0","94.4","189.7","118.7","0.0","$1","$1"
"","259","KaVontae Turpin","13.0","13.0","WR","DAL","14","30.04","76.0","56.0","85.4","140.1","98.6","0.0","$1","$1"
"","260","Jonah Coleman","13.0","12.0","RB","DEN","10","14.08","67.2","43.0","74.7","231.6","116.1","0.0","$1","$1"
"","261","Tennessee Titans","13.0","3.0","DEF","TEN","9","23.01","92.6","62.0","92.6","92.6","92.6","0.0","$1","$1"
"","262","Marquise 'Hollywood' Brown","13.0","13.0","WR","PHI","10","191.06","58.4","61.0","63.5","190.5","97.2","0.0","$3","$1"
"","263","Caleb Douglas","13.0","13.0","WR","MIA","6","403.10","59.9","55.0","66.6","183.2","97.2","0.0","$1","$1"
"","264","Marvin Mims Jr.","13.0","13.0","WR","DEN","10","19.09","69.8","57.0","83.1","139.6","96.1","0.0","$2","$1"
"","265","MarShawn Lloyd","13.0","12.0","RB","GB","11","496.02","58.0","45.0","74.3","230.3","113.9","0.0","$1","$1"
"","266","Ted Hurst","13.0","13.0","WR","TB","10","20.02","55.6","62.0","65.4","183.1","95.7","0.0","$1","$1"
"","267","Arizona Cardinals","13.0","3.0","DEF","ARI","14","25.07","91.7","59.0","91.7","91.7","91.7","0.0","$1","$1"
"","268","Dallas Cowboys","13.0","3.0","DEF","DAL","14","24.11","91.5","65.0","91.5","91.5","91.5","0.0","$1","$1"
"","269","Ryan Fitzgerald","13.0","3.0","K","CAR","5","426.07","133.9","111.0","139.5","161.8","144.6","0.0","$1","$1"
"","270","Terrance Ferguson","13.0","7.0","TE","LAR","11","14.11","80.2","83.0","91.1","177.6","112.7","0.0","$1","$1"
"","271","Malik Washington","13.0","13.0","WR","MIA","6","494.10","75.9","87.0","80.7","133.2","94.2","0.0","$1","$1"
"","272","New Orleans Saints","13.0","3.0","DEF","NO","8","23.09","91.0","66.0","91.0","91.0","91.0","0.0","$1","$1"
"","273","Indianapolis Colts","13.0","3.0","DEF","IND","13","24.06","91.0","61.0","91.0","91.0","91.0","0.0","$1","$1"
"","274","Evan McPherson","13.0","3.0","K","CIN","6","86.12","135.0","124.0","136.4","166.4","144.3","0.0","$2","$1"
"","275","New York Jets","14.0","3.0","DEF","NYJ","13","23.07","90.7","58.0","90.7","90.7","90.7","0.0","$1","$1"
"","276","Ashton Dulin","14.0","14.0","WR","IND","13","158.11","51.0","30.0","63.7","178.4","92.7","0.0","$1","$1"
"","277","DeAndre Hopkins","14.0","14.0","WR","UNS","18","357.08","58.6","8.0","73.2","153.7","92.5","0.0","$1","$1"
"","278","Tory Horton","14.0","14.0","WR","SEA","11","20.07","59.8","76.0","69.5","159.9","92.4","0.0","$1","$1"
"","279","Cincinnati Bengals","14.0","3.0","DEF","CIN","6","25.01","90.3","64.0","90.3","90.3","90.3","0.0","$1","$1"
"","280","Tutu Atwell","14.0","14.0","WR","MIA","6","97.12","56.7","46.0","63.0","173.3","91.9","0.0","$1","$1"
"","281","Isaiah Bond","14.0","14.0","WR","CLE","11","448.04","53.6","27.0","59.6","181.8","91.8","0.0","$1","$1"
"","282","Curtis Samuel","14.0","14.0","WR","UNS","18","282.05","57.4","10.0","71.7","154.2","91.6","0.0","$1","$1"
"","283","Dyami Brown","14.0","14.0","WR","WAS","7","96.06","52.5","37.0","61.0","176.9","91.1","0.0","$1","$1"
"","284","Las Vegas Raiders","14.0","3.0","DEF","LVR","13","24.01","89.9","61.0","89.9","89.9","89.9","0.0","$1","$1"
"","285","David Njoku","14.0","7.0","TE","LAC","7","13.08","89.6","77.0","93.3","158.6","110.4","0.0","$1","$1"
"","286","Carolina Panthers","14.0","3.0","DEF","CAR","5","25.03","89.8","58.0","89.8","89.8","89.8","0.0","$1","$1"
"","287","Miami Dolphins","14.0","3.0","DEF","MIA","6","23.12","89.7","60.0","89.7","89.7","89.7","0.0","$1","$1"
"","288","Ben Sauls","14.0","3.0","K","NYG","8","419.05","130.9","72.0","137.8","162.6","143.3","0.0","$1","$1"
"","289","Braelon Allen","14.0","13.0","RB","NYJ","13","16.04","67.5","76.0","71.0","209.5","108.1","0.0","$1","$1"
"","290","Malachi Fields","14.0","14.0","WR","NYG","8","21.11","48.1","49.0","56.6","184.0","89.8","0.0","$1","$1"
"","291","Nicholas Singleton","14.0","13.0","RB","TEN","9","19.01","53.6","25.0","63.1","233.5","107.9","0.0","$1","$1"
"","292","Kyle Williams","14.0","14.0","WR","NE","11","20.01","57.1","29.0","62.8","163.3","89.2","0.0","$1","$1"
"","293","Mike Washington Jr.","14.0","13.0","RB","LVR","13","16.09","59.1","60.0","70.4","211.2","106.8","0.0","$1","$1"
"","294","Xavier Legette","14.0","14.0","WR","CAR","5","494.03","54.3","51.0","57.2","171.6","87.9","0.0","$2","$1"
"","295","Emmett Johnson","14.0","13.0","RB","KC","5","14.01","60.1","36.0","71.6","204.1","105.7","0.0","$1","$1"
"","296","Nick Folk","14.0","3.0","K","ATL","11","155.01","133.1","116.0","135.8","161.6","142.4","0.0","$1","$1"
"","297","Olamide Zaccheaus","14.0","14.0","WR","ATL","11","168.04","58.1","64.0","67.6","146.0","87.3","0.0","$1","$1"
"","298","Calvin Austin III","14.0","14.0","WR","NYG","8","69.06","62.6","40.0","65.9","145.0","86.9","0.0","$1","$1"
"","299","Bryce Lance","14.0","14.0","WR","NO","8","397.06","48.2","25.0","53.5","179.2","86.8","0.0","$1","$1"
"","300","Jalen Tolbert","14.0","14.0","WR","MIA","6","70.01","51.6","68.0","57.3","166.2","86.0","0.0","$1","$1"
"","301","Justice Hill","14.0","13.0","RB","BAL","13","184.03","74.6","81.0","82.9","165.8","104.0","0.0","$1","$1"
"","302","Treylon Burks","14.0","14.0","WR","WAS","7","69.03","50.6","38.0","55.0","170.5","85.7","0.0","$1","$1"
"","303","Sean Tucker","14.0","13.0","RB","TB","10","17.10","64.0","52.0","69.6","198.4","103.7","0.0","$1","$1"
"","304","Brenen Thompson","14.0","14.0","WR","LAC","7","399.07","48.6","24.0","54.0","172.8","85.4","0.0","$1","$1"
"","305","Colby Parkinson","14.0","8.0","TE","LAR","11","14.02","80.2","75.0","90.1","159.5","107.2","0.0","$1","$1"
"","306","Jalen Royals","14.0","14.0","WR","KC","5","448.03","44.3","40.0","49.2","182.0","84.5","0.0","$1","$1"
"Injured","307","James Conner","14.0","13.0","RB","ARI","14","12.04","68.1","48.0","82.1","164.2","102.0","0.0","$1","$1"
"","308","Sterling Shepard","14.0","14.0","WR","UNS","18","313.05","52.3","5.0","61.5","147.6","83.3","0.0","$1","$1"
"","309","Greg Dulcich","14.0","8.0","TE","MIA","6","67.06","82.0","98.0","89.1","154.1","105.5","0.0","$1","$1"
"","310","Jaydon Blue","14.0","13.0","RB","DAL","14","21.05","56.7","40.0","66.7","196.8","100.4","0.0","$1","$1"
"","311","Nick Chubb","14.0","13.0","RB","UNS","18","238.01","55.0","22.0","78.6","172.9","100.0","0.0","$1","$1"
"","312","Tyler Lockett","15.0","15.0","WR","UNS","18","339.09","47.3","17.0","59.1","150.7","81.9","0.0","$1","$1"
"","313","Noah Brown","15.0","15.0","WR","UNS","18","275.09","53.0","14.0","62.3","137.1","81.0","0.0","$1","$1"
"","314","Washington Commanders","15.0","3.0","DEF","WAS","7","22.12","85.7","65.0","85.7","85.7","85.7","0.0","$1","$1"
"","315","Nick Westbrook-Ikhine","15.0","15.0","WR","IND","13","101.06","46.3","48.0","52.6","157.8","80.2","0.0","$1","$1"
"","316","Kalif Raymond","15.0","15.0","WR","CHI","10","294.05","58.0","46.0","63.0","129.2","80.2","0.0","$1","$1"
"","317","Joey Slye","15.0","3.0","K","TEN","9","153.11","130.3","109.0","134.3","158.5","140.2","0.0","$1","$1"
"","318","George Holani","15.0","14.0","RB","SEA","11","476.10","58.8","37.0","73.5","172.7","97.9","0.0","$1","$1"
"","319","Mack Hollins","15.0","15.0","WR","NE","11","278.06","50.3","43.0","55.9","148.1","80.0","0.0","$1","$1"
"","320","Elic Ayomanor","15.0","15.0","WR","TEN","9","18.04","47.8","56.0","50.3","161.0","80.0","0.0","$1","$1"
"","321","Mike Gesicki","15.0","8.0","TE","CIN","6","237.11","77.4","86.0","91.0","146.5","103.7","0.0","$5","$1"
"","322","Evan Engram","15.0","8.0","TE","DEN","10","282.09","80.4","72.0","87.4","146.8","102.3","0.0","$7","$1"
"","323","Samaje Perine","15.0","14.0","RB","CIN","6","279.10","69.4","82.0","81.7","138.9","95.1","0.0","$1","$1"
"","324","Jimmy Horn Jr.","15.0","15.0","WR","CAR","5","447.10","46.2","17.0","48.6","155.5","77.3","0.0","$1","$1"
"","325","Darnell Washington","15.0","8.0","TE","PIT","9","28.04","74.6","74.0","84.8","155.2","102.2","0.0","$1","$1"
"Injured","326","Trey Benson","15.0","14.0","RB","ARI","14","14.04","58.2","13.0","67.7","172.6","94.6","0.0","$1","$1"
"","327","Luke McCaffrey","15.0","15.0","WR","WAS","7","493.04","54.5","28.0","57.4","128.0","76.1","0.0","$1","$1"
"","328","Jaylin Lane","15.0","15.0","WR","WAS","7","445.06","51.2","47.0","56.9","130.9","76.1","0.0","$1","$1"
"","329","Zavion Thomas","15.0","15.0","WR","CHI","10","398.02","48.0","42.0","56.5","132.8","75.8","0.0","$1","$1"
"","330","Skyler Bell","15.0","15.0","WR","BUF","7","398.08","38.5","47.0","41.8","163.0","74.3","0.0","$1","$1"
"","331","Isaiah Davis","15.0","14.0","RB","NYJ","13","496.07","64.3","45.0","67.7","159.1","92.0","0.0","$1","$1"
"Injured","332","Najee Harris","15.0","14.0","RB","UNS","18","19.04","47.1","34.0","72.5","159.5","91.6","0.0","$1","$1"
"","333","Matt Gay","15.0","4.0","K","LVR","13","179.01","129.9","124.0","132.5","155.0","138.2","0.0","$1","$1"
"","334","Tez Johnson","15.0","15.0","WR","TB","10","448.11","39.6","36.0","41.2","160.7","73.5","0.0","$1","$1"
"","335","Emanuel Wilson","15.0","14.0","RB","SEA","11","18.05","49.2","47.0","61.5","178.4","91.2","0.0","$1","$1"
"","336","Tank Bigsby","15.0","14.0","RB","PHI","10","17.04","50.0","69.0","52.6","194.6","90.9","0.0","$1","$1"
"","337","Ty Johnson","15.0","14.0","RB","BUF","7","181.09","64.1","71.0","75.4","139.5","90.8","0.0","$1","$1"
"","338","Xavier Hutchinson","15.0","15.0","WR","HOU","8","538.01","39.4","45.0","40.2","160.8","73.0","0.0","$1","$1"
