"","Rank","Player","Overall Tier","Pos. Tier","Pos","Team","Bye","ADP","Floor","Consensus","DS Proj","Ceiling","3D Proj","3d Value","Market $","Auction $"
"","42","Drake Maye","4.0","1.0","QB","NE","11","5.04","296.0","317.0","340.2","428.7","356.3","33.9","$22","$19"
"Injured","43","Tucker Kraft","4.0","2.0","TE","GB","11","10.10","146.1","157.0","176.0","223.5","183.5","33.7","$18","$19"
"","44","Joe Burrow","4.0","2.0","QB","CIN","6","5.10","293.8","315.0","341.6","423.6","355.3","33.5","$15","$19"
"Value","45","Christian Watson","4.0","4.0","WR","GB","11","9.04","169.6","160.0","199.5","253.4","208.8","33.4","$15","$19"
"Value","46","Davante Adams","4.0","4.0","WR","LAR","11","5.02","172.4","180.0","198.2","249.7","207.6","32.7","$15","$19"
"","47","Jalen Hurts","4.0","2.0","QB","PHI","10","6.03","292.8","320.0","332.7","432.5","352.7","32.2","$16","$18"
"","48","Jayden Daniels","4.0","2.0","QB","WAS","7","5.07","285.9","314.0","332.4","432.1","351.1","31.5","$17","$18"
"Injured","49","Cameron 'Cam' Skattebo","5.0","5.0","RB","NYG","8","4.08","178.2","207.0","212.1","280.0","224.5","31.0","$18","$18"
"Value","50","Jaylen Waddle","5.0","5.0","WR","DEN","10","6.06","168.3","174.0","193.4","249.5","204.1","30.6","$14","$17"
"","51","D'Andre Swift","5.0","5.0","RB","CHI","10","7.02","184.1","194.0","209.2","274.1","222.3","30.3","$17","$17"
"Value","52","Terry McLaurin","5.0","5.0","WR","WAS","7","5.08","170.8","185.0","191.9","247.6","203.3","30.2","$18","$17"
"Injured","53","Tetairoa McMillan","5.0","5.0","WR","CAR","5","4.07","171.2","188.0","190.2","247.3","202.3","29.6","$20","$17"
"","54","Emeka Egbuka","5.0","5.0","WR","TB","10","5.05","164.4","171.0","189.0","251.4","201.6","29.1","$19","$17"
"","55","Luther Burden III","5.0","5.0","WR","CHI","10","7.06","161.7","171.0","188.0","251.9","200.7","28.6","$14","$16"
"","56","Ladd McConkey","5.0","5.0","WR","LAC","7","6.02","164.5","179.0","186.9","250.4","200.2","28.3","$14","$16"
"","57","David Montgomery","5.0","5.0","RB","HOU","8","7.03","168.0","182.0","197.6","274.7","213.3","27.7","$15","$16"
"","58","Caleb Williams","5.0","2.0","QB","CHI","10","9.09","282.4","299.0","324.6","418.7","342.6","27.5","$11","$16"
"Injured","59","Bucky Irving","5.0","5.0","RB","TB","10","5.09","171.7","192.0","192.9","277.8","212.2","27.4","$17","$16"
"","60","Sam LaPorta","5.0","3.0","TE","DET","6","7.07","148.1","159.0","164.6","212.3","174.6","27.2","$15","$16"
"Injured","61","Quinshon Judkins","5.0","5.0","RB","CLE","11","6.01","174.3","193.0","191.5","275.8","211.4","27.1","$20","$15"
"Value","62","Trevor Lawrence","5.0","2.0","QB","JAC","7","11.09","278.3","303.0","327.4","412.5","341.7","27.1","$14","$15"
"","63","Justin Herbert","5.0","2.0","QB","LAC","7","12.06","279.1","305.0","324.5","415.4","341.0","26.7","$13","$15"
"","64","Jameson Williams","5.0","5.0","WR","DET","6","6.10","166.1","170.0","184.6","243.7","197.4","26.6","$20","$15"
"","65","TreVeyon Henderson","6.0","6.0","RB","NE","11","6.04","163.9","181.0","182.1","291.4","208.6","26.3","$9","$15"
"","66","Harold Fannin Jr.","6.0","3.0","TE","CLE","11","6.09","147.3","154.0","163.7","206.3","172.3","25.5","$12","$15"
"","67","Brock Purdy","6.0","2.0","QB","SF","8","10.03","278.2","297.0","323.5","407.6","338.2","25.4","$9","$14"
"","68","Dak Prescott","6.0","2.0","QB","DAL","14","9.05","281.1","307.0","323.1","403.9","337.5","25.1","$14","$14"
"","69","Jaxson Dart","6.0","2.0","QB","NYG","8","7.04","278.2","302.0","316.1","417.3","336.8","24.7","$10","$14"
"Value","70","Mike Evans","6.0","5.0","WR","SF","8","7.10","156.1","170.0","181.5","243.2","193.7","24.4","$15","$14"
"","71","Rome Odunze","6.0","5.0","WR","CHI","10","7.05","154.7","164.0","175.8","247.9","191.6","23.2","$12","$13"
"","72","Bhayshul Tuten","6.0","6.0","RB","JAC","7","7.08","146.9","178.0","168.9","285.4","196.7","22.9","$10","$13"
"Injured","73","Bo Nix","6.0","2.0","QB","DEN","10","12.04","279.2","290.0","310.2","409.5","331.7","22.3","$10","$13"
"Injured","74","Patrick Mahomes","6.0","2.0","QB","KC","5","11.07","276.2","306.0","306.9","417.4","331.5","22.2","$9","$13"
"","75","Jadarian Price","6.0","6.0","RB","SEA","11","6.07","138.2","171.0","164.5","291.2","194.3","22.2","$12","$13"
"Value","76","Kyler Murray","6.0","2.0","QB","MIN","6","16.03","271.3","290.0","308.3","416.2","331.0","22.0","$8","$13"
"","77","Tony Pollard","7.0","7.0","RB","TEN","9","8.10","151.8","171.0","172.5","260.5","192.7","21.7","$7","$12"
"","78","Rhamondre Stevenson","7.0","7.0","RB","NE","11","11.05","152.0","165.0","174.7","255.1","192.5","21.6","$6","$12"
"","79","Jaylen Warren","7.0","7.0","RB","PIT","9","9.03","154.7","170.0","182.0","236.6","191.9","21.5","$5","$12"
"Value","80","D.K. Metcalf","7.0","6.0","WR","PIT","9","8.05","153.3","164.0","182.5","224.5","188.7","21.4","$8","$12"
"","81","Chuba Hubbard","7.0","7.0","RB","CAR","5","8.03","142.4","162.0","167.5","266.3","189.9","20.9","$6","$12"
"","82","J.K. Dobbins","7.0","7.0","RB","DEN","10","10.08","141.3","160.0","166.2","262.6","188.0","20.3","$5","$12"
"","83","Parker Washington","7.0","6.0","WR","JAC","7","10.06","149.8","148.0","178.3","228.2","186.7","20.2","$9","$12"
"","84","D.J. Moore","7.0","6.0","WR","BUF","7","6.08","149.6","158.0","172.0","235.6","185.3","19.4","$8","$11"
"","85","Jared Goff","7.0","3.0","QB","DET","6","15.08","278.2","289.0","302.4","402.2","325.2","19.3","$5","$11"
"","86","Kyle Pitts","7.0","3.0","TE","ATL","11","7.01","140.6","148.0","152.8","198.6","163.1","18.8","$9","$11"
"Injured","87","George Kittle","7.0","3.0","TE","SF","8","8.01","92.1","148.0","153.5","228.7","162.9","18.6","$10","$11"
"","88","Rico Dowdle","7.0","7.0","RB","PIT","9","9.10","139.8","163.0","158.9","252.7","181.0","18.3","$6","$10"
"","89","Marvin Harrison Jr.","7.0","6.0","WR","ARI","14","7.09","148.4","160.0","168.6","236.0","183.3","18.2","$8","$10"
"","90","Jordan Love","7.0","3.0","QB","GB","11","17.05","279.6","276.0","294.3","406.1","322.1","17.8","$4","$10"
"Injured","91","Alec Pierce","7.0","6.0","WR","IND","13","8.08","147.1","165.0","171.0","229.1","182.5","17.7","$11","$10"
"","92","Matthew Stafford","7.0","3.0","QB","LAR","11","9.06","276.1","286.0","296.9","400.8","321.5","17.5","$4","$10"
"Sleeper","93","Tyler Shough","7.0","3.0","QB","NO","8","16.02","269.0","269.0","295.6","405.0","320.6","17.1","$6","$10"
"","94","Courtland Sutton","7.0","6.0","WR","DEN","10","8.07","147.9","151.0","172.0","221.9","181.2","17.0","$6","$10"
"","95","Carnell Tate","7.0","6.0","WR","TEN","9","6.05","139.9","159.0","166.5","234.8","180.3","16.4","$9","$9"
"","96","Brian Thomas Jr.","7.0","6.0","WR","JAC","7","10.01","141.9","147.0","161.3","242.0","179.8","16.1","$11","$9"
"Sleeper","97","Jonathon Brooks","8.0","8.0","RB","CAR","5","13.03","117.9","112.0","140.3","276.4","173.4","16.1","$5","$9"
"Value","98","Jayden Reed","8.0","6.0","WR","GB","11","14.07","143.7","143.0","169.0","224.8","179.6","16.0","$5","$9"
"","99","Jordyn Tyson","8.0","6.0","WR","NO","8","8.09","137.8","144.0","166.0","234.1","179.5","15.9","$6","$9"
"Injured","100","RJ Harvey","8.0","8.0","RB","DEN","10","11.08","125.8","141.0","149.8","248.7","172.4","15.8","$4","$9"
"","101","Baker Mayfield","8.0","3.0","QB","TB","10","16.07","274.8","277.0","289.3","402.1","317.4","15.6","$5","$9"
"","102","Kyle Monangai","8.0","8.0","RB","CHI","10","11.10","131.2","142.0","144.2","252.4","171.4","15.5","$4","$9"
"","103","Jordan Addison","8.0","6.0","WR","MIN","6","13.06","142.9","140.0","168.1","223.6","178.7","15.5","$5","$9"
"","104","Blake Corum","8.0","8.0","RB","LAR","11","12.10","128.6","134.0","135.4","268.1","170.4","15.2","$6","$9"
"","105","Jordan Mason","8.0","8.0","RB","MIN","6","15.07","124.8","127.0","148.6","243.7","170.2","15.1","$4","$9"
"","106","Quentin Johnston","8.0","6.0","WR","LAC","7","14.02","135.4","140.0","163.1","234.9","177.7","14.9","$5","$8"
"","107","Rachaad White","8.0","8.0","RB","WAS","7","11.01","109.4","138.0","145.8","243.5","165.8","13.9","$3","$8"
"","108","Ricky Pearsall","8.0","6.0","WR","SF","8","12.05","133.2","135.0","164.5","227.0","175.9","13.8","$4","$8"
"Value","109","Michael Pittman Jr.","8.0","6.0","WR","PIT","9","8.06","145.5","151.0","167.2","212.3","175.6","13.6","$5","$8"
"","110","Brandon Aubrey","8.0","1.0","K","DAL","14","8.02","157.4","147.0","176.8","190.9","177.1","13.5","$6","$8"
"","111","Jacory Croskey-Merritt","8.0","8.0","RB","WAS","7","13.09","111.9","129.0","127.2","267.1","162.6","12.9","$6","$7"
"Value","112","Jakobi Meyers","8.0","7.0","WR","JAC","7","10.07","144.3","139.0","165.9","210.7","174.2","12.8","$3","$7"
"","113","Travis Kelce","8.0","4.0","TE","KC","5","9.02","129.3","148.0","150.3","180.4","154.7","12.6","$5","$7"
"","114","Xavier Worthy","8.0","7.0","WR","KC","5","13.05","131.3","141.0","158.2","232.6","173.6","12.4","$3","$7"
"","115","Malik Willis","8.0","3.0","QB","MIA","6","19.09","266.7","266.0","274.9","409.6","310.2","12.2","$3","$7"
"","116","Kenneth Gainwell","9.0","9.0","RB","TB","10","10.09","118.5","133.0","136.2","223.4","156.8","11.2","$3","$6"
"","117","C.J. Stroud","9.0","3.0","QB","HOU","8","19.01","269.9","265.0","278.2","389.5","307.1","10.7","$3","$6"
"","118","Cameron Dicker","9.0","1.0","K","LAC","7","11.03","151.3","139.0","170.0","181.9","169.9","10.0","$5","$6"
"","119","Aaron Jones","9.0","9.0","RB","MIN","6","9.07","107.6","144.0","134.5","216.5","152.0","9.8","$3","$6"
"Injured","120","Daniel Jones","9.0","3.0","QB","IND","13","18.08","259.1","255.0","275.6","394.1","304.9","9.7","$3","$6"
"","121","Tyjae Spears","9.0","9.0","RB","TEN","9","15.01","109.7","119.0","130.6","210.3","148.5","8.8","$1","$5"
"Injured","122","Chris Rodriguez","9.0","9.0","RB","JAC","7","18.02","99.8","107.0","108.5","258.2","147.8","8.6","$4","$5"
"Injured","123","Zach Charbonnet","9.0","9.0","RB","SEA","11","14.06","90.5","143.0","113.1","254.5","147.6","8.6","$2","$5"
"","124","Makai Lemon","9.0","7.0","WR","PHI","10","11.02","125.0","129.0","147.0","235.2","167.1","8.5","$3","$5"
"","125","Josh Downs","9.0","7.0","WR","IND","13","13.07","128.7","142.0","153.2","220.6","167.1","8.5","$2","$5"
"","126","Isiah Pacheco","9.0","9.0","RB","DET","6","14.10","103.2","95.0","116.0","237.8","146.9","8.4","$3","$5"
"","127","Chris Godwin","9.0","7.0","WR","TB","10","10.05","128.0","147.0","152.4","221.0","166.7","8.3","$2","$5"
"","128","Mark Andrews","9.0","4.0","TE","BAL","13","14.05","127.1","129.0","138.1","183.7","148.5","8.1","$10","$5"
"","129","Seattle Seahawks","9.0","1.0","DEF","SEA","11","9.08","119.0","77.0","119.0","119.0","119.0","7.9","$2","$5"
"","130","Denver Broncos","9.0","1.0","DEF","DEN","10","9.01","118.6","82.0","118.6","118.6","118.6","7.7","$1","$4"
"","131","Romeo Doubs","9.0","7.0","WR","NE","11","14.09","128.2","139.0","152.6","215.2","165.2","7.4","$2","$4"
"","132","Woody Marks","10.0","10.0","RB","HOU","8","14.08","104.2","104.0","115.8","222.3","142.7","7.1","$2","$4"
"","133","Houston Texans","10.0","1.0","DEF","HOU","8","8.04","116.9","82.0","116.9","116.9","116.9","7.0","$1","$4"
"Sleeper","134","Dalton Kincaid","10.0","4.0","TE","BUF","7","15.09","126.2","133.0","135.7","183.2","146.9","6.9","$6","$4"
"","135","Ka'imi Fairbairn","10.0","2.0","K","HOU","8","12.09","148.6","140.0","159.8","177.4","162.6","6.5","$4","$4"
"","136","KC Concepcion","10.0","7.0","WR","CLE","11","13.02","120.2","123.0","150.2","217.8","163.2","6.2","$3","$4"
"","137","Tyrone Tracy Jr.","10.0","10.0","RB","NYG","8","19.08","93.8","101.0","103.1","237.1","138.0","5.8","$2","$3"
"Sleeper","138","Jayden Higgins","10.0","7.0","WR","HOU","8","16.09","125.3","130.0","142.4","226.4","162.2","5.6","$2","$3"
"","139","Matthew Golden","10.0","8.0","WR","GB","11","12.01","125.2","126.0","137.6","235.3","162.0","5.5","$2","$3"
"","140","Stefon Diggs","10.0","8.0","WR","UNS","18","17.08","109.3","134.0","154.0","212.5","161.8","5.4","$1","$3"
"","141","Michael Wilson","10.0","8.0","WR","ARI","14","12.02","121.0","150.0","147.6","217.0","161.7","5.3","$2","$3"
"","142","New England Patriots","10.0","1.0","DEF","NE","11","13.01","112.7","71.0","112.7","112.7","112.7","5.2","$1","$3"
"","143","Dylan Sampson","10.0","10.0","RB","CLE","11","102.05","98.2","85.0","112.9","203.2","134.9","4.9","$1","$3"
"","144","Sam Darnold","10.0","4.0","QB","SEA","11","18.01","256.3","260.0","258.9","388.4","293.8","4.5","$1","$3"
"","145","Tyler Loop","10.0","2.0","K","BAL","13","17.02","143.6","129.0","152.8","178.8","158.2","4.4","$2","$3"
"","146","Alvin Kamara","10.0","10.0","RB","NO","8","15.04","90.8","91.0","100.9","227.0","133.5","4.4","$1","$3"
"Sleeper","147","Cameron 'Cam' Ward","10.0","4.0","QB","TEN","9","19.10","252.8","239.0","258.0","392.2","293.7","4.4","$1","$3"
"","148","Aaron Rodgers","10.0","4.0","QB","PIT","9","97.08","254.1","228.0","259.3","386.4","293.0","4.1","$1","$2"
"","149","Cam Little","10.0","2.0","K","JAC","7","14.01","145.2","125.0","151.3","178.5","157.6","4.0","$1","$2"
"","150","Dallas Goedert","10.0","5.0","TE","PHI","10","10.04","122.0","132.0","134.1","174.3","142.9","4.0","$3","$2"
"","151","Minnesota Vikings","10.0","1.0","DEF","MIN","6","16.01","109.1","78.0","109.1","109.1","109.1","3.6","$1","$2"
"","152","Kaytron Allen","11.0","11.0","RB","WAS","7","88.03","80.3","34.0","87.3","248.8","130.1","3.5","$2","$2"
"","153","Green Bay Packers","11.0","2.0","DEF","GB","11","20.02","108.6","65.0","108.6","108.6","108.6","3.4","$1","$2"
"","154","Baltimore Ravens","11.0","2.0","DEF","BAL","13","14.04","108.6","70.0","108.6","108.6","108.6","3.4","$1","$2"
"","155","Cairo Santos","11.0","2.0","K","CHI","10","18.04","142.5","128.0","151.6","174.3","156.1","2.4","$1","$1"
"","156","Jake Bates","11.0","2.0","K","DET","6","15.05","146.6","130.0","149.6","175.0","156.0","2.3","$1","$1"
"","157","Wan'Dale Robinson","11.0","8.0","WR","TEN","9","11.06","126.1","136.0","141.7","206.9","156.7","2.3","$1","$1"
"","158","Pittsburgh Steelers","11.0","2.0","DEF","PIT","9","12.08","107.1","77.0","107.1","107.1","107.1","2.2","$1","$1"
"","159","Eddy Pineiro","11.0","2.0","K","SF","8","15.02","143.7","130.0","151.3","172.5","155.7","2.0","$1","$1"
"","160","Harrison Mevis","11.0","2.0","K","LAR","11","14.03","145.1","133.0","149.6","175.0","155.7","2.0","$1","$1"
"","161","Jake Ferguson","11.0","5.0","TE","DAL","14","11.04","126.9","133.0","133.6","161.7","140.1","2.0","$1","$1"
"","162","Brenton Strange","11.0","5.0","TE","JAC","7","18.09","117.8","124.0","132.4","168.1","139.5","1.5","$2","$1"
"","163","Trey Smack","11.0","2.0","K","GB","11","23.10","143.3","134.0","149.3","174.7","155.1","1.4","$1","$1"
"","164","Tyler Allgeier","11.0","11.0","RB","ARI","14","18.05","81.8","84.0","99.8","196.6","122.9","1.4","$1","$1"
"","165","Brian Robinson Jr.","11.0","11.0","RB","ATL","11","19.04","81.2","92.0","99.0","198.0","122.8","1.3","$1","$1"
"Sleeper","166","Jalen McMillan","11.0","8.0","WR","TB","10","17.07","113.0","103.0","132.9","225.9","154.7","1.1","$2","$1"
"","167","Los Angeles Rams","11.0","2.0","DEF","LAR","11","10.02","105.7","78.0","105.7","105.7","105.7","1.0","$1","$1"
"","168","Rashid Shaheed","11.0","8.0","WR","SEA","11","17.01","117.8","116.0","137.0","212.4","154.1","0.8","$2","$1"
"","169","Kansas City Chiefs","11.0","2.0","DEF","KC","5","18.07","105.5","66.0","105.5","105.5","105.5","0.8","$1","$1"
"","170","Hunter Henry","11.0","5.0","TE","NE","11","16.10","120.3","125.0","129.4","168.2","138.3","0.7","$4","$1"
"","171","Khalil Shakir","11.0","8.0","WR","BUF","7","13.10","125.1","133.0","142.2","196.2","153.8","0.6","$1","$1"
"","172","Calvin Ridley","11.0","8.0","WR","TEN","9","18.03","116.8","94.0","135.8","211.8","153.1","0.2","$2","$1"
"","173","Keaton Mitchell","12.0","12.0","RB","LAC","7","99.10","85.0","73.0","94.4","189.7","118.7","0.1","$1","$1"
"Sleeper","174","Isaiah Likely","12.0","5.0","TE","NYG","8","13.04","118.9","128.0","127.9","168.8","137.4","0.0","$4","$1"
"","175","Bryce Young","12.0","4.0","QB","CAR","5","20.07","242.3","244.0","244.7","391.5","284.3","0.0","$1","$1"
"","176","Jacksonville Jaguars","12.0","2.0","DEF","JAC","7","16.05","104.5","69.0","104.5","104.5","104.5","0.0","$1","$1"
"","177","Wil Lutz","12.0","2.0","K","DEN","10","99.01","144.9","121.0","147.9","171.6","153.8","0.0","$1","$1"
"","178","Harrison Butker","12.0","2.0","K","KC","5","15.10","145.0","124.0","148.0","170.2","153.5","0.0","$1","$1"
"","179","Deebo Samuel","12.0","8.0","WR","UNS","18","23.07","98.8","108.0","141.2","209.0","152.0","0.0","$3","$1"
"","180","Charlie Smyth","12.0","2.0","K","NO","8","101.05","143.5","119.0","147.9","170.1","153.2","0.0","$1","$1"
"","181","Jonah Coleman","12.0","12.0","RB","DEN","10","38.03","67.2","43.0","74.7","231.6","116.1","0.0","$1","$1"
"Injured","182","Kenyon Sadiq","12.0","5.0","TE","NYJ","13","15.03","112.1","113.0","124.5","176.8","136.5","0.0","$2","$1"
"","183","New York Giants","12.0","2.0","DEF","NYG","8","95.03","103.6","64.0","103.6","103.6","103.6","0.0","$1","$1"
"","184","Omar Cooper Jr.","12.0","8.0","WR","NYJ","13","17.04","114.6","107.0","125.9","226.6","151.3","0.0","$2","$1"
"","185","MarShawn Lloyd","12.0","12.0","RB","GB","11","99.03","58.0","45.0","74.3","230.3","113.9","0.0","$1","$1"
"","186","Jacoby Brissett","12.0","4.0","QB","ARI","14","102.03","234.1","245.0","246.4","381.9","281.1","0.0","$1","$1"
"","187","Philadelphia Eagles","12.0","2.0","DEF","PHI","10","13.08","102.7","68.0","102.7","102.7","102.7","0.0","$2","$1"
"","188","Chris Boswell","12.0","2.0","K","PIT","9","17.03","142.9","122.0","145.8","170.6","152.0","0.0","$1","$1"
"","189","Los Angeles Chargers","12.0","2.0","DEF","LAC","7","17.06","102.2","66.0","102.2","102.2","102.2","0.0","$1","$1"
"","190","Buffalo Bills","12.0","2.0","DEF","BUF","7","99.02","102.0","71.0","102.0","102.0","102.0","0.0","$1","$1"
"","191","Andres Borregales","12.0","2.0","K","NE","11","99.05","141.8","120.0","146.2","168.1","151.4","0.0","$1","$1"
"","192","Chicago Bears","12.0","2.0","DEF","CHI","10","21.10","101.5","68.0","101.5","101.5","101.5","0.0","$1","$1"
"","193","Fernando Mendoza","12.0","4.0","QB","LVR","13","18.06","232.7","243.0","237.4","391.7","278.6","0.0","$1","$1"
"","194","Denzel Boston","12.0","9.0","WR","CLE","11","19.03","106.8","109.0","124.2","223.6","148.2","0.0","$2","$1"
"","195","Braelon Allen","13.0","13.0","RB","NYJ","13","99.07","67.5","76.0","71.0","209.5","108.1","0.0","$1","$1"
"","196","Nicholas Singleton","13.0","13.0","RB","TEN","9","24.02","53.6","25.0","63.1","233.5","107.9","0.0","$1","$1"
"","197","Juwan Johnson","13.0","5.0","TE","NO","8","17.10","114.7","121.0","126.0","160.0","133.2","0.0","$2","$1"
"","198","Mike Washington Jr.","13.0","13.0","RB","LVR","13","98.08","59.1","60.0","70.4","211.2","106.8","0.0","$1","$1"
"","199","Jason Myers","13.0","3.0","K","SEA","11","12.07","142.1","143.0","145.0","166.8","150.4","0.0","$1","$1"
"","200","Tre Tucker","13.0","9.0","WR","LVR","13","20.06","110.8","109.0","128.8","207.4","147.0","0.0","$2","$1"
"","201","Emmett Johnson","13.0","13.0","RB","KC","5","22.10","60.1","36.0","71.6","204.1","105.7","0.0","$1","$1"
"","202","Deshaun Watson","13.0","4.0","QB","CLE","11","97.07","207.8","174.0","218.7","437.4","276.4","0.0","$1","$1"
"","203","Tampa Bay Buccaneers","13.0","2.0","DEF","TB","10","24.10","100.0","63.0","100.0","100.0","100.0","0.0","$1","$1"
"","204","Geno Smith","13.0","4.0","QB","NYJ","13","103.02","228.1","240.0","237.6","384.9","276.1","0.0","$1","$1"
"","205","Chase McLaughlin","13.0","3.0","K","TB","10","19.05","140.2","128.0","144.5","167.6","150.0","0.0","$1","$1"
"","206","Justice Hill","13.0","13.0","RB","BAL","13","97.10","74.6","81.0","82.9","165.8","104.0","0.0","$1","$1"
"","207","Sean Tucker","13.0","13.0","RB","TB","10","96.01","64.0","52.0","69.6","198.4","103.7","0.0","$1","$1"
"","208","Detroit Lions","13.0","2.0","DEF","DET","6","16.06","99.4","70.0","99.4","99.4","99.4","0.0","$1","$1"
"","209","Will Reichard","13.0","3.0","K","MIN","6","17.09","139.9","123.0","142.8","168.5","149.3","0.0","$1","$1"
"Injured","210","James Conner","13.0","13.0","RB","ARI","14","21.05","68.1","48.0","82.1","164.2","102.0","0.0","$1","$1"
"","211","San Francisco 49ers","13.0","2.0","DEF","SF","8","20.08","98.8","63.0","98.8","98.8","98.8","0.0","$1","$1"
"","212","Jaydon Blue","13.0","13.0","RB","DAL","14","94.02","56.7","40.0","66.7","196.8","100.4","0.0","$1","$1"
