"","Rank","Player","Overall Tier","Pos. Tier","Pos","Team","Bye","ADP","Floor","Consensus","DS Proj","Ceiling","3D Proj","3d Value","Market $","Auction $"
"","71","Jayden Daniels","6.0","2.0","QB","WAS","7","3.15","285.9","314.0","332.4","432.1","351.1","31.1","$19","$20"
"","72","Marvin Harrison Jr.","6.0","6.0","WR","ARI","14","5.05","119.2","129.0","135.4","189.6","147.2","31.1","$14","$20"
"","73","Tony Pollard","6.0","6.0","RB","TEN","9","5.16","139.2","155.0","158.2","238.9","176.8","30.1","$11","$20"
"","74","J.K. Dobbins","6.0","6.0","RB","DEN","10","7.02","132.7","151.0","156.1","246.6","176.5","30.0","$9","$20"
"","75","Brian Thomas Jr.","6.0","6.0","WR","JAC","7","6.12","114.0","117.0","129.6","194.4","144.4","29.6","$22","$19"
"","76","Courtland Sutton","6.0","6.0","WR","DEN","10","5.13","117.7","119.0","136.9","176.6","144.2","29.4","$11","$19"
"","77","Quentin Johnston","7.0","6.0","WR","LAC","7","9.04","109.1","113.0","131.4","189.2","143.1","28.8","$10","$19"
"","78","Chuba Hubbard","7.0","7.0","RB","CAR","5","5.09","128.8","145.0","151.5","240.9","171.8","28.8","$9","$19"
"Value","79","Jayden Reed","7.0","6.0","WR","GB","11","9.09","114.4","111.0","134.6","179.0","143.0","28.8","$10","$19"
"Injured","80","George Kittle","7.0","4.0","TE","SF","8","5.07","70.4","113.0","117.3","174.8","124.5","28.8","$17","$19"
"","81","Rhamondre Stevenson","7.0","7.0","RB","NE","11","7.09","135.1","147.0","155.3","226.7","171.1","28.6","$8","$19"
"","82","Carnell Tate","7.0","6.0","WR","TEN","9","4.07","110.4","124.0","131.4","185.3","142.3","28.4","$17","$18"
"","83","Jordyn Tyson","7.0","6.0","WR","NO","8","5.15","108.6","112.0","130.9","184.6","141.5","28.0","$12","$18"
"","84","Jordan Addison","7.0","6.0","WR","MIN","6","8.14","113.1","110.0","133.1","177.0","141.4","27.9","$9","$18"
"","85","Caleb Williams","7.0","2.0","QB","CHI","10","6.09","282.4","299.0","324.6","418.7","342.6","27.5","$12","$18"
"","86","Kyle Pitts","7.0","4.0","TE","ATL","11","4.12","105.2","110.0","114.3","148.6","122.0","27.1","$15","$18"
"Value","87","Trevor Lawrence","7.0","2.0","QB","JAC","7","7.13","278.3","303.0","327.4","412.5","341.7","27.1","$16","$18"
"","88","Justin Herbert","7.0","2.0","QB","LAC","7","8.04","279.1","305.0","324.5","415.4","341.0","26.8","$15","$17"
"","89","Jaylen Warren","7.0","7.0","RB","PIT","9","6.03","131.7","147.0","154.9","201.4","163.4","26.6","$7","$17"
"","90","Ricky Pearsall","7.0","7.0","WR","SF","8","8.02","105.2","105.0","129.9","179.3","138.9","26.6","$9","$17"
"","91","Xavier Worthy","7.0","7.0","WR","KC","5","8.13","105.0","112.0","126.5","186.0","138.8","26.5","$7","$17"
"","92","Blake Corum","7.0","7.0","RB","LAR","11","8.08","122.3","128.0","128.7","254.8","161.9","26.2","$11","$17"
"","93","Rico Dowdle","7.0","7.0","RB","PIT","9","6.10","125.0","145.0","142.0","225.8","161.8","26.1","$9","$17"
"","94","Jordan Mason","7.0","7.0","RB","MIN","6","10.03","118.5","119.0","141.1","231.4","161.6","26.1","$7","$17"
"","95","Brock Purdy","7.0","2.0","QB","SF","8","6.13","278.2","297.0","323.5","407.6","338.2","25.6","$10","$17"
"","96","Dak Prescott","7.0","2.0","QB","DAL","14","6.06","281.1","307.0","323.1","403.9","337.5","25.3","$15","$16"
"","97","Kyle Monangai","8.0","8.0","RB","CHI","10","7.14","121.3","130.0","133.3","233.3","158.4","25.2","$7","$16"
"","98","Jaxson Dart","8.0","2.0","QB","NYG","8","4.16","278.2","302.0","316.1","417.3","336.8","25.0","$11","$16"
"","99","Jacory Croskey-Merritt","8.0","8.0","RB","WAS","7","9.01","106.8","122.0","121.4","254.9","155.2","24.4","$14","$16"
"Sleeper","100","Jonathon Brooks","8.0","8.0","RB","CAR","5","8.11","104.4","100.0","124.3","244.9","153.6","24.0","$9","$16"
"","101","Mark Andrews","8.0","4.0","TE","BAL","13","9.07","100.2","101.0","108.9","144.8","117.1","23.8","$30","$15"
"Value","102","Jakobi Meyers","8.0","7.0","WR","JAC","7","7.01","110.1","106.0","126.5","160.7","132.9","23.3","$5","$15"
"Injured","103","Bo Nix","8.0","2.0","QB","DEN","10","8.03","279.2","290.0","310.2","409.5","331.7","22.8","$12","$15"
"Injured","104","Patrick Mahomes","8.0","2.0","QB","KC","5","7.11","276.2","306.0","306.9","417.4","331.5","22.7","$10","$15"
"Value","105","Kyler Murray","8.0","2.0","QB","MIN","6","10.09","271.3","290.0","308.3","416.2","331.0","22.5","$9","$15"
"","106","Makai Lemon","8.0","7.0","WR","PHI","10","7.07","98.0","101.0","115.3","184.5","131.0","22.3","$7","$14"
"","107","Travis Kelce","8.0","4.0","TE","KC","5","6.02","95.8","111.0","111.4","133.7","114.7","22.2","$11","$14"
"Value","108","Michael Pittman Jr.","8.0","7.0","WR","PIT","9","5.12","108.3","114.0","124.5","158.1","130.7","22.1","$9","$14"
"Injured","109","RJ Harvey","9.0","9.0","RB","DEN","10","7.12","106.0","119.0","126.2","209.5","145.3","21.8","$6","$14"
"","110","Romeo Doubs","9.0","7.0","WR","NE","11","9.11","100.8","110.0","120.0","169.2","129.9","21.6","$8","$14"
"Injured","111","Chris Rodriguez","9.0","9.0","RB","JAC","7","11.12","96.0","102.0","104.4","248.5","142.2","20.9","$11","$14"
"","112","Matthew Golden","9.0","8.0","WR","GB","11","7.15","99.3","98.0","109.1","186.6","128.5","20.9","$11","$14"
"Sleeper","113","Dalton Kincaid","9.0","5.0","TE","BUF","7","10.05","96.7","103.0","104.0","140.4","112.6","20.8","$21","$14"
"","114","KC Concepcion","9.0","8.0","WR","CLE","11","8.10","94.0","95.0","117.5","170.4","127.7","20.4","$9","$13"
"","115","Rachaad White","9.0","9.0","RB","WAS","7","7.05","92.3","118.0","123.0","205.4","139.9","20.3","$5","$13"
"Sleeper","116","Jayden Higgins","9.0","8.0","WR","HOU","8","10.15","98.1","102.0","111.5","177.3","127.0","20.1","$7","$13"
"","117","Jared Goff","9.0","3.0","QB","DET","6","10.04","278.2","289.0","302.4","402.2","325.2","20.0","$6","$13"
"","118","Michael Wilson","9.0","8.0","WR","ARI","14","8.01","94.4","118.0","115.1","169.2","126.1","19.6","$7","$13"
"","119","Isiah Pacheco","9.0","9.0","RB","DET","6","9.12","95.1","86.0","106.8","218.9","135.3","19.1","$8","$12"
"","120","Josh Downs","9.0","8.0","WR","IND","13","8.15","96.3","105.0","114.6","165.0","125.0","19.0","$5","$12"
"","121","Chris Godwin","9.0","8.0","WR","TB","10","6.15","95.7","112.0","113.9","165.2","124.6","18.8","$4","$12"
"","122","Jordan Love","9.0","3.0","QB","GB","11","11.05","279.6","276.0","294.3","406.1","322.1","18.7","$4","$12"
"","123","Kenneth Gainwell","10.0","10.0","RB","TB","10","7.03","100.9","109.0","116.0","190.2","133.5","18.6","$5","$12"
"","124","Matthew Stafford","10.0","3.0","QB","LAR","11","6.05","276.1","286.0","296.9","400.8","321.5","18.4","$4","$12"
"Sleeper","125","Jalen McMillan","10.0","8.0","WR","TB","10","11.07","90.4","80.0","106.3","180.7","123.7","18.3","$24","$12"
"Sleeper","126","Tyler Shough","10.0","3.0","QB","NO","8","10.08","269.0","269.0","295.6","405.0","320.6","18.0","$7","$12"
"","127","Stefon Diggs","10.0","8.0","WR","UNS","18","11.08","83.2","102.0","117.2","161.7","123.2","18.0","$5","$12"
"","128","Rashid Shaheed","10.0","8.0","WR","SEA","11","10.16","94.2","93.0","109.5","169.7","123.1","17.9","$18","$12"
"Injured","129","Zach Charbonnet","10.0","10.0","RB","SEA","11","9.08","79.7","128.0","99.6","224.1","129.9","17.7","$5","$12"
"","130","Aaron Jones","10.0","10.0","RB","MIN","6","6.07","91.4","123.0","114.3","184.0","129.2","17.5","$6","$11"
"","131","Dallas Goedert","10.0","5.0","TE","PHI","10","6.14","91.6","99.0","100.7","130.9","107.3","17.3","$18","$11"
"","132","Hunter Henry","10.0","5.0","TE","NE","11","11.01","93.2","97.0","100.2","130.3","107.1","17.2","$44","$11"
"","133","Deebo Samuel","10.0","8.0","WR","UNS","18","18.08","78.5","85.0","112.1","165.9","120.7","16.6","$28","$11"
"","134","Baker Mayfield","10.0","3.0","QB","TB","10","10.13","274.8","277.0","289.3","402.1","317.4","16.6","$7","$11"
"","135","Calvin Ridley","10.0","8.0","WR","TEN","9","11.13","91.7","74.0","106.6","166.3","120.2","16.4","$17","$11"
"","136","Brandon Aubrey","10.0","1.0","K","DAL","14","5.08","157.4","147.0","176.8","190.9","177.1","16.3","$9","$11"
"","137","Tyrone Tracy Jr.","10.0","10.0","RB","NYG","8","12.13","84.6","90.0","93.0","213.9","124.5","16.2","$7","$11"
"","138","Woody Marks","10.0","10.0","RB","HOU","8","9.10","90.6","92.0","100.7","193.3","124.1","16.1","$5","$10"
"","139","Brenton Strange","10.0","5.0","TE","JAC","7","12.04","88.9","93.0","99.9","126.9","105.3","16.0","$20","$10"
"Sleeper","140","Isaiah Likely","10.0","5.0","TE","NYG","8","8.12","90.8","98.0","97.6","128.8","104.9","15.7","$40","$10"
"","141","Tyjae Spears","11.0","11.0","RB","TEN","9","9.13","89.9","97.0","107.0","172.3","121.7","15.5","$3","$10"
"","142","Kaytron Allen","11.0","11.0","RB","WAS","7","58.09","75.0","32.0","81.5","232.3","121.5","15.4","$10","$10"
"","143","Omar Cooper Jr.","11.0","9.0","WR","NYJ","13","11.03","89.6","84.0","98.5","177.3","118.4","15.4","$20","$10"
"","144","Tre Tucker","11.0","9.0","WR","LVR","13","13.04","87.9","86.0","102.2","164.5","116.6","14.4","$18","$9"
"Injured","145","Kenyon Sadiq","11.0","6.0","TE","NYJ","13","9.15","84.2","83.0","93.6","132.9","102.6","14.2","$18","$9"
"","146","Wan'Dale Robinson","11.0","9.0","WR","TEN","9","7.10","93.4","99.0","104.9","153.2","116.0","14.1","$5","$9"
"","147","Denzel Boston","11.0","9.0","WR","CLE","11","12.06","83.3","84.0","96.9","174.4","115.6","13.9","$18","$9"
"","148","Malik Willis","11.0","3.0","QB","MIA","6","12.09","266.7","266.0","274.9","409.6","310.2","13.5","$3","$9"
"","149","Brian Robinson Jr.","11.0","11.0","RB","ATL","11","12.10","75.4","86.0","91.9","183.8","114.0","13.4","$9","$9"
"","150","Tyler Allgeier","11.0","11.0","RB","ARI","14","11.15","75.9","76.0","92.5","182.2","114.0","13.4","$9","$9"
"","151","Jake Ferguson","11.0","6.0","TE","DAL","14","7.08","92.0","97.0","96.8","117.1","101.5","13.4","$6","$9"
"","152","Alvin Kamara","12.0","12.0","RB","NO","8","9.16","75.6","77.0","84.0","189.0","111.1","12.7","$3","$8"
"","153","Cameron Dicker","12.0","1.0","K","LAC","7","7.06","151.3","139.0","170.0","181.9","169.9","12.6","$7","$8"
"","154","Khalil Shakir","12.0","9.0","WR","BUF","7","9.02","92.0","98.0","104.6","144.3","113.1","12.5","$3","$8"
"","155","Dylan Sampson","12.0","12.0","RB","CLE","11","64.04","80.4","68.0","92.4","166.3","110.4","12.5","$3","$8"
"","156","Juwan Johnson","12.0","6.0","TE","NO","8","11.10","85.8","90.0","94.3","119.8","99.7","12.2","$16","$8"
"","157","C.J. Stroud","12.0","3.0","QB","HOU","8","12.05","269.9","265.0","278.2","389.5","307.1","12.2","$5","$8"
"","158","Jalen Coker","12.0","9.0","WR","CAR","5","10.10","86.5","98.0","96.1","160.5","111.9","11.8","$8","$8"
"","159","Adonai Mitchell","12.0","9.0","WR","NYJ","13","62.08","82.6","69.0","89.8","175.1","111.8","11.8","$8","$8"
"","160","Seattle Seahawks","12.0","1.0","DEF","SEA","11","6.08","119.0","77.0","119.0","119.0","119.0","11.5","$2","$7"
"","161","Denver Broncos","12.0","1.0","DEF","DEN","10","6.01","118.6","82.0","118.6","118.6","118.6","11.3","$1","$7"
"Injured","162","Tyreek Hill","12.0","9.0","WR","UNS","18","12.08","52.7","84.0","95.8","180.1","111.0","11.3","$7","$7"
"Injured","163","Daniel Jones","12.0","3.0","QB","IND","13","12.02","259.1","255.0","275.6","394.1","304.9","11.3","$3","$7"
"","164","Oronde Gadsden II","12.0","6.0","TE","LAC","7","12.15","81.9","81.0","85.3","134.8","98.2","11.2","$7","$7"
"","165","Keaton Mitchell","12.0","12.0","RB","LAC","7","63.04","75.2","66.0","83.5","167.8","105.0","11.0","$4","$7"
"","166","Jauan Jennings","12.0","9.0","WR","MIN","6","13.09","78.2","87.0","88.9","173.4","110.0","10.8","$7","$7"
"","167","Brandon Aiyuk","12.0","9.0","WR","UNS","18","60.07","55.3","70.0","92.2","179.8","109.4","10.5","$7","$7"
"","168","Houston Texans","12.0","1.0","DEF","HOU","8","5.10","116.9","82.0","116.9","116.9","116.9","10.4","$1","$7"
"","169","Jonah Coleman","12.0","12.0","RB","DEN","10","56.11","59.0","37.0","65.5","203.1","101.9","10.2","$4","$7"
"","170","MarShawn Lloyd","12.0","12.0","RB","GB","11","62.04","51.8","40.0","66.4","205.8","101.8","10.2","$7","$7"
"","171","Germie Bernard","12.0","10.0","WR","PIT","9","15.06","79.3","69.0","90.1","164.0","108.3","9.9","$6","$6"
"","172","Chigoziem 'Chig' Okonkwo","12.0","6.0","TE","WAS","7","13.03","82.8","80.0","86.3","123.4","95.8","9.6","$6","$6"
"","173","Braelon Allen","13.0","13.0","RB","NYJ","13","62.06","61.9","69.0","65.2","192.3","99.3","9.5","$6","$6"
"","174","Mike Washington Jr.","13.0","13.0","RB","LVR","13","62.10","54.3","53.0","64.6","193.8","98.0","9.2","$6","$6"
"","175","Jerry Jeudy","13.0","10.0","WR","CLE","11","12.03","76.8","77.0","89.3","160.7","106.5","8.9","$6","$6"
"","176","Ka'imi Fairbairn","13.0","2.0","K","HOU","8","8.07","148.6","140.0","159.8","177.4","162.6","8.8","$6","$6"
"","177","Sean Tucker","13.0","13.0","RB","TB","10","61.03","59.5","49.0","64.7","184.4","96.4","8.8","$6","$6"
"","178","Nicholas Singleton","13.0","13.0","RB","TEN","9","15.08","47.3","22.0","55.6","205.7","95.0","8.4","$5","$5"
"","179","New England Patriots","13.0","1.0","DEF","NE","11","8.09","112.7","71.0","112.7","112.7","112.7","8.3","$2","$5"
"","180","Nick Chubb","13.0","13.0","RB","UNS","18","31.09","52.2","19.0","74.5","163.9","94.8","8.3","$5","$5"
"","181","Dalton Schultz","13.0","6.0","TE","HOU","8","13.02","82.8","81.0","89.0","110.4","93.7","8.2","$5","$5"
"","182","Jalen Nailor","13.0","10.0","WR","LVR","13","15.12","77.6","81.0","86.2","161.2","105.1","8.1","$5","$5"
"","183","T.J. Hockenson","13.0","6.0","TE","MIN","6","10.02","79.9","79.0","87.8","113.3","93.3","7.9","$5","$5"
"","184","Jaydon Blue","13.0","13.0","RB","DAL","14","60.05","51.1","36.0","60.1","177.3","90.4","7.2","$5","$5"
"","185","Keenan Allen","13.0","10.0","WR","UNS","18","59.02","66.7","55.0","93.9","145.5","103.0","7.0","$5","$5"
"Injured","186","James Conner","13.0","13.0","RB","ARI","14","13.14","59.8","40.0","72.1","144.2","89.5","6.9","$4","$4"
"","187","Darius Slayton","13.0","10.0","WR","NYG","8","59.12","73.6","62.0","81.8","163.6","102.6","6.8","$4","$4"
"","188","Emmett Johnson","14.0","14.0","RB","KC","5","14.16","50.3","33.0","59.9","170.7","88.4","6.6","$4","$4"
"","189","Sam Darnold","14.0","4.0","QB","SEA","11","11.11","256.3","260.0","258.9","388.4","293.8","6.5","$1","$4"
"","190","Tyler Loop","14.0","2.0","K","BAL","13","11.02","143.6","129.0","152.8","178.8","158.2","6.5","$3","$4"
"Sleeper","191","Cameron 'Cam' Ward","14.0","4.0","QB","TEN","9","12.14","252.8","239.0","258.0","392.2","293.7","6.4","$2","$4"
"","192","Minnesota Vikings","14.0","1.0","DEF","MIN","6","10.07","109.1","78.0","109.1","109.1","109.1","6.4","$1","$4"
"","193","Green Bay Packers","14.0","2.0","DEF","GB","11","12.16","108.6","65.0","108.6","108.6","108.6","6.2","$1","$4"
"","194","Baltimore Ravens","14.0","2.0","DEF","BAL","13","9.06","108.6","70.0","108.6","108.6","108.6","6.2","$2","$4"
"","195","Cam Little","14.0","2.0","K","JAC","7","9.03","145.2","125.0","151.3","178.5","157.6","6.2","$3","$4"
"","196","Tre Harris","14.0","10.0","WR","LAC","7","64.01","69.8","60.0","77.5","170.5","101.5","6.2","$4","$4"
"","197","Aaron Rodgers","14.0","4.0","QB","PIT","9","60.16","254.1","228.0","259.3","386.4","293.0","6.1","$1","$4"
"","198","George Holani","14.0","14.0","RB","SEA","11","61.07","51.9","33.0","64.9","152.5","86.4","6.1","$4","$4"
"Injured","199","AJ Barner","14.0","7.0","TE","SEA","11","13.08","77.1","70.0","80.3","119.6","90.4","6.0","$4","$4"
"","200","Tank Bigsby","14.0","14.0","RB","PHI","10","12.11","46.9","66.0","49.4","182.8","85.3","5.8","$4","$4"
"","201","Antonio Williams","14.0","10.0","WR","WAS","7","63.08","70.8","78.0","77.0","167.9","100.7","5.7","$4","$4"
"","202","Cairo Santos","14.0","2.0","K","CHI","10","11.14","142.5","128.0","151.6","174.3","156.1","5.5","$4","$4"
"","203","Pittsburgh Steelers","14.0","2.0","DEF","PIT","9","8.06","107.1","77.0","107.1","107.1","107.1","5.4","$1","$4"
"","204","Jake Bates","14.0","2.0","K","DET","6","10.01","146.6","130.0","149.6","175.0","156.0","5.4","$4","$4"
"","205","Jaylen Wright","14.0","14.0","RB","MIA","6","60.02","44.9","43.0","52.8","171.6","83.8","5.4","$4","$4"
"","206","Eddy Pineiro","14.0","2.0","K","SF","8","9.14","143.7","130.0","151.3","172.5","155.7","5.3","$2","$3"
"","207","Harrison Mevis","14.0","2.0","K","LAR","11","9.05","145.1","133.0","149.6","175.0","155.7","5.3","$2","$3"
"","208","Samaje Perine","14.0","14.0","RB","CIN","6","63.11","60.9","72.0","71.6","121.7","83.3","5.3","$3","$3"
"Injured","209","Trey Benson","14.0","14.0","RB","ARI","14","58.07","51.1","11.0","59.4","151.5","83.0","5.2","$3","$3"
"","210","Kayshon Boutte","14.0","10.0","WR","NE","11","64.14","66.6","52.0","76.5","168.3","99.7","5.2","$3","$3"
"","211","Emanuel Wilson","14.0","14.0","RB","SEA","11","62.05","44.6","43.0","55.8","161.8","82.7","5.1","$3","$3"
