Overall,,,,,QB,,,,,RB,,,,,WR,,,,,TE,,,,,DST,,,,,Superflex,,,,,K,,,,,P,,,,,TM-QB,,,,,TM-RB,,,,,TM-WR,,,,,TM-TE,,,,,TM-K,,,,,HC,,,,,TM-OL,,,,,
Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,
"Rhamondre Stevenson",NE,"RB",22726,,,,,,,"Justice Hill",BAL,"RB",18256,,"Adonai Mitchell",NYJ,"WR",24357,,,,,,,,,,,,"Rome Odunze",CHI,"WR",25411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Parker Washington",JAC,"WR",23106,,,,,,,"Tyrone Tracy Jr.",NYG,"RB",22980,,"Ryan Flournoy",DAL,"WR",26398,,,,,,,,,,,,"Mike Evans",SF,"WR",12119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TreVeyon Henderson",NE,"RB",23065,,,,,,,"Samaje Perine",CIN,"RB",16423,,"Dontayvion Wicks",PHI,"WR",24354,,,,,,,,,,,,"Rhamondre Stevenson",NE,"RB",22726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jayden Daniels",WAS,"QB",22902,,,,,,,"Nicholas Singleton",TEN,"RB",24343,,"Tre' Harris",LAC,"WR",26215,,,,,,,,,,,,"Parker Washington",JAC,"WR",23106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jaylen Warren",PIT,"RB",24209,,,,,,,"Sean Tucker",TB,"RB",23679,,"Keenan Allen",IND,"WR",11616,,,,,,,,,,,,"TreVeyon Henderson",NE,"RB",23065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jalen Hurts",PHI,"QB",19275,,,,,,,"Kaytron Allen",WAS,"RB",24362,,"Jalen Nailor",LV,"WR",24177,,,,,,,,,,,,"Jaylen Warren",PIT,"RB",24209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marvin Harrison Jr.",ARI,"WR",23064,,,,,,,"Kaleb Johnson",GB,"RB",27165,,"Pat Bryant",DEN,"WR",27211,,,,,,,,,,,,"Marvin Harrison Jr.",ARI,"WR",23064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rico Dowdle",PIT,"RB",19647,,,,,,,"Chris Brooks",GB,"RB",25823,,"Ja'Kobi Lane",BAL,"WR",27337,,,,,,,,,,,,"Caleb Williams",CHI,"QB",23084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DK Metcalf",PIT,"WR",18219,,,,,,,"Demond Claiborne",MIN,"RB",28084,,"Jerry Jeudy",CLE,"WR",19201,,,,,,,,,,,,"Rico Dowdle",PIT,"RB",19647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jonathon Brooks",CAR,"RB",26148,,,,,,,"Seth McGowan",IND,"RB",23079,,"Jauan Jennings",MIN,"WR",19590,,,,,,,,,,,,"Trevor Lawrence",JAC,"QB",19780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Caleb Williams",CHI,"QB",23084,,,,,,,"Jordan James",SF,"RB",27310,,"Caleb Douglas",MIA,"WR",28135,,,,,,,,,,,,"DK Metcalf",PIT,"WR",18219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tucker Kraft",GB,"TE",25298,,,,,,,"Jaylen Wright",MIA,"RB",25987,,"Omar Cooper Jr.",NYJ,"WR",28127,,,,,,,,,,,,"Jonathon Brooks",CAR,"RB",26148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quentin Johnston",LAC,"WR",23123,,,,,,,"George Holani",SEA,"RB",22915,,"Calvin Ridley",TEN,"WR",17258,,,,,,,,,,,,"Tucker Kraft",GB,"TE",25298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sam LaPorta",DET,"TE",22978,,,,,,,"Emanuel Wilson",SEA,"RB",25885,,"Jaylin Noel",HOU,"WR",27122,,,,,,,,,,,,"Quentin Johnston",LAC,"WR",23123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carnell Tate",TEN,"WR",26009,,,,,,,"Kendre Miller",NO,"RB",24360,,"Malachi Fields",NYG,"WR",27994,,,,,,,,,,,,"Sam LaPorta",DET,"TE",22978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tony Pollard",TEN,"RB",18705,,,,,,,"Isiah Pacheco",DET,"RB",24333,,"Devaughn Vele",NO,"WR",26409,,,,,,,,,,,,"Carnell Tate",TEN,"WR",26009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trevor Lawrence",JAC,"QB",19780,,,,,,,"Isaiah Davis",NYJ,"RB",25977,,"Cyrus Allen",KC,"WR",28424,,,,,,,,,,,,"Tony Pollard",TEN,"RB",18705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MarShawn Lloyd",GB,"RB",23118,,,,,,,"James Conner",ARI,"RB",16447,,"Travis Hunter",JAC,"WR",26034,,,,,,,,,,,,"MarShawn Lloyd",GB,"RB",23118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Courtland Sutton",DEN,"WR",17253,,,,,,,"Ty Johnson",BUF,"RB",18406,,"Rashod Bateman",BAL,"WR",19794,,,,,,,,,,,,"Courtland Sutton",DEN,"WR",17253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Justin Herbert",LAC,"QB",18635,,,,,,,"Ollie Gordon II",MIA,"RB",25984,,"Chris Bell",MIA,"WR",26038,,,,,,,,,,,,"Blake Corum",LAR,"RB",23013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Blake Corum",LAR,"RB",23013,,,,,,,"LeQuint Allen Jr.",JAC,"RB",27285,,"Malik Washington",MIA,"WR",26314,,,,,,,,,,,,"Brian Thomas Jr.",JAC,"WR",23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brian Thomas Jr.",JAC,"WR",23000,,,,,,,"DJ Giddens",IND,"RB",27097,,"Isaac TeSlaa",DET,"WR",27446,,,,,,,,,,,,"Harold Fannin Jr.",CLE,"TE",27050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harold Fannin Jr.",CLE,"TE",27050,,,,,,,"Brashard Smith",KC,"RB",27259,,"Cooper Kupp",SEA,"WR",16433,,,,,,,,,,,,"Kyle Pitts Sr.",ATL,"TE",20164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyle Pitts Sr.",ATL,"TE",20164,,,,,,,"Devin Singletary",NYG,"RB",18280,,"Zachariah Branch",ATL,"WR",25419,,,,,,,,,,,,"J.K. Dobbins",DEN,"RB",19245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"J.K. Dobbins",DEN,"RB",19245,,,,,,,"Adam Randall",BAL,"RB",24367,,"Germie Bernard",PIT,"WR",26039,,,,,,,,,,,,"Chris Godwin Jr.",TB,"WR",16406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Godwin Jr.",TB,"WR",16406,,,,,,,"Jacob Saylors",DET,"RB",25693,,"Tyquan Thornton",KC,"WR",22913,,,,,,,,,,,,"Justin Herbert",LAC,"QB",18635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jordan Mason",MIN,"RB",22969,,,,,,,"Emari Demercado",DAL,"RB",25654,,"Antonio Williams",WAS,"WR",25418,,,,,,,,,,,,"Jordan Mason",MIN,"RB",22969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stefon Diggs",WAS,"WR",13981,,,,,,,"Jaydon Blue",PHI,"RB",24344,,"Darnell Mooney",NYG,"WR",19810,,,,,,,,,,,,"Stefon Diggs",WAS,"WR",13981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chuba Hubbard",CAR,"RB",19792,,,,,,,"Trevor Etienne",CAR,"RB",25393,,"Xavier Legette",CAR,"WR",26136,,,,,,,,,,,,"Chuba Hubbard",CAR,"RB",19792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jayden Reed",GB,"WR",23020,,,,,,,"Roschon Johnson",CHI,"RB",25322,,"Troy Franklin",DEN,"WR",23092,,,,,,,,,,,,"Jayden Reed",GB,"WR",23020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Josh Downs",IND,"WR",24706,,,,,,,"Tahj Brooks",CIN,"RB",26212,,"Keon Coleman",BUF,"WR",26019,,,,,,,,,,,,"Josh Downs",IND,"WR",24706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brock Purdy",SF,"QB",19797,,,,,,,"Kyle Juszczyk",SF,"RB",11798,,"Jahan Dotson",ATL,"WR",23101,,,,,,,,,,,,"RJ Harvey",DEN,"RB",27142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RJ Harvey",DEN,"RB",27142,,,,,,,"Will Shipley",PHI,"RB",22930,,"Ted Hurst III",TB,"WR",28130,,,,,,,,,,,,"Michael Pittman Jr.",PIT,"WR",19278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dak Prescott",DAL,"QB",15600,,,,,,,"Isaac Guerendo",SF,"RB",26392,,"Jack Bech",LV,"WR",27224,,,,,,,,,,,,"Jacory Croskey-Merritt",WAS,"RB",27316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Michael Pittman Jr.",PIT,"WR",19278,,,,,,,"Audric Estime",NO,"RB",23054,,"Darius Slayton",NYG,"WR",18706,,,,,,,,,,,,"George Kittle",SF,"TE",16499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jacory Croskey-Merritt",WAS,"RB",27316,,,,,,,"Kareem Hunt",FA,"RB",16425,,"Bryce Lance",NO,"WR",28129,,,,,,,,,,,,"Brock Purdy",SF,"QB",19797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"George Kittle",SF,"TE",16499,,,,,,,"Sione Vaki",DET,"RB",26309,,"Andrei Iosivas",CIN,"WR",25335,,,,,,,,,,,,"Jordan Addison",MIN,"WR",23107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jordan Addison",MIN,"WR",23107,,,,,,,"Jaleel McLaughlin",CLE,"RB",25876,,"DeMario Douglas",NE,"WR",25304,,,,,,,,,,,,"Alec Pierce",IND,"WR",23791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alec Pierce",IND,"WR",23791,,,,,,,"Raheim Sanders",CLE,"RB",24351,,"Kyle Williams",NE,"WR",27487,,,,,,,,,,,,"Michael Wilson",ARI,"WR",25333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Michael Wilson",ARI,"WR",25333,,,,,,,"Jerome Ford",WAS,"RB",22921,,"Xavier Hutchinson",HOU,"WR",25332,,,,,,,,,,,,"Kenny Gainwell",TB,"RB",23310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kenny Gainwell",TB,"RB",23310,,,,,,,"Corey Kiner",NE,"RB",22997,,"Chimere Dike",TEN,"WR",27315,,,,,,,,,,,,"De'Zhaun Stribling",SF,"WR",28138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"De'Zhaun Stribling",SF,"WR",28138,,,,,,,"Trey Benson",ARI,"RB",25388,,"Tank Dell",HOU,"WR",25361,,,,,,,,,,,,"Travis Kelce",KC,"TE",11594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Travis Kelce",KC,"TE",11594,,,,,,,"Rasheen Ali",BAL,"RB",25983,,"Elijah Sarratt",BAL,"WR",27463,,,,,,,,,,,,"Makai Lemon",PHI,"WR",25420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Makai Lemon",PHI,"WR",25420,,,,,,,"Bam Knight",ARI,"RB",24901,,"Elic Ayomanor",TEN,"WR",27059,,,,,,,,,,,,"Wan'Dale Robinson",TEN,"WR",22985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bo Nix",DEN,"QB",22910,,,,,,,"Dylan Laube",LV,"RB",26194,,"Skyler Bell",BUF,"WR",28126,,,,,,,,,,,,"Dak Prescott",DAL,"QB",15600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wan'Dale Robinson",TEN,"WR",22985,,,,,,,"Eli Heidenreich",PIT,"RB",28297,,"Kendrick Bourne",ARI,"WR",17066,,,,,,,,,,,,"Bo Nix",DEN,"QB",22910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Patrick Mahomes II",KC,"QB",16413,,,,,,,"Tyler Badie",DEN,"RB",23812,,"Tory Horton",SEA,"WR",26022,,,,,,,,,,,,"KC Concepcion",CLE,"WR",27331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KC Concepcion",CLE,"WR",27331,,,,,,,"Ronnie Rivers",LAR,"RB",23986,,"Jalen Tolbert",MIA,"WR",23770,,,,,,,,,,,,"Kyle Monangai",CHI,"RB",27131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyle Monangai",CHI,"RB",27131,,,,,,,"Jeremy McNichols",WAS,"RB",16445,,"Joshua Palmer",BUF,"WR",22845,,,,,,,,,,,,"Patrick Mahomes II",KC,"QB",16413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dalton Kincaid",BUF,"TE",25247,,,,,,,"Hunter Luepke",DAL,"RB",25941,,"Mack Hollins",NE,"WR",16489,,,,,,,,,,,,"Dalton Kincaid",BUF,"TE",25247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matthew Golden",GB,"WR",26024,,,,,,,"AJ Dillon",CAR,"RB",19358,,"KaVontae Turpin",DAL,"WR",18520,,,,,,,,,,,,"Matthew Golden",GB,"WR",26024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xavier Worthy",KC,"WR",23019,,,,,,,"Ameer Abdullah",JAC,"RB",13924,,"Marvin Mims Jr.",DEN,"WR",23080,,,,,,,,,,,,"Xavier Worthy",KC,"WR",23019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rachaad White",WAS,"RB",23891,,,,,,,"Julius Chestnut",TEN,"RB",24689,,"Kalif Raymond",CHI,"WR",16081,,,,,,,,,,,,"Rachaad White",WAS,"RB",23891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyler Murray",MIN,"QB",18600,,,,,,,"Devin Neal",FA,"RB",23682,,"Demarcus Robinson",SF,"WR",15665,,,,,,,,,,,,"Chris Rodriguez Jr.",JAC,"RB",22986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Rodriguez Jr.",JAC,"RB",22986,,,,,,,"Reggie Gilliam",NE,"RB",19844,,"Roman Wilson",PIT,"WR",28896,,,,,,,,,,,,"Jakobi Meyers",JAC,"WR",18598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jakobi Meyers",JAC,"WR",18598,,,,,,,"Kene Nwangwu",NYJ,"RB",23249,,"Christian Kirk",SF,"WR",17268,,,,,,,,,,,,"Aaron Jones Sr.",MIN,"RB",16673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aaron Jones Sr.",MIN,"RB",16673,,,,,,,"Max Bredeson",MIN,"RB",28434,,"Malik Benson",LV,"WR",26012,,,,,,,,,,,,"Kyler Murray",MIN,"QB",18600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jared Goff",DET,"QB",15501,,,,,,,"Jarquez Hunter",FA,"RB",24335,,"Brenen Thompson",LAC,"WR",28133,,,,,,,,,,,,"Jared Goff",DET,"QB",15501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matthew Stafford",LAR,"QB",9451,,,,,,,"Patrick Ricard",NYG,"RB",17145,,"Hollywood Brown",PHI,"WR",18226,,,,,,,,,,,,"Matthew Stafford",LAR,"QB",9451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dallas Goedert",PHI,"TE",17270,,,,,,,,,,,,"Zavion Thomas",CHI,"WR",28132,,,,,,,,,,,,"Dallas Goedert",PHI,"TE",17270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jaxson Dart",NYG,"QB",23160,,,,,,,,,,,,"Olamide Zaccheaus",ATL,"WR",18864,,,,,,,,,,,,"Jaxson Dart",NYG,"QB",23160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Isaiah Likely",NYG,"TE",23781,,,,,,,,,,,,"Treylon Burks",WAS,"WR",22905,,,,,,,,,,,,"Isaiah Likely",NYG,"TE",23781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Romeo Doubs",NE,"WR",23794,,,,,,,,,,,,"Odell Beckham Jr.",NYG,"WR",12127,,,,,,,,,,,,"Romeo Doubs",NE,"WR",23794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Woody Marks",HOU,"RB",27520,,,,,,,,,,,,"Tutu Atwell",LAR,"WR",20126,,,,,,,,,,,,"Jordan Love",GB,"QB",19246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyjae Spears",TEN,"RB",25323,,,,,,,,,,,,"Tez Johnson",TB,"WR",27147,,,,,,,,,,,,"Woody Marks",HOU,"RB",27520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jalen Coker",CAR,"WR",26403,,,,,,,,,,,,"Isaiah Williams",NYJ,"WR",26379,,,,,,,,,,,,"Tyjae Spears",TEN,"RB",25323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mike Washington Jr.",LV,"RB",28108,,,,,,,,,,,,"Colbie Young",CIN,"WR",26037,,,,,,,,,,,,"Jalen Coker",CAR,"WR",26403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jonah Coleman",DEN,"RB",27320,,,,,,,,,,,,"Isaiah Bond",CLE,"WR",24371,,,,,,,,,,,,"Mike Washington Jr.",LV,"RB",28108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khalil Shakir",BUF,"WR",23748,,,,,,,,,,,,"Konata Mumpfield",LAR,"WR",27449,,,,,,,,,,,,"Jonah Coleman",DEN,"RB",27320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Deebo Samuel Sr.",SF,"WR",18244,,,,,,,,,,,,"Jalen Royals",KC,"WR",27076,,,,,,,,,,,,"Khalil Shakir",BUF,"WR",23748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mark Andrews",BAL,"TE",17269,,,,,,,,,,,,"Kevin Coleman Jr.",MIA,"WR",28067,,,,,,,,,,,,"Deebo Samuel Sr.",SF,"WR",18244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyler Allgeier",ARI,"RB",24172,,,,,,,,,,,,"Luke McCaffrey",WAS,"WR",26328,,,,,,,,,,,,"Mark Andrews",BAL,"TE",17269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jordan Love",GB,"QB",19246,,,,,,,,,,,,"Jaylin Lane",WAS,"WR",27454,,,,,,,,,,,,"Tyler Allgeier",ARI,"RB",24172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Keaton Mitchell",LAC,"RB",25360,,,,,,,,,,,,"Ashton Dulin",IND,"WR",18656,,,,,,,,,,,,"Keaton Mitchell",LAC,"RB",25360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Juwan Johnson",NO,"TE",19562,,,,,,,,,,,,"Savion Williams",GB,"WR",27144,,,,,,,,,,,,"Juwan Johnson",NO,"TE",19562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jake Ferguson",DAL,"TE",22718,,,,,,,,,,,,"Jordan Whittington",LAR,"WR",23135,,,,,,,,,,,,"Jake Ferguson",DAL,"TE",22718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malik Willis",MIA,"QB",23499,,,,,,,,,,,,"Barion Brown",NO,"WR",25416,,,,,,,,,,,,"Rashid Shaheed",SEA,"WR",24687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rashid Shaheed",SEA,"WR",24687,,,,,,,,,,,,"Dont'e Thornton Jr.",LV,"WR",27288,,,,,,,,,,,,"Tank Bigsby",PHI,"RB",22908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Baker Mayfield",TB,"QB",17237,,,,,,,,,,,,"Jahdae Walker",CHI,"WR",27810,,,,,,,,,,,,"Tre Tucker",LV,"WR",25337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tank Bigsby",PHI,"RB",22908,,,,,,,,,,,,,,,,,,,,,,,,,,,"Josh Jacobs",GB,"RB",18269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tre Tucker",LV,"WR",25337,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denzel Boston",CLE,"WR",27339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Josh Jacobs",GB,"RB",18269,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hunter Henry",NE,"TE",15561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Denzel Boston",CLE,"WR",27339,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emmett Johnson",KC,"RB",28107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hunter Henry",NE,"TE",15561,,,,,,,,,,,,,,,,,,,,,,,,,,,"Malik Willis",MIA,"QB",23499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyler Shough",NO,"QB",23096,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jordyn Tyson",NO,"WR",26035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emmett Johnson",KC,"RB",28107,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brian Robinson Jr.",ATL,"RB",20094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Houston Texans",HOU,"DST",8120,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brenton Strange",JAC,"TE",25345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jordyn Tyson",NO,"WR",26035,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dylan Sampson",CLE,"RB",27102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Los Angeles Rams",LAR,"DST",8280,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zach Charbonnet",SEA,"RB",23152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Denver Broncos",DEN,"DST",8090,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dalton Schultz",HOU,"TE",17349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brian Robinson Jr.",ATL,"RB",20094,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kayshon Boutte",HOU,"WR",22989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brenton Strange",JAC,"TE",25345,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jalen McMillan",TB,"WR",23179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dylan Sampson",CLE,"RB",27102,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adonai Mitchell",NYJ,"WR",24357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seattle Seahawks",SEA,"DST",8260,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ryan Flournoy",DAL,"WR",26398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zach Charbonnet",SEA,"RB",23152,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dontayvion Wicks",PHI,"WR",24354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dalton Schultz",HOU,"TE",17349,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tre' Harris",LAC,"WR",26215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Daniel Jones",IND,"QB",18232,,,,,,,,,,,,,,,,,,,,,,,,,,,"Keenan Allen",IND,"WR",11616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kayshon Boutte",HOU,"WR",22989,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chig Okonkwo",WAS,"TE",23982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
